Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,Sum,MPQ Kemas,MPQ Supply
P-SCPRO-KA,Kahf Revered Oud Essential Package,Packing only,8370,8370,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4290,8370,8370
P-SCPTB-KA,Kahf True Brotherhood Essential Package,Packing only,6690,6690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,6690,6690
P-SMA23-MO,Make Over Gala of the Stars Package - Warm Tone,packing only,980,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1010
P-SMB23-MO,Make Over Gala of the Stars Package - Cool Tone,packing only,980,"1,010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,"1,010"
P-SSHUE-L,Labore Sensitive Skin Care Haji & Umroh Essential Package,packing only,239,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,247
P-SSHUM-L,Labore Sensitive Skin Care Haji & Umroh Mini Package,packing only,405,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,1215,405,418
P-SSOTG-L,LABORE Sensitive Skin Care On-The-Go Minis II,"Clenaser 15ml 110 kg
 Toner 30ml 180 kg
 Serum 7 ml 50 kg
 packing only 5200 pcs",5200,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,5200,5200
P-SSOTGMS-L,LABORE Sensitive Skin Care On-The-Go Minis Summer,420,9210,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,9400
P-SSOTGMW-L,LABORE Sensitive Skin Care On-The-Go Minis Winter,415,9035,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9035,9200
P-UVSDSNFSSHFT-W,Wardah UV Shield Essential Sunscreen Gel SPF 30 PA+++ 40 ml bundling Wardah NFS Sachet Hairfall Treatment Shampoo 10 ml,packing only,65000,66950,0,0,67254,32746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,65000,66950
PH-HU-W,Paket Haji Dan Umroh Wardah (Pc(s)),100,2500,2600,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,2600
POM-BHPM-KA,Kahf Hairstyling and Nourishing Pomade Matte 70 g,3000,39013,39167,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39013,0,78026,39013,0,0,0,0,0,0,0,39013,39013,39013,78026,117039,0,0,39013,39013,39013,39013,39013,39013,39013,741397,39013,39167
POM-BHPW-KA,Kahf Hairstyling and Nourishing Pomade Wet 70 g,3000,39013,39167,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39013,0,78026,39013,0,0,0,0,0,0,0,39013,39013,39013,78026,117039,0,0,39013,39013,39013,39013,39013,39013,39013,741397,39013,39167
PRM-PCCGR-MO,MAKE OVER POWERSTAY Color Correcting Primer Green 25 ml,100,3240,3338,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,0,38880,3240,3338
PRM-PCCLC-MO,MAKE OVER POWERSTAY Color Correcting Primer Lilac 25 ml,100,3240,3338,0,0,0,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,3240,0,0,0,0,0,3240,0,0,0,0,35640,3240,3338
PRM-PCCPC-MO,MAKE OVER POWERSTAY Color Correcting Primer Peach 25 ml,100,3240,3338,0,0,0,3240,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,25920,3240,3338
PRM-PCCYW-MO,MAKE OVER POWERSTAY Color Correcting Primer Yellow 25 ml,100,3240,3338,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,16200,3240,3338
PRM-PR-EM20ML,Emina Pore Ranger 20 ml (Pc(s)),80,3244,3344,3244,0,3244,3244,3244,6488,3244,3244,3244,0,0,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,3244,0,3244,3244,3244,3244,3244,3244,0,3244,0,3244,0,184908,3244,3344
PRM-PRI01-MO,MAKE OVER Powerstay Radiant Illuminizer Lumiere 25 g,90,"3,240","3,402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,240","3,240","3,402"
PRM-PRI02-MO,MAKE OVER Powerstay Radiant Illuminizer Sun Kissed 25 g,90,"3,240","3,402",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,240","3,240","3,402"
PRM-RRIPSP-W,Instaperfect Blur Mattifying Primer 20 ml,80,3400,3535,0,0,0,3400,3400,0,0,3400,0,3400,0,3400,0,3400,3400,0,3400,0,3400,0,3400,0,3400,3400,0,3400,0,3400,0,3400,0,0,3400,3400,0,3400,0,3400,0,0,3400,0,3400,0,3400,0,0,3400,0,3400,0,0,3400,0,3400,0,0,3400,0,3400,0,0,3400,0,3400,0,0,0,0,102000,3400,3535
PRM-VCPM-MO20ML,MAKE OVER Velvet Mattifying Primer 20 ml,80,3392,3494,6784,3392,0,3392,3392,3392,3392,3392,3392,0,0,3392,3392,3392,3392,3392,3392,3392,3392,3392,0,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,0,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,0,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,0,3392,3392,3392,3392,3392,3392,3392,3392,3392,0,0,3392,206912,3392,3494
PUFF-TWC-MO,MAKE OVER Two Way Cake Sponge,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RD-ETAP-W,Earth Love Life Awake in Prau Reed Diffuser 50 ml,75,1284,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,1284,1284,1438
RD-ETEP-W,Earth Love Life Energize in Pink Beach Reed Diffuser 50 ml,75,1284,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,1284,1284,1438
RD-ETSU-W,Earth Love Life Serene in Ubud Reed Diffuser 50 ml,75,1284,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,1284,1284,1438
REM-AMC-W,Wardah Acnederm Micellar Water 100 ml,3000,28985,29139,0,150,0,0,0,0,0,0,0,0,0,0,28985,0,28985,0,0,0,0,0,0,0,0,0,28985,0,0,0,0,28985,0,0,0,0,0,28985,0,0,0,0,0,28985,0,0,0,0,0,0,28985,0,0,0,0,0,0,28985,0,0,0,0,0,0,0,28985,0,0,0,0,0,261015,28985,29139
REM-CDAMG-W,Wardah Crystallure Supreme Double Action Micellar Gel 150 ml,1000,6430,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,0,19290,6430,6623
REM-CO-MO,Make Over Powerskin Ultra Deep Cleansing Oil 190 ml,1000,5026,5280,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,0,5026,0,0,0,0,0,0,0,0,0,5026,40208,5026,5280
REM-EEM-W100ML,Wardah EyeXpert Eye & Lip Makeup Remover 100 ml,200,2040,2102,2040,6120,2040,4080,6120,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,4080,4080,4080,2040,4080,4080,4080,2040,4080,2040,0,4080,259080,2040,2102
REM-EEM-W50ML,Wardah EyeXpert Eye & Lip Makeup Remover 50 ml,200,4032,4153,4032,0,4032,4032,0,4032,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,0,4032,4032,4032,0,4032,4032,0,4032,4032,0,4032,0,0,4032,185472,4032,4153
REM-GOC-TA,Tavi Gel to Oil 1st Cleanser 100 ml,200,1800,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,5400,1800,2290
REM-GSOC-L,LABORE Sensitive Skin Care GentleBiome Oil Cleanser 200 ml,1000,4835,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835,4980
REM-LOIMWN1-W,Wardah Lightening Oil-Infused Micellar Water 50 ml,295,5208,5365,0,0,14416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416,5208,5365
REM-LOIMWN2-W,Wardah Lightening Oil-Infused Micellar Water 100 ml,351,"2,800","2,884",0,0,"14,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,000","2,800","2,884"
REM-LTWO-EM10ML,Emina Lip Tint Eraser 10 ml,5,350,450,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,0,0,0,350,0,0,0,0,0,350,0,0,0,3500,350,450
REM-NDACN1-W,Wardah Nature Daily Aloe Cleansing Micellar Water 100 ml,3000,28985,29139,0,150,0,0,0,0,0,0,0,28985,0,0,28985,28985,0,0,0,0,0,0,0,0,0,0,28985,0,0,28985,0,0,28985,0,0,0,28985,0,0,28985,0,0,28985,0,0,0,28985,0,0,0,28985,0,0,0,28985,0,0,0,28985,0,0,28985,0,0,0,0,0,28985,0,0,28985,463910,28985,29139
REM-NDACN2-W,Wardah Nature Daily Aloe Cleansing Micellar Water 240 ml,3000,12057,12211,0,0,0,0,0,0,0,0,0,12057,0,0,36171,36171,24114,0,0,0,0,0,0,24114,12057,12057,12057,24114,12057,24114,12057,24114,12057,12057,12057,24114,12057,12057,24114,12057,24114,12057,12057,12057,12057,12057,12057,12057,12057,24114,12057,12057,12057,12057,12057,12057,24114,12057,12057,12057,12057,24114,0,0,12057,24114,12057,12057,12057,12057,12057,795762,12057,12211
REM-NFSOIMW-MO,Make Over NFS Powerskin Bi-Phase Oil Micellar Water 10 ml,38 (plot 3 kali MP),9556,9710,0,0,0,0,0,0,9556,9556,0,0,0,0,9556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28668,9556,9710
REM-OIMW-MO,MAKE OVER POWERSKIN Bi-Phase Oil Micellar Water 200 ml,288,1350,1391,0,0,8100,2700,4050,2700,2700,2700,4050,2700,4050,4050,4050,2700,4050,2700,4050,2700,4050,4050,4050,4050,4050,2700,4050,4050,4050,4050,2700,4050,2700,4050,2700,2700,4050,2700,1350,2700,1350,1350,2700,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,0,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,0,0,1350,166050,1350,1391
REM-RBSMWN1-EM,Emina Bright Stuff Micellar Water 100 ml,1000,9703,9995,0,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,19406,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,19406,9703,9703,9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417229,9703,9995
REM-RBSMWN2-EM,Emina Bright Stuff Micellar Water 50 ml,1000,19148,19723,0,19148,0,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,19148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229776,19148,19723
REM-RLOIMWN1-W,Wardah Lightening Oil-Infused Micellar Water 55 ml,1000,24000,24200,48000,0,24000,0,0,24000,24000,0,24000,24000,0,0,0,24000,0,24000,0,0,24000,0,24000,0,24000,0,24000,0,24000,24000,0,24000,0,24000,0,24000,0,24000,0,24000,0,24000,0,0,24000,0,24000,0,24000,0,24000,0,24000,0,0,24000,0,0,24000,0,0,24000,0,0,24000,0,0,24000,0,0,24000,768000,24000,24200
REM-RLOIMWN2-W,Wardah Lightening Oil-Infused Micellar Water 105 ml,2000,21364,21564,0,0,21364,21364,0,21364,0,21364,0,42728,0,0,21364,21364,21364,0,21364,0,21364,21364,0,21364,0,21364,21364,21364,0,21364,21364,21364,0,21364,0,21364,21364,0,21364,0,21364,21364,0,0,21364,0,0,21364,21364,0,21364,0,21364,0,21364,0,0,21364,0,21364,0,21364,0,0,21364,0,0,21364,0,21364,0,790468,21364,21564
REM-RPBTUMW-W,Wardah Perfect Bright Bright + Tone Up Micellar Water 100 ml,3000,27300,29980,0,150,0,0,27300,27300,27300,54600,27300,27300,27300,27300,27300,27300,27300,27300,27300,27300,27300,54600,27300,27300,27300,27300,27300,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630311,27300,29980
REM-RRBSMWN1-EM,Emina Bright Stuff Micellar Water 100 ml,3000,28746,28900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28746,0,28746,28746,0,0,0,0,0,0,28746,0,0,28746,0,0,28746,0,0,0,0,28746,0,28746,0,0,28746,0,28746,0,0,28746,0,0,28746,0,0,28746,0,28746,0,402444,28746,28900
REM-RRBSMWN2-EM,Emina Bright Stuff Micellar Water 50 ml,"1,000","18,901","19,055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,901",0,"18,901","18,901",0,0,0,0,0,0,0,"18,901",0,0,"18,901",0,0,0,"18,901",0,0,0,"18,901",0,0,"18,901",0,0,"18,901",0,0,"18,901",0,0,0,"18,901",0,"18,901",0,0,"18,901","245,713","18,901","19,055"
REM-SBMW-W100ML,Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,1000,9520,9806,0,38080,0,9520,9520,9520,19040,9520,19040,9520,19040,9520,19040,9520,9520,19040,9520,19040,9520,19040,9520,19040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295120,9520,9806
REM-SBMW-W240ML,Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,1000,4010,4131,0,16040,0,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144360,4010,4131
REM-SBRMW-EM,Emina Skin Buddy Micellar Water 100 ml,1000,9107,9381,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,9107,0,0,0,0,0,100177,9107,9381
REM-SBRMWN2-EM,Emina Skin Buddy Micellar Water 50 ml,600,11468,11813,0,0,0,0,11468,0,0,0,0,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,0,68808,11468,11813
S-A1SEC-W,Wardah Anti Dandruff Shampoo 170 ml,3000,16651,17150,0,0,0,0,16651,16651,0,16651,16651,33302,16651,0,16651,16651,0,16651,16651,0,16651,16651,16651,0,16651,16651,0,16651,16651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299718,16651,17150
S-CSCB01-B,Beyondly Calm Barrier Collagen Serum 20 ml,30,"1,056","1,210",0,"1,056",0,0,0,0,0,0,"1,056",0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,"1,056",0,0,0,0,0,0,0,"13,728","1,056","1,210"
S-CSPB01-B,Beyondly Pomebright Collagen Serum 20 ml,50,"1,896","2,050",0,"1,896",0,0,0,0,0,0,0,"1,896","1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,0,"1,896",0,0,"1,896",0,0,0,"1,896",0,0,0,0,0,"32,232","1,896","2,050"
S-CSYP01-B,Beyondly Youth Power Collagen Serum 20 ml,30,696,717,"1,056",0,0,0,0,696,0,696,0,696,696,0,696,0,696,0,696,0,0,696,0,696,0,696,0,696,0,696,0,0,696,0,696,0,696,0,696,0,696,0,0,696,0,696,0,696,0,696,0,696,0,0,696,0,696,0,696,0,696,0,696,0,0,696,0,696,0,0,0,"21,240",696,717
S-DFSEC-W,Wardah Daily Fresh Shampoo 170 ml,3000,16243,16730,0,16243,0,0,0,16243,0,16243,0,16243,0,16243,0,0,16243,0,0,16243,0,0,16243,0,0,16243,0,0,16243,0,0,16243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178673,16243,16730
S-NFSHFT-W,Wardah NFS Hairfall Treatment Shampoo 10 ml,packing only,50100,50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50100,50150
S-NFSSHFT-W,Wardah NFS Sachet Hairfall Treatment Shampoo 10 ml,2400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S-NSSEC-W,Wardah Nutri Shine Shampoo 170 ml,3000,16380,16870,0,0,0,16380,0,0,16380,0,16380,0,0,16380,0,0,16380,0,0,0,16380,0,0,15284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113564,16380,16870
S-P1A2-P2,Putri Pure Clean Shampoo Apple 2 L (Pc(s)),600,276,376,552,0,0,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,276,0,276,0,0,0,0,7452,276,376
S-P1A2-P200,Putri Pure Clean Shampoo Apple 200 ML (Pc(s)),1000,4778,4814,0,0,0,0,0,4778,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,4778,0,0,0,0,0,4778,76448,4778,4814
S-P1A2-P450,Putri Pure Clean Shampoo Apple 450 ML (Pc(s)),1000,2028,2128,0,0,0,2028,0,0,2028,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,2028,0,2028,0,0,2028,0,0,2028,0,0,2028,0,0,0,0,2028,46644,2028,2128
S-P1A2-P5,Putri Pure Clean Shampoo Apple 5 L (Pc(s)),500,96,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,100
S-P1G-P200,Putri Shampoo Ginseng 200 ML (Pc(s)),300,1216,1316,0,0,0,1216,0,1216,0,0,1216,0,0,1216,0,1216,0,0,1216,0,0,1216,0,0,1216,0,1216,0,0,1216,0,0,1216,0,0,1216,0,1216,0,0,1216,0,0,1216,0,0,1216,0,1216,0,0,1216,0,0,1216,0,0,1216,0,1216,0,0,1216,0,0,1216,0,0,1216,0,0,29184,1216,1316
S-P1L-P2,Putri Pure Clean Shampoo Lemon 2 L (Pc(s)),300,123,223,0,0,0,0,123,0,123,123,0,123,0,123,0,123,123,0,123,0,123,0,123,0,123,123,0,123,0,123,0,123,123,0,123,0,123,0,123,0,123,123,0,123,0,123,0,123,0,123,123,0,123,0,123,0,123,123,0,123,0,123,0,123,0,123,123,0,0,123,0,"4,428",123,223
