Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,TUBE-NFSBWMSS15-BD,Packaging Material,1.00,Pc(s),,ES-SGR12GRNFS-MO
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,ENV-NFSBWMSS15R1-BD,Packaging Material,1.00,Pc(s),,ES-SGRB2GRNFS-MO
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,KB-BIOCR0-B,Packaging Material,0.02,Pc(s),,ES-SGS12GRNFS-MO
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02,Pc(s),,ES-SGS32GRNFS-MO
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,TUBE-NFSBWMGT15-BD,Packaging Material,1.00,Pc(s),,ES-SGT12GRNFS-MO
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,KB-BIOCR0-B,Packaging Material,0.02,Pc(s),,ES-SGT2GRNFS-MO
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02,Pc(s),,ES-SGV2GRNFS-MO
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,ENV-NFSBWMGT15R1-BD,Packaging Material,1.00,Pc(s),,"ES-SV-RP-MO1,25G"
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,TUBE-NFSBWMYZ15-BD,Packaging Material,1.00,Pc(s),,ES-TPMB12GRRNFS-MO
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,KB-BIOCR0-B,Packaging Material,0.02,Pc(s),,ES-TPMC2GRRNFS-MO
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02,Pc(s),,ES-TPME22GRRNFS-MO
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,ENV-NFSBWMYZ15R1-BD,Packaging Material,1.00,Pc(s),,ES-TPMHS2GRRNFS-MO
HBW-R-KA/2,HBW-R-KA,BOTO-AFRBW200R1-K,Packaging Material,1.00,Pc(s),,ES-TPMS2GRRNFS-MO
HBW-R-KA/2,HBW-R-KA,CAP-DTHBWR0-K,Packaging Material,1.00,Pc(s),,"ES-TQ-RP-W1,3GR"
HBW-R-KA/2,HBW-R-KA,KB-KAHFCR0-K,Packaging Material,0.04,Pc(s),,ES-TSGC42GRRNFS-MO
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,DUS-HTSLE20PR2-P,Packaging Material,1.00,Pc(s),,"ES-W0H-03-RP-W1,1GR"
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,BOTP-HTSPAL2REV-P,Intermediate,1.00,Pc(s),,"ES-W0I-01-RP-W1,1GR"
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,PLU-BL200NAT-LDPE,Packaging Material,1.00,Pc(s),,"ES-W0I-02-RP-W1,1GR"
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,CAP-BL200NAT-PP,Packaging Material,1.00,Pc(s),,"ES-W0I-03-RP-W1,1GR"
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,DUS-PYNGHTP-,Packaging Material,1.00,Pc(s),,"ES-W0I01RNFS1,3-W"
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,KB-PHT200D-315X268X1,Packaging Material,0.04,Pc(s),,"ES-W0I02RNFS1,3-W"
"HWB-EBSSSP-WL/PS3""",HWB-EBSSSP-WL,BOTO-PET300R0-WL,Packaging Material,1.00,Pc(s),,"ES-W0K-03-RP-W1,1GR"
"HWB-EBSSSP-WL/PS3""",HWB-EBSSSP-WL,CAP-FTWR0-WL,Packaging Material,1.00,Pc(s),,"ES-W0L-02-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,PU-VGBFM100-L,Packaging Material,1.00,Pc(s),,"ES-W0N-03-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,PU-ASGBFM100-L,Packaging Material,1.00,Pc(s),,"ES-W1A-01-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,CAP-GBFM100-L,Packaging Material,1.00,Pc(s),,"ES-W1A-02-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,BOTO-ALUGBFM100-L,Packaging Material,1.00,Pc(s),,"ES-W1A-03-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,PS-GBFM100-L,Packaging Material,1.00,Pc(s),,"ES-W1D-02-RP-W1,1GR"
KB-FMIBR-L/1,KB-FMIBR-L,KB-TSM100R0-L,Packaging Material,0.08,Pc(s),,"ES-W1E-02-RP-W1,1GR"
L-CHC01-MO/5,L-CHC01-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,"ES-W1F-01-RP-W1,1GR"
L-CHC01-MO/5,L-CHC01-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,"ES-W1F-02-RP-W1,1GR"
L-CHC01-MO/5,L-CHC01-MO,DUS-CHCL1R1-MO,Packaging Material,1.00,Pc(s),,"ES-W1G-01-RP-W1,1GR"
L-CHC01-MO/5,L-CHC01-MO,STIC-BCHCL1R0-MO,Packaging Material,1.00,Pc(s),,"ES-W1G-02-RP-W1,1GR"
L-CHC01-MO/5,L-CHC01-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,"ES-W1G-03-RP-W1,1GR"
L-CHC02-MO/6,L-CHC02-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,"TC-FC02-RP-MO1,25G"
L-CHC02-MO/6,L-CHC02-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC02-MO/6,L-CHC02-MO,DUS-CHCL2R2-MO,Packaging Material,1.00,Pc(s),,
L-CHC02-MO/6,L-CHC02-MO,STIC-BCHCL2R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC02-MO/6,L-CHC02-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC03-MO/5,L-CHC03-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC03-MO/5,L-CHC03-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC03-MO/5,L-CHC03-MO,DUS-CHCL3R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC03-MO/5,L-CHC03-MO,STIC-BCHCL3R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC03-MO/5,L-CHC03-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC04-MO/5,L-CHC04-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC04-MO/5,L-CHC04-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC04-MO/5,L-CHC04-MO,DUS-CHCL4R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC04-MO/5,L-CHC04-MO,STIC-BCHCL4R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC04-MO/5,L-CHC04-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC05-MO/5,L-CHC05-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC05-MO/5,L-CHC05-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC05-MO/5,L-CHC05-MO,DUS-CHCL5R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC05-MO/5,L-CHC05-MO,STIC-BCHCL5R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC05-MO/5,L-CHC05-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC06-MO/5,L-CHC06-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC06-MO/5,L-CHC06-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC06-MO/5,L-CHC06-MO,DUS-CHCL6R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC06-MO/5,L-CHC06-MO,STIC-BCHCL6R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC06-MO/5,L-CHC06-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC08-MO/5,L-CHC08-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC08-MO/5,L-CHC08-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC08-MO/5,L-CHC08-MO,DUS-CHCL8R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC08-MO/5,L-CHC08-MO,STIC-BCHCL8R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC08-MO/5,L-CHC08-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC09-MO/5,L-CHC09-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC09-MO/5,L-CHC09-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC09-MO/5,L-CHC09-MO,DUS-CHCL9R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC09-MO/5,L-CHC09-MO,STIC-BCHCL9R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC09-MO/5,L-CHC09-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC10-MO/5,L-CHC10-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC10-MO/5,L-CHC10-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC10-MO/5,L-CHC10-MO,DUS-CHCL10R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC10-MO/5,L-CHC10-MO,STIC-BCHCL10R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC10-MO/5,L-CHC10-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC11-MO/5,L-CHC11-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC11-MO/5,L-CHC11-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC11-MO/5,L-CHC11-MO,DUS-CHCL11R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC11-MO/5,L-CHC11-MO,STIC-BCHCL11R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC11-MO/5,L-CHC11-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CHC12-MO/5,L-CHC12-MO,CAPC-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC12-MO/5,L-CHC12-MO,CONT-CHCLR0-MO,Packaging Material,1.00,Pc(s),,
L-CHC12-MO/5,L-CHC12-MO,DUS-CHCL12R1-MO,Packaging Material,1.00,Pc(s),,
L-CHC12-MO/5,L-CHC12-MO,STIC-BCHCL12R0-MO,Packaging Material,1.00,Pc(s),,
L-CHC12-MO/5,L-CHC12-MO,IBOX-12BR0-MO,Packaging Material,0.08,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,BOTP-CADLP00AJR0-W,Intermediate,1.00,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,STIC-BCADLP00R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,DUS-CADLP00R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC01-W/2,L-CLADC01-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,BOTP-CADLP13DLR0-W,Intermediate,1.00,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,STIC-BCADLP13R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,DUS-CADLP13R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC02-W/2,L-CLADC02-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,BOTP-CADLP14RLR0-W,Intermediate,1.00,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,STIC-BCADLP14R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,DUS-CADLP14R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC03-W/2,L-CLADC03-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,BOTP-CADLP15DNR0-W,Intermediate,1.00,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,STIC-BCADLP15R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,DUS-CADLP15R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC04-W/2,L-CLADC04-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,BOTP-CADLP16KLR0-W,Intermediate,1.00,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,STIC-BCADLP16R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,DUS-CADLP16R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC05-W/2,L-CLADC05-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,BOTP-CADLP17TBR0-W,Intermediate,1.00,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,CAPA-WCADLPR0-W,Packaging Material,1.00,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,STIC-BCADLP17R0-W,Packaging Material,1.00,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,DUS-CADLP17R1-W,Packaging Material,1.00,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,IBOX-CADLPATWER0-W,Packaging Material,0.08,Pc(s),,
L-CLADC06-W/2,L-CLADC06-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,STIC-BOTCMFWR1-EOPP,Packaging Material,1.00,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,DUS-CMFWR2-E,Packaging Material,1.00,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM02-EM5.5GR/7,L-CM02-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,STIC-BOTCMMVR1-EOPP,Packaging Material,1.00,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,DUS-CMMVR2-E,Packaging Material,1.00,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM03-EM5.5GR/7,L-CM03-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,STIC-BOTCMFMR1-EOPP,Packaging Material,1.00,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,DUS-CMFMR1-EILD,Packaging Material,1.00,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,STIC-QRCMFM05R0-E,Packaging Material,1.00,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM05-EM5.5GR/9,L-CM05-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,STIC-BOTCMJBR2-EOPP,Packaging Material,1.00,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,DUS-CMJBR2-E,Packaging Material,1.00,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM06-EM5.5GR/8,L-CM06-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,STIC-BOTCMTWR2-EOPP,Packaging Material,1.00,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,DUS-CMTWR2-E,Packaging Material,1.00,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM07-EM5.5GR/8,L-CM07-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,STIC-BOTCMPSR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,DUS-CMPSR1-E,Packaging Material,1.00,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM08-EM5.5GR/5,L-CM08-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,STIC-BOTCMBFR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,DUS-CMBFR1-E,Packaging Material,1.00,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM09-EM5.5GR/5,L-CM09-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,STIC-BOTCMSFR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,DUS-CMSFR1-E,Packaging Material,1.00,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM10-EM5.5GR/5,L-CM10-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,STIC-BOTCMABR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,DUS-CMABR1-E,Packaging Material,1.00,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM11-EM5.5GR/5,L-CM11-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,STIC-BOTCMPPR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,DUS-CMPPR1-E,Packaging Material,1.00,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM12-EM5.5GR/5,L-CM12-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,BOTO-PCMR1-E,Packaging Material,1.00,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,CAPA-CMR0-EM,Packaging Material,1.00,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,STIC-BOTCMBBR1-EOPPT,Packaging Material,1.00,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,DUS-CMBBR1-E,Packaging Material,1.00,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,IBOX-12EE-ED31,Packaging Material,0.08,Pc(s),,
L-CM13-EM5.5GR/5,L-CM13-EM5.5GR,KB-ECR1-KMK125CF,Packaging Material,0.01,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,CAPC-CSGC1R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,CONT-CSGC1R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,STIC-BTCSGC1R1-MO,Packaging Material,1.00,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,DUS-CSGC1R2-MO,Packaging Material,1.00,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,IBOX-12MOAR0-D310,Packaging Material,0.13,Pc(s),,
L-CSGC101-MO/4,L-CSGC101-MO,KB-MOGCR0-MO,Packaging Material,0.02,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,STIC-BTCSGC2R1-MO,Packaging Material,1.00,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,CONT-CSGC2R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,DUS-CSGC2R2-MO,Packaging Material,1.00,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,KB-MOGCR0-MO,Packaging Material,0.02,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,IBOX-12MOAR0-D310,Packaging Material,0.13,Pc(s),,
L-CSGC102-MO/5,L-CSGC102-MO,CAPC-CSGC2R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,CONT-CSGC4R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,CAPC-CSGC4R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,STIC-BTCSGC4R1-MO,Packaging Material,1.00,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,DUS-CSGC4R2-MO,Packaging Material,1.00,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,IBOX-12MOAR0-D310,Packaging Material,0.13,Pc(s),,
L-CSGC104-MO/4,L-CSGC104-MO,KB-MOGCR0-MO,Packaging Material,0.02,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,CONT-CSGC5R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,CAPC-CSGC5R0-MONF,Packaging Material,1.00,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,STIC-BTCSGC5R1-MO,Packaging Material,1.00,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,DUS-CSGC5R2-MO,Packaging Material,1.00,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,IBOX-12MOAR0-D310,Packaging Material,0.13,Pc(s),,
L-CSGC105-MO/4,L-CSGC105-MO,KB-MOGCR0-MO,Packaging Material,0.02,Pc(s),,
L-CUM01-W/5,L-CUM01-W,CAPC-CULML1R0-W,Packaging Material,1.00,Pc(s),,
L-CUM01-W/5,L-CUM01-W,CONT-CULML1R0-W,Packaging Material,1.00,Pc(s),,
L-CUM01-W/5,L-CUM01-W,STIC-BCULML1R1-W,Packaging Material,1.00,Pc(s),,
L-CUM01-W/5,L-CUM01-W,DUS-CULML1R1-W,Packaging Material,1.00,Pc(s),,
L-CUM01-W/5,L-CUM01-W,IBOX-BR0-W,Packaging Material,0.08,Pc(s),,
L-CUM01-W/5,L-CUM01-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CUM02-W/5,L-CUM02-W,CONT-CULML2R0-W,Packaging Material,1.00,Pc(s),,
L-CUM02-W/5,L-CUM02-W,CAPC-CULML2R0-W,Packaging Material,1.00,Pc(s),,
L-CUM02-W/5,L-CUM02-W,STIC-BCULML2R1-W,Packaging Material,1.00,Pc(s),,
L-CUM02-W/5,L-CUM02-W,DUS-CULML2R1-W,Packaging Material,1.00,Pc(s),,
L-CUM02-W/5,L-CUM02-W,IBOX-BR0-W,Packaging Material,0.08,Pc(s),,
L-CUM02-W/5,L-CUM02-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
L-CUM03-W/5,L-CUM03-W,KB-WIOTAR1-W,Packaging Material,0.01,Pc(s),,
