SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
WIPE-PSFHR0-IP;PS Wiper FAST HIGHLIGHT IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;import;;;;;WIPE-PSFHR0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSFHV2R0-IP;PS Wiper FAST HIGHLIGHT VERSE 2 IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;import;;;;;WIPE-PSFHV2R0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSFHV3R0-IP;PS Wiper FAST HIGHLIGHT VERSE 3 IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;import;;;;;WIPE-PSFHV3R0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSFHV4R0-IP;PS Wiper FAST HIGHLIGHT VERSE 4 IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;import;;;;;WIPE-PSFHV4R0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSFSUAR0-IP;PS Final Wiper Step Up Anna IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Instaperfect;;import;;;;;WIPE-PSFSUAR0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSIPF10R0-W;PS Wiper IP Fast 10 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;WIPE-PSIPF10R0-W;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSLLSR0-E;PS Wiper Liquid Lip Shine E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;WIPE-PSLLSR0-E;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSLTR0-OMG;PS Wiper Lip Tint OMG;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Omg;;;;;;;WIPE-PSLTR0-OMG;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSLTSR0-OMG;PS Wiper Lip Tint Serum OMG;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Omg;;import;;;;;WIPE-PSLTSR0-OMG;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSPROR0-E;PS Wiper Proof E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;import;;;;;WIPE-PSPROR0-E;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSREPAROR0-MO;PS Wiper Reparo MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;import;;;;;WIPE-PSREPAROR0-MO;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSSUAR0-IP;PS Wiper Step Up Anna IP;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Instaperfect;;import;;;;;WIPE-PSSUAR0-IP;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSSWMPR0-OMG;PS Wiper Superfiller Waterproof Mascara OMG, SH-R0025, TPR + PE (Soft), 3.8mm, InjectionColor, NoFinishing;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Omg;;;;;;;WIPE-PSSWMPR0-OMG;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
WIPE-PSWCLSR0-W;PS Wiper Crystallure Lip Serum W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;import;;;;;WIPE-PSWCLSR0-W;;;;;;;;;;;;;;;;PLUG;Pc(s);;;irregular
A-BGSA200-X;ACN3-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;A-BGSA200-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ABIL-EM90-X;EMS1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ABIL-EM90-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ABIL-W9801-X;EMO1-ACH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ABIL-W9801-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ABIL-WE09-X;EMS1-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ABIL-WE09-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ABS-PLNBL-X;SBA3-BLBGG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ABS-PLNBL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACP-3--K;ACP-3--K;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ACP-3--K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-ACNET-X;Bahan Anti Acne;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ACTI-ACNET-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-ADNL-X;AAG1-ABC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ADNL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-ADPL-X;AAG1-ABE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ADPL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-AFEW-X;SCR1-AAG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-AFEW-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-AGTV-X;AAG3-CCAEG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-AGTV-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-AICE06-X;MST1-BIAJJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-AICE06-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-ALARB-X;WHT3-AAJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ALARB-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-APLR-X;APL3-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-APLR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-APSC-X;WHT1-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-APSC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-AVG10X-X;WBE1-ADC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ACTI-AVG10X-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-AZCLR-X;ACN1-BDADF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-AZCLR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-BCPL-X;HRC1-ABG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-BCPL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-BEUT-X;APL3-AAE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-BEUT-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-BTWH-X;WHT1-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-BTWH-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-BWCTA-X;MST2-AAE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-BWCTA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-CBSS-AM;EXF3-ABE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-CBSS-AM;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-CCLRK-X;MST1-ALACB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-CCLRK-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-CPXY-X;HRC1-ABF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-CPXY-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-CSR10S-X;AAG1-BIBAA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-CSR10S-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-DFSLSF-X;SAI1-CCAEB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-DFSLSF-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-DNA-X;AAG1-CCAEF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-DNA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-ECFA-X;AAG1-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ECFA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-ECTC-X;APL3-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ECTC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-ECTNOL-X;APL1-BLBGI;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ECTNOL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-FPMG-X;AA1-ABA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-FPMG-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-GRPLMD-X;AAG3-BLBJA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-GRPLMD-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-GRR-X;AAG1-ABD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-GRR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-HAOL-X;MST3-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HAOL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-HDR-X;MST1-ACD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HDR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-HFG-X;EMO1-AHD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HFG-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-HFX-X;CLA1-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HFX-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-HXCTEC-X;SAI1-ALACC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HXCTEC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-HYRP-X;MST3-AAI;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-HYRP-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-IVLNC-X;AAG3-BLBFD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-IVLNC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-LGHESY-X;ACTI-LGHESY-X;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ACTI-LGHESY-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-LTL-X;AAG1-AAJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-LTL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-LW36-X;EXF3-ABC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-LW36-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-MDIC-X;AAG1-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-MDIC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-MEBSA-X;SAI1-AAE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-MEBSA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-MGCPW-X;AAG3-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-MGCPW-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-MGCS-X;AAG1-AAI;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-MGCS-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-MRV-X;AAG1-ABB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-MRV-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-NADS2-X;AAG1-AAE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-NADS2-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-NXBHT-X;ASB3-BHAFH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-NXBHT-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-PCFL-X;SAI1-AJABA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-PCFL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-PHA1-X;WHT3-ABC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-PHA1-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-PHA3-X;WHT3-ABB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-PHA3-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-PTLS8951-X;AAG3-BDADB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-PTLS8951-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-RBN-X;SAI1-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RBN-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-RCLRP-X;MCR1-AJABB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RCLRP-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-RDSY-X;HRC1-ABE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RDSY-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-REGAG-X;ACTI-REGAG-X;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-REGAG-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-RNCC-X;PRV3-ABA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RNCC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-RNV-X;AAG1-ABA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RNV-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-RSVT-X;APL3-AAD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RSVT-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-RYKA-X;IRB1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-RYKA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-SDMSP-X;ASB3-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-SDMSP-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-SKINFLV-X;MST1-BKBEA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-SKINFLV-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-SPM3-X;APL1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-SPM3-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-SRCM-X;SAI1-AAD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-SRCM-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-SYTLA-X;AAG1-BIBAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-SYTLA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-TCG-X;Actives Transcutol CG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ACTI-TCG-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-TINTT-X;ASB3-AAG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-TINTT-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-TRXV-X;WHT1-AAG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-TRXV-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-TXPP-X;WHT1-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-TXPP-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-TZP48-X;PRV1-ABF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-TZP48-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-VCR-X;APL3-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-VCR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-VEAC-X;ASB1-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-VEAC-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-WDLS-X;HRC1-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-WDLS-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-WLHA-AM;WBE1-ADA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-WLHA-AM;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTI-YZEX-X;WBE1-BCACF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-YZEX-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTI-ZO48F-X;Bahan Antidandruff;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTI-ZO48F-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ACTM-CTLA-X;WBE1-AAH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTM-CTLA-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTM-Q10-X;AAG1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTM-Q10-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ACTM-WHTL-X;WHT3-AAF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ACTM-WHTL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
AGF-9051-X;RHM3-AFB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AGF-9051-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AHA-FRBBCR-X;EXF1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AHA-FRBBCR-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AHA-MFE-X;MST1-AAJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AHA-MFE-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AHA-NAT-X;AHA-NAT-X;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;AHA-NAT-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
AJID--NL-K;MST1-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AJID--NL-K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AJID-ZN100-X;MST3-AAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AJID-ZN100-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ALAN--AK-K;SAI3-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ALAN--AK-K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ALAN-SL--X;SAI3-AKABG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ALAN-SL--X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ALKO---L;SLV1-AAB;;;g;;g;;g;0.00125;Liter(s);;KOLI;;PLT;;TRL;RM;;;;local;;;;;ALKO---L;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;Liter(s);;;regular
ALKO-ALKHCKI-X;SLV1-AAC;;;g;;g;;g;0.00125;Liter(s);;KOLI;;PLT;;TRL;RM;;;;import;;;;;ALKO-ALKHCKI-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;Liter(s);;;irregular
ALKO-MK-BAR;ALKO-MK-BAR;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ALKO-MK-BAR;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
ALUM--ACH-K;APS1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ALUM--ACH-K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ALUM-MN10D-X;PWD3-AFI;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;ALUM-MN10D-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
ALUM-SP-T-K;ALUM-SP-T-K;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;ALUM-SP-T-K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
AMH-LL-X;PWD3-ADG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AMH-LL-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AMI-GCK12H-X;SRF1-ABE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;AMI-GCK12H-X;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AMI-GCK12K-;SRF1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AMI-GCK12K-;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
AMON--AJ30L-L;AMON--AJ30L-L;;;g;;g;;g;0.00111111;Liter(s);;KOLI;;PLT;;TRL;RM;;;;local;;;;;AMON--AJ30L-L;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;Liter(s);;;irregular
AMON-A-KS;NTA1-AAC;;;g;;g;;g;0.00111111;Liter(s);;KOLI;;PLT;;TRL;RM;;;;local;;;;;AMON-A-KS;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;Liter(s);;;irregular
AMP-95--K;NTA1-AAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;AMP-95--K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;regular
