SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
SAMP-BSGMLN-X;Sampel Parfum Blessing Melonia E20163212;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-BSGMLN-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-BSLDM125-X;SAM1P-CBADD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-BSLDM125-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-BSLPF22-X;SAM1P-BIBBJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-BSLPF22-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-BTGLGCV-X;Sampel Bentone GEL GTCC V;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-BTGLGCV-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-BUTV-X;Sampel Beauactive;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-BUTV-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-C46A222-DCV2-X;SAM3P-BGADJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-C46A222-DCV2-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CBLSSPG-X;Sampel Crodarom Bali Sea Salt PG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CBLSSPG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CCLRK-X;Sampel Ceramide Complex CLR K;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CCLRK-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CCNWTR-X;Coconut Water Ex. PT Haldin Pacific Semesta, Indonesia;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CCNWTR-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CDWXCG7-X;Sampel Candelilla Wax CG-7;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CDWXCG7-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CFCYP-X;Crodarom French Cypress Ex. Crodarom SAS, France;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CFCYP-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CFT2583-X;Sampel Parfum Cheerfull Touch MOD E19E2583;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CFT2583-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CGIVYL1000-X;SAM3P-BIBBB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CGIVYL1000-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CHERSN1-X;SAM1P-BLBHG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CHERSN1-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CMOMT-X;Sampel Crodarom Moroccan Mint;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CMOMT-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-COLSIMP1-X;Sampel Parfum Cooling Sea Mineral IMP 1;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-COLSIMP1-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CORN---K;Corn Starch Ex. Zhucheng Xingmao Corn Developing Co., Ltd., China;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CORN---K;;;;;;;;;;;;;;;;BAHAN BAKU UMUM;kg;;;irregular
SAMP-CPETG-X;Sampel Cypress Extract GNBN;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CPETG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CPKOD-X;Sampel Comperlan PKOD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CPKOD-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CPRTN-X;Sampel Cylasphere Retinol;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CPRTN-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CR90185-X;Sampel Cogilor Rouge 90185;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CR90185-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CRMOD-X;Sampel Parfum Caring Moment MOD E20062718;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CRMOD-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CSSFL-X;SAM3P-CAABB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-CSSFL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CTML360-X;Sampel Citmol 316;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CTML360-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CTOB-X;Sampel Cetiol B;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CTOB-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CTOSFT-X;Sampel Cetiol Sensoft;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CTOSFT-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CTOULT-X;Sampel Cetiol Ultimate;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CTOULT-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CW305W-X;Sampel Cosmelor WC RED 305W;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CW305W-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-CWTD5W-X;Sampel Cosmelor WC White TD5W;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-CWTD5W-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DEASB-X;SAM1P-CAABJ;;;g;;g;;g;0.0012674271229404308;Liter(s);;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-DEASB-X;;;;;;;;;;;;;;;;SAMPEL;Liter(s);;;irregular
SAMP-DFNSOFT-X;SAM1P-CBACD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DFNSOFT-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DGCS-X;Sampel Diglycerin S;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DGCS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DIAPKSF-X;Sampel Diapon K-SF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DIAPKSF-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DLPZL-X;Sampel Parfum Delightful Pretzel E20091450;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-DLPZL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DM65-X;Sampel BRB DM 0.65;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DM65-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DMYC-X;Sampel Dermacryl C;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DMYC-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DNACT-X;SAM3P-BLBHJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DNACT-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DPGRZ-X;SAM3P-CCADG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-DPGRZ-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-DPST-X;Sampel Parfum Deep Serenity Time E20130050;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-DPST-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EC61CGMB-X;Sampel Emulcire 61 WL 2659 CG MB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EC61CGMB-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EC702C-X;Sampel Ecosol N 702 C;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-EC702C-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ECBTS-X;Sampel Ecobeads Tequila Sunrise;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ECBTS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ECPGSX-X;Sampel Eclipsogen SX;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ECPGSX-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ECTNOL-X;SAM1P-BKBEJ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ECTNOL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EDESMRN80-X;SAM1P-BLBFF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EDESMRN80-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EDWS-X;Sampel Parfum Edelweiss AAF18596/00;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-EDWS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EGSCPL-X;Sampel Emulgade Sucro Plus;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EGSCPL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ELS7P-X;Sampel Ethocel Standard 7 Premium Ethylcellulose;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ELS7P-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EMDMB-X;Sampel Emulium Delta MB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EMDMB-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EMIL-X;Sampel Emulium Illustro;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EMIL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EMLGNB25-X;Sampel Eumulgin® B 25;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EMLGNB25-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EMLPRS-X;Sampel Eumulgin Prisma;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EMLPRS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EPSSEAMPA-X;SAM1P-CDAGE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EPSSEAMPA-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-EPSSEAP15-X;SAM1P-CDAGC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-EPSSEAP15-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ESL205-X;ELDEW® SL-205 Ex. Ajinomoto, Japan;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ESL205-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ESTLDPCG-X;Sampel Esterol DCPG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ESTLDPCG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ESTLPT-ISH-X;Sampel Esterol PT-ISHV;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ESTLPT-ISH-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ESTLPTIS-X;Sampel Esterol PT-IS;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ESTLPTIS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ETSCHAF-X;Sampel Entice SC SP125644;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ETSCHAF-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FAD190-X;Fil-Amide 190 Ex. Chemrez Technologies, Inc. Philippines;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-FAD190-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FLSMOC-X;Sampel Parfum Flawless MOC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;;;;;;SAMP-FLSMOC-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FMDWSL-X;Sampel Fancor Meadowfoam Seed Oil;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-FMDWSL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FMNSWNG-X;SAM1P-BIBBD;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-FMNSWNG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FRLDPMGREC-X;Sampel Fruitliquid Pomegranate EC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-FRLDPMGREC-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FRMCM-X;Sampel Parfum SP141492 Floral Romance CM;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-FRMCM-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FRO867POD-X;SAM1P-CAABG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-FRO867POD-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-FRPNGC-X;Sampel Frangipani Glycolic Extract;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-FRPNGC-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GLDMJSTY-X;SAM1P-BIBBE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-GLDMJSTY-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GLDTE-X;Sampel Glucono Delta Lactone;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GLDTE-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GNPMS-X;Sampel Genapol PMS;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GNPMS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GNSF67-X;Sampel Gransurf 67;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GNSF67-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GNSLDMG3-X;Sampel Gransil DMG-3;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GNSLDMG3-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GNSLEP-LS-X;Sampel Gransil EP-LS;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GNSLEP-LS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GPLMRDP-X;SAM3P-BIBBA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GPLMRDP-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GPWDUSQ-X;Sampel Granpowder USQ;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GPWDUSQ-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GRCL-X;Sampel Green Clay;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-GRCL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GRNVYG-X;SAM1P-BIBBF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-GRNVYG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-GRPSOIL-X;SAM1P-CAAAC;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-GRPSOIL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HBRDAB-X;Sampel Hybrid AB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-HBRDAB-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HGTEA-X;Parfum High Tea Ex. Givaudan, France;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-HGTEA-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HRVY-X;Parfum Harvey Ex. Givaudan, Indonesia;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-HRVY-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HSG200NS-X;SAM2P-BLBHF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-HSG200NS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HTSTR1-X;Parfum HIGH TEA STR1 Ex. Givaudan, Indonesia;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-HTSTR1-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HXCTEC-X;Sampel HerbEx Centella Extract;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-HXCTEC-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;regular
SAMP-HYBTHV-X;Sampel Hydrobrite HV;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-HYBTHV-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-HYSGLGR-X;SAM1P-CAAAB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-HYSGLGR-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-IC20P-X;Sampel Imercare 20P;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-IC20P-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-IMTD1-X;Parfum Immuni Tea Mod 1 Ex. Givaudan, France;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-IMTD1-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-IPMP-X;Sampel IPMP;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-IPMP-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ISTRATE-X;Sampel Isostearyl Isostearate;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-ISTRATE-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-ITPLE-X;Sampel Parfum Interpol E19G4489;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-ITPLE-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-IXCSB-X;Sampel Iselux LQ-CLR-SB;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-IXCSB-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;regular
SAMP-IXQCL-X;Sampel Iselux LQ CLR;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-IXQCL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-JDRS-X;Sampel Parfum Jardin Rose;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-JDRS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-JPBTBY-X;Sampel Japanese Beauty Berry;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-JPBTBY-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KCLCGLA-X;SAM3P-BLBJG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KCLCGLA-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KF54HV-X;Sampel KF-54HV;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KF54HV-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KF56A-X;Sampel KF-56A;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KF56A-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KF6038-X;Sampel KF-6038;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KF6038-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KH6290-X;Sampel Kahlwax 6290;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KH6290-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KHWXBA-X;SAM3P-CAACA;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KHWXBA-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KNSL-X;Sampel Kansol;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-KNSL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KP561P-X;SAM3P-BFACF;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KP561P-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KP562P-X;Sampel KP-562P;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KP562P-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KS15-X;Sampel KSG-15;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KS15-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-KSP101-X;Sampel KSP-101;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-KSP101-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LCGL-X;Sampel Lecigel;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-LCGL-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LCRDPRS-X;Sampel Parfum La Creme De Parisian;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-LCRDPRS-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;regular
SAMP-LDGRG-X;SAM1P-BJBDE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-LDGRG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LEPE-X;Sampel Parfum Luxurious Exotic Peach E19G7514;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-LEPE-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LNOIL85-X;SAM1P-BKBEH;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;local;;;;;SAMP-LNOIL85-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LPASG-X;Sampel Lipocire A SG;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-LPASG-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LPBLCLCR-X;SAM1P-BLBIE;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-LPBLCLCR-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
SAMP-LPWXPZ8020-X;Sampel Lipwax PZ80-20;;;g;;g;;g;0.001;kg;;KOLI;;PLT;;TRL;RM;;;;import;;;;;SAMP-LPWXPZ8020-X;;;;;;;;;;;;;;;;SAMPEL;kg;;;irregular
