"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Percentage","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Min Qty","Variant Seller/Lot Size","Variant Seller/Vendor/Display Name","Variant Seller/Purchase Start Date","Variant Seller/Purchase End Date","Variant Seller/Incoterms","Variant Seller/Company/Display Name"
"WAX-CTHRP-X","2100094","1.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-03-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CUTI---K","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-12-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-CSR10S-X","2100094","1.0","12","7","5.0","5.0","BASF DISTRIBUTION INDONESIA, PT","2021-09-13","2022-04-19","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","12","7","5.0","5.0","BASF DISTRIBUTION INDONESIA, PT","2021-09-13","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-CPRTN-X","2100094","1.0","6","2","0.1","0.1","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-CPETG-X","2100079","1.0","6","2","5.0","5.0","SINERGI MULTI LESTARINDO, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-CYPEX-X","2100079","1.0","10","7","5.0","5.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","2021-06-28","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100079","1.0","10","7","5.0","5.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-GREE16-","2100071","1.0","20","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-03-01","2022-01-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-R27MS-X","2100021","1.0","20","2","1.0","1.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-RED6LM4-X","2100021","1.0","20","2","11.34","11.34","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-DCR7-X","2100079","1.0","8","2","25.0","25.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-RED33-X","2100071","1.0","24","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","2021-09-27","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100071","1.0","24","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","2022-07-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100071","1.0","24","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-GZ0075-X","2100071","1.0","24","2","20.0","20.0","PITALA GUNAWAN RAYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PANT--DL-K","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"RHM-DREIA-X","2100052","1.0","4","2","20.0","20.0","LAUTAN LUAS, PT","2021-09-20","2022-06-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100052","1.0","4","2","20.0","20.0","LAUTAN LUAS, PT","2021-09-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"RHM-DREAQA-X","2100052","1.0","4","2","200.0","200.0","LAUTAN LUAS, PT","2021-09-13","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100052","1.0","4","2","200.0","200.0","LAUTAN LUAS, PT","2021-09-13","2021-12-30","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PLAS-P-D400-K","2100040","1.0","18","2","10.0","10.0","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CLIM-DTFC-X","2100050","1.0","20","2","25.0","25.0","KEMIKO INDONESIA, PT","2021-02-15","2021-02-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-SRNTEA-X","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-06-07","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","2","25.0","25.0","MANE INDONESIA, PT","2021-06-07","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-06-07","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-06-07","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-DLPZLE-X","2100054","1.0","2","2","1.0","1.0","MANE INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"VITA-DL E-MS","2100058","1.0","10","2","20.0","20.0","MENJANGAN SAKTI, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100058","1.0","20","2","20.0","20.0","MENJANGAN SAKTI, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-DNA-X","2100046","1.0","6","","5.0","5.0","JEBSEN JESSEN INGREDIENTS INDONESIA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILC-VM22A-X","2100031","1.0","24","2","10.0","10.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-DBC-X","2100057","1.0","16","2","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","16","2","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-05-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SFT-DUBSOD-X","2100057","1.0","16","2","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"FLMR-DSTY-X","2100050","1.0","20","2","5.0","5.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-DFSLSF-X","2100050","1.0","10","","1.0","1.0","KEMIKO INDONESIA, PT","2022-03-28","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ALKO---L","2303739","1.0","2","2","200.0","200.0","KARSAVICTA SATYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SOLV-DEASB-X","2308490","1.0","2","2","1000.0","200.0","SUMBER KITA INDAH, PT","2021-01-25","2022-07-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308490","1.0","2","2","1000.0","200.0","SUMBER KITA INDAH, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308490","1.0","2","2","1000.0","200.0","SUMBER KITA INDAH, PT","2021-02-15","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SOLV-DEALCSB-X","2308490","1.0","2","","1000.0","1000.0","SUMBER KITA INDAH, PT","2022-04-11","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-DMYC-X","2100040","1.0","6","2","0.1","0.1","IMCD INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"FLMR-DMRLC-X","2100040","1.0","18","2","20.0","20.0","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SURF-213K-X","2100012","1.0","14","2","200.0","200.0","BRENNTAG ,PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-DTC7-X","2303754","1.0","20","2","50.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2021-05-07","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SURF-DIAK-X","2100050","1.0","12","2","17.0","17.0","KEMIKO INDONESIA, PT","2021-01-25","2022-07-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","1.0","12","2","17.0","17.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-DGCS-X","2100055","1.0","6","2","5.0","5.0","MARGA DWI KENCANA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-DGCRS-X","2100055","1.0","14","2","20.0","20.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"HUM-DPGCR-X","2100094","1.0","16","","215.0","215.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"DPG-LO-","2100057","1.0","6","2","215.0","215.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"STEA-DSP300-X","2100062","1.0","20","2","20.0","20.0","NARDEVCHEM KEMINDO, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EDT-DSLV-X","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-06-23","2021-07-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-05-07","2021-06-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-05-06","2021-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EDT-B--K","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","16","2","25.0","25.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-DVHNYE-X","2100054","1.0","2","","1.0","1.0","MANE INDONESIA, PT","2021-10-04","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PENG-DDG226-X","2308873","1.0","2","2","200.0","200.0","ASAHINDO SUKSES ABADI, PT","2021-05-07","2021-08-09","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308873","1.0","2","2","200.0","200.0","ASAHINDO SUKSES ABADI, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308873","1.0","2","2","200.0","200.0","ASAHINDO SUKSES ABADI, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EKS-DCV-X","2100062","1.0","16","7","1.0","1.0","NARDEVCHEM KEMINDO, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-D5225F-X","2100057","1.0","24","2","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","28","2","200.0","200.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-03-05","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-556-DC-K","2100057","1.0","24","2","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","200.0","200.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","28","2","200.0","200.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-9546-EDC","2100031","1.0","24","2","180.0","180.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-9701-","2100057","1.0","24","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","20","2","10.0","10.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-06-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-06-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","20","2","10.0","10.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-06-10","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-DC9045-X","2100031","1.0","24","2","15.0","15.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-12-17","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","15.0","15.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","15.0","15.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-EL7040-X","2100057","1.0","24","2","14.0","14.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","28","2","14.0","14.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","14.0","14.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-DCF-ID-X","2100057","1.0","24","2","15.0","15.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","15.0","15.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","28","2","15.0","15.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-FZ3196-X","2100057","1.0","24","2","15.0","15.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","32","2","15.0","15.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","32","2","15.0","15.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-DCMQ1600-X","2100057","1.0","24","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","34","2","20.0","20.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-04-22","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","34","2","20.0","20.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2022-04-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-1640RSN-X","2100057","1.0","24","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-10-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100031","1.0","34","2","20.0","20.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-10-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-10-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"DOWI---K","2100085","1.0","2","2","11.34","11.34","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-D9SEB-X","2100031","1.0","24","2","180.0","180.0","GLOBAL CHEMINDO MEGATRADING, PT","2021-01-25","2021-10-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","24","2","180.0","180.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EXTR-DB-","2100082","1.0","16","7","50.0","25.0","SYMRISE, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100082","1.0","16","7","50.0","25.0","SYMRISE, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"DRYF-PC-X","2100040","1.0","18","7","22.68","22.68","IMCD INDONESIA, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100040","1.0","18","7","22.68","22.68","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ANTP-DRYGNL-X","2300947","1.0","20","","260.0","260.0","CLARIANT INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-DBG-","2100025","1.0","16","2","25.0","25.0","DWIPAR LOKA AYU, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"GLYA-ACAHA-DP","2100078","1.0","12","2","20.0","20.0","SEROJA BUMI PERSADA, PT","2021-01-25","2022-04-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100078","1.0","12","2","20.0","20.0","SEROJA BUMI PERSADA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-ECTNOL-X","2100021","1.0","8","","1.0","1.0","DKSH INDONESIA, PT","2022-03-07","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EDG-PLCG-X","2100013","1.0","20","2","25.0","25.0","BRONSON & JACOBS INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-ESL205-X","2100052","1.0","6","2","0.1","0.1","LAUTAN LUAS, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNP-EPU-2X-X","2100057","1.0","12","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","12","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-ELS7P-X","2100057","1.0","6","2","0.1","0.1","MEGA SETIA AGUNG KIMIA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"PEN-EUXK900-X","2100058","1.0","24","2","10.0","10.0","MENJANGAN SAKTI, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100058","1.0","18","2","10.0","10.0","MENJANGAN SAKTI, PT","2021-01-25","2022-02-25","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUCR-AC01-X","2100070","1.0","16","2","215.4","215.4","PINTU MAS MULIA KIMIA, PT","2021-02-15","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-ECBTS-X","2100052","1.0","6","2","0.1","0.1","LAUTAN LUAS, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SCRU-ECBTS-X","2100052","1.0","10","2","10.0","10.0","LAUTAN LUAS, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100052","1.0","10","2","10.0","10.0","LAUTAN LUAS, PT","2021-01-25","2021-09-27","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"GLYC--ECOS-K","2100041","1.0","8","2","250.0","250.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","250.0","250.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","250.0","250.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-02-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-ECFA-X","2100040","1.0","10","7","20.0","20.0","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100040","1.0","10","7","20.0","20.0","IMCD INDONESIA, PT","2021-01-25","2022-04-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CETY---K","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-04-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"STA--C18-K","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","8","2","100.0","20.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
