Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
L-CSGC105-MO;FG;KB-MOGCR0-MO;PM;0.02083;Pc(s);Pc(s);0.02052785924;4215;;
L-CSGC105-MO;FG;STIC-BTCSGC5R1-MO;PM;1;Pc(s);Pc(s);0.02052785924;4216;;
L-CSMC101-MO2.6G;FG;CSMC-101BR1MO-X;PM;1;Pc(s);Pc(s);;4217;;
L-CSMC102-MO2.6G;FG;CSMC-102IR1MO-X;PM;1;Pc(s);Pc(s);;4218;;
L-CSMC103-MO2.6G;FG;CSMC-103HR1MO-X;PM;1;Pc(s);Pc(s);;4219;;
L-CSMC104-MO2.6G;FG;CSMC-104BR1MO-X;PM;1;Pc(s);Pc(s);;4220;;
L-CSMC105-MO2.6G;FG;CSMC-105SR1MO-X;PM;1;Pc(s);Pc(s);;4221;;
L-CUM01-W;FG;CAPC-CULML1R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4222;;
L-CUM01-W;FG;CONT-CULML1R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4223;;
L-CUM01-W;FG;DUS-CULML1R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4224;;
L-CUM01-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07996031746;4225;;
L-CUM01-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07996031746;4226;;
L-CUM01-W;FG;STIC-BCULML1R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4227;;
L-CUM02-W;FG;CAPC-CULML2R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4228;;
L-CUM02-W;FG;CONT-CULML2R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4229;;
L-CUM02-W;FG;DUS-CULML2R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4230;;
L-CUM02-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07996031746;4231;;
L-CUM02-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07996031746;4232;;
L-CUM02-W;FG;STIC-BCULML2R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4233;;
L-CUM02-W;FG;STIC-BCULML2R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4233;;
L-CUM03-W;FG;CAPC-CULML3R0-W;PM;1;Pc(s);Pc(s);0.07986111111;4234;;
L-CUM03-W;FG;CONT-CULML3R0-W;PM;1;Pc(s);Pc(s);0.07986111111;4235;;
L-CUM03-W;FG;DUS-CULML3R1-W;PM;1;Pc(s);Pc(s);0.07986111111;4236;;
L-CUM03-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07986111111;4237;;
L-CUM03-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07986111111;4238;;
L-CUM03-W;FG;STIC-BCULML3R1-W;PM;1;Pc(s);Pc(s);0.07986111111;4239;;
L-CUM04-W;FG;CAPC-CULML4R0-W;PM;1;Pc(s);Pc(s);0.07986111111;4240;;
L-CUM04-W;FG;CONT-CULML4R0-W;PM;1;Pc(s);Pc(s);0.07986111111;4241;;
L-CUM04-W;FG;DUS-CULML4R1-W;PM;1;Pc(s);Pc(s);0.07986111111;4242;;
L-CUM04-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07986111111;4243;;
L-CUM04-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07986111111;4244;;
L-CUM04-W;FG;STIC-BCULML4R0-W;PM;1;Pc(s);Pc(s);0.07986111111;4245;;
L-CUM04-W;FG;STIC-BCULML4R1-W;PM;1;Pc(s);Pc(s);0.07986111111;4245;;
L-CUM05-W;FG;CAPC-CULML5R0-W;PM;1;Pc(s);Pc(s);0.02994791667;4246;;
L-CUM05-W;FG;CONT-CULML5R0-W;PM;1;Pc(s);Pc(s);0.02994791667;4247;;
L-CUM05-W;FG;DUS-CULML5R1-W;PM;1;Pc(s);Pc(s);0.02994791667;4248;;
L-CUM05-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.02994791667;4249;;
L-CUM05-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.02994791667;4250;;
L-CUM05-W;FG;STIC-BCULML5R1-W;PM;1;Pc(s);Pc(s);0.02994791667;4251;;
L-CUM06-W;FG;CAPC-CULML6R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4252;;
L-CUM06-W;FG;CONT-CULML6R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4253;;
L-CUM06-W;FG;DUS-CULML6R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4254;;
L-CUM06-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07996031746;4255;;
L-CUM06-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07996031746;4256;;
L-CUM06-W;FG;STIC-BCULML6R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4257;;
L-CUM06-W;FG;STIC-BCULML6R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4257;;
L-CUM07-W;FG;CAPC-CULML7R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4258;;
L-CUM07-W;FG;CONT-CULML7R0-W;PM;1;Pc(s);Pc(s);0.07996031746;4259;;
L-CUM07-W;FG;DUS-CULML7R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4260;;
L-CUM07-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.07996031746;4261;;
L-CUM07-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.07996031746;4262;;
L-CUM07-W;FG;STIC-BCULML7R1-W;PM;1;Pc(s);Pc(s);0.07996031746;4263;;
L-CUM08-W;FG;CAPC-CULML8R0-W;PM;1;Pc(s);Pc(s);0.02994791667;4264;;
L-CUM08-W;FG;CONT-CULML8R0-W;PM;1;Pc(s);Pc(s);0.02994791667;4265;;
L-CUM08-W;FG;DUS-CULML8R1-W;PM;1;Pc(s);Pc(s);0.02994791667;4266;;
L-CUM08-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.02994791667;4267;;
L-CUM08-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.02994791667;4268;;
L-CUM08-W;FG;STIC-BCULML8R1-W;PM;1;Pc(s);Pc(s);0.02994791667;4269;;
L-CUMKORA-W;FG;CAPC-CULML9TR0-W;PM;1;Pc(s);Pc(s);0.05;4270;;
L-CUMKORA-W;FG;CONT-CULML9TR0-W;PM;1;Pc(s);Pc(s);0.05;4271;;
L-CUMKORA-W;FG;DUS-CULML9R1-W;PM;1;Pc(s);Pc(s);0.05;4272;;
L-CUMKORA-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.05;4273;;
L-CUMKORA-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.05;4274;;
L-CUMKORA-W;FG;STIC-BCULML9R0-W;PM;1;Pc(s);Pc(s);0.05;4275;;
L-CUMKORB-W;FG;CAPC-CULML10TR0-W;PM;1;Pc(s);Pc(s);0.05;4276;;
L-CUMKORB-W;FG;CONT-CULML10TR0-W;PM;1;Pc(s);Pc(s);0.05;4277;;
L-CUMKORB-W;FG;DUS-CULML10R1-W;PM;1;Pc(s);Pc(s);0.05;4278;;
L-CUMKORB-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.05;4279;;
L-CUMKORB-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.05;4280;;
L-CUMKORB-W;FG;STIC-BCULML10R0-W;PM;1;Pc(s);Pc(s);0.05;4281;;
L-CUMKORC-W;FG;CAPC-CULML11TR0-W;PM;1;Pc(s);Pc(s);0.05;4282;;
L-CUMKORC-W;FG;CONT-CULML11TR0-W;PM;1;Pc(s);Pc(s);0.05;4283;;
L-CUMKORC-W;FG;DUS-CULML11R1-W;PM;1;Pc(s);Pc(s);0.05;4284;;
L-CUMKORC-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.05;4285;;
L-CUMKORC-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.05;4286;;
L-CUMKORC-W;FG;STIC-BCULML11R0-W;PM;1;Pc(s);Pc(s);0.05;4287;;
L-CUMKORD-W;FG;CAPC-CULML12TR0-W;PM;1;Pc(s);Pc(s);0.05;4288;;
L-CUMKORD-W;FG;CONT-CULML12TR0-W;PM;1;Pc(s);Pc(s);0.05;4289;;
L-CUMKORD-W;FG;DUS-CULML12R1-W;PM;1;Pc(s);Pc(s);0.05;4290;;
L-CUMKORD-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.05;4291;;
L-CUMKORD-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.05;4292;;
L-CUMKORD-W;FG;STIC-BCULML12R0-W;PM;1;Pc(s);Pc(s);0.05;4293;;
L-CUMKORE-W;FG;CAPC-CULML13TR0-W;PM;1;Pc(s);Pc(s);0.05;4294;;
L-CUMKORE-W;FG;CONT-CULML13TR0-W;PM;1;Pc(s);Pc(s);0.05;4295;;
L-CUMKORE-W;FG;DUS-CULML13R1-W;PM;1;Pc(s);Pc(s);0.05;4296;;
L-CUMKORE-W;FG;IBOX-BR0-W;PM;0.08333;Pc(s);Pc(s);0.05;4297;;
L-CUMKORE-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.05;4298;;
L-CUMKORE-W;FG;STIC-BCULML13R0-W;PM;1;Pc(s);Pc(s);0.05;4299;;
L-CUSH01-EM;FG;CAP-TLC01P-E;PM;1;Pc(s);Pc(s);0.03047091413;4300;;
L-CUSH01-EM;FG;DUS-LC01PR1-ELD;PM;1;Pc(s);Pc(s);0.03047091413;4301;;
L-CUSH01-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4302;;
L-CUSH01-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4303;;
L-CUSH01-EM;FG;PLU-TLC01P-E;PM;1;Pc(s);Pc(s);0.03047091413;4304;;
L-CUSH01-EM;FG;TUBE-LC01PR0-ECE;PM;1;Pc(s);Pc(s);0.03047091413;4305;;
L-CUSH02-EM;FG;CAP-TLC02B-E;PM;1;Pc(s);Pc(s);0.03047091413;4306;;
L-CUSH02-EM;FG;DUS-LC02BR1-ELD;PM;1;Pc(s);Pc(s);0.03047091413;4307;;
L-CUSH02-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4308;;
L-CUSH02-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4309;;
L-CUSH02-EM;FG;PLU-TLC02B-E;PM;1;Pc(s);Pc(s);0.03047091413;4310;;
L-CUSH02-EM;FG;TUBE-LC02BR0-ECE;PM;1;Pc(s);Pc(s);0.03047091413;4311;;
L-CUSH03-EM;FG;CAP-TLC03GBR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4312;;
L-CUSH03-EM;FG;DUS-LC03GBR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4313;;
L-CUSH03-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4314;;
L-CUSH03-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4315;;
L-CUSH03-EM;FG;PLU-TLC03GBR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4316;;
L-CUSH03-EM;FG;TUBE-LC03GBR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4317;;
L-CUSH04-EM;FG;CAP-TLC04SCR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4318;;
L-CUSH04-EM;FG;DUS-LC04SCR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4319;;
L-CUSH04-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4320;;
L-CUSH04-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4321;;
L-CUSH04-EM;FG;PLU-TLC04SCR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4322;;
L-CUSH04-EM;FG;TUBE-LC04SCR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4323;;
L-CUSH05-EM;FG;CAP-TLC05SUR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4324;;
L-CUSH05-EM;FG;DUS-LC05SUR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4325;;
L-CUSH05-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4326;;
L-CUSH05-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4327;;
L-CUSH05-EM;FG;PLU-TLC05SUR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4328;;
L-CUSH05-EM;FG;TUBE-LC05SUR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4329;;
L-CUSH06-EM;FG;CAP-TLC06CPR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4330;;
L-CUSH06-EM;FG;DUS-LC06CPR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4331;;
L-CUSH06-EM;FG;IBOX-12EG-ED31;PM;0.08333;Pc(s);Pc(s);0.03047091413;4332;;
L-CUSH06-EM;FG;KB-ECR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03047091413;4333;;
L-CUSH06-EM;FG;PLU-TLC06CPR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4334;;
L-CUSH06-EM;FG;TUBE-LC06CPR0-E;PM;1;Pc(s);Pc(s);0.03047091413;4335;;
L-CVM01-W;FG;BOTO-CVMLM1R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4336;;
L-CVM01-W;FG;BOTO-CVMLM1R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4336;;
L-CVM01-W;FG;CAPA-WCVMLM1R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4337;;
L-CVM01-W;FG;CAPA-WCVMLM1R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4337;;
L-CVM01-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4338;;
L-CVM01-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4339;;
L-CVM01-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4340;;
L-CVM01-W;FG;STIC-BCVMLM1R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4341;;
L-CVM01-W;FG;STIC-VCVMLM1R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4342;;
L-CVM01-W;FG;STIC-VCVMLM1R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4342;;
L-CVM010-W;FG;BOTO-CVML10R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4343;;
L-CVM010-W;FG;CAPA-WCVML10R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4344;;
L-CVM010-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4345;;
L-CVM010-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4346;;
L-CVM010-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4347;;
L-CVM010-W;FG;STIC-BCVML10R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4348;;
L-CVM010-W;FG;STIC-VCVMLM10R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4349;;
L-CVM011-W;FG;BOTP-CVMPB11R0-W;SFG Packs;1;Pc(s);Pc(s);0.04981203008;4350;;
L-CVM011-W;FG;CAPA-WCVML11R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4351;;
L-CVM011-W;FG;CAPA-WCVML11R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4351;;
L-CVM011-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4352;;
L-CVM011-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4353;;
L-CVM011-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4354;;
L-CVM011-W;FG;STIC-BCVML11R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4355;;
L-CVM011-W;FG;STIC-VCVMLM11R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4356;;
L-CVM012-W;FG;BOTO-CVML12R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4357;;
L-CVM012-W;FG;CAPA-WCVML12R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4358;;
L-CVM012-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4359;;
L-CVM012-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4360;;
L-CVM012-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4361;;
L-CVM012-W;FG;STIC-BCVML12R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4362;;
L-CVM012-W;FG;STIC-VCVMLM12R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4363;;
L-CVM013-W;FG;BOTO-CVML13R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4364;;
L-CVM013-W;FG;CAPA-WCVML13R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4365;;
L-CVM013-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4366;;
L-CVM013-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4367;;
L-CVM013-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4368;;
L-CVM013-W;FG;STIC-BCVML13R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4369;;
L-CVM013-W;FG;STIC-VCVMLM13R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4370;;
L-CVM014-W;FG;BOTP-CVMPB14R0-W;SFG Packs;1;Pc(s);Pc(s);0.04981203008;4371;;
L-CVM014-W;FG;CAPA-WCVML14R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4372;;
L-CVM014-W;FG;CAPA-WCVML14R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4372;;
L-CVM014-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4373;;
L-CVM014-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4374;;
L-CVM014-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4375;;
L-CVM014-W;FG;STIC-BCVML14R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4376;;
L-CVM014-W;FG;STIC-VCVMLM14R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4377;;
L-CVM01RMDR0-W;SFG Packs;L-CVM01-W;FG;1;Pc(s);Pc(s);;4378;;
L-CVM02-W;FG;BOTO-CVMLM2R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4379;;
L-CVM02-W;FG;BOTO-CVMLM2R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4379;;
L-CVM02-W;FG;CAPA-WCVMLM2R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4380;;
L-CVM02-W;FG;CAPA-WCVMLM2R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4380;;
L-CVM02-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4381;;
L-CVM02-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4382;;
L-CVM02-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4383;;
L-CVM02-W;FG;STIC-BCVMLM2R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4384;;
L-CVM02-W;FG;STIC-VCVMLM2R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4385;;
L-CVM02-W;FG;STIC-VCVMLM2R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4385;;
L-CVM02WDDR0-W;SFG Packs;L-CVM02-W;FG;1;Pc(s);Pc(s);;4386;;
L-CVM03-W;FG;BOTO-CVMLM3R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4387;;
L-CVM03-W;FG;BOTO-CVMLM3R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4387;;
L-CVM03-W;FG;CAPA-WCVMLM3R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4388;;
L-CVM03-W;FG;CAPA-WCVMLM3R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4388;;
L-CVM03-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4389;;
L-CVM03-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4390;;
L-CVM03-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4391;;
L-CVM03-W;FG;STIC-BCVMLM3R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4392;;
L-CVM03-W;FG;STIC-VCVMLM3R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4393;;
L-CVM03-W;FG;STIC-VCVMLM3R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4393;;
L-CVM04-W;FG;BOTO-CVMLM4R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4394;;
L-CVM04-W;FG;CAPA-WCVMLM4R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4395;;
L-CVM04-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4396;;
L-CVM04-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4397;;
L-CVM04-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4398;;
L-CVM04-W;FG;STIC-BCVMLM4R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4399;;
L-CVM04-W;FG;STIC-VCVMLM4R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4400;;
L-CVM04-W;FG;STIC-VCVMLM4R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4400;;
L-CVM04WDDR0-W;SFG Packs;L-CVM04-W;FG;1;Pc(s);Pc(s);;4401;;
L-CVM05-W;FG;BOTO-CVMLM5R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4402;;
L-CVM05-W;FG;CAPA-WCVMLM5R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4403;;
L-CVM05-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4404;;
L-CVM05-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4405;;
L-CVM05-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4406;;
L-CVM05-W;FG;STIC-BCVMLM5R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4407;;
L-CVM05-W;FG;STIC-VCVMLM5R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4408;;
L-CVM05-W;FG;STIC-VCVMLM5R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4408;;
L-CVM06-W;FG;BOTO-CVMLM6R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4409;;
L-CVM06-W;FG;BOTO-CVMLM6R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4409;;
L-CVM06-W;FG;CAPA-WCVMLM6R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4410;;
L-CVM06-W;FG;CAPA-WCVMLM6R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4410;;
L-CVM06-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4411;;
L-CVM06-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4412;;
L-CVM06-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4413;;
L-CVM06-W;FG;STIC-BCVMLM6R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4414;;
L-CVM06-W;FG;STIC-VCVMLM6R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4415;;
L-CVM06-W;FG;STIC-VCVMLM6R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4415;;
L-CVM06WDDR0-W;SFG Packs;L-CVM06-W;FG;1;Pc(s);Pc(s);;4416;;
L-CVM07-W;FG;BOTO-CVMLM7R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4417;;
L-CVM07-W;FG;BOTO-CVMLM7R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4417;;
L-CVM07-W;FG;CAPA-WCVMLM7R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4418;;
L-CVM07-W;FG;CAPA-WCVMLM7R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4418;;
L-CVM07-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4419;;
L-CVM07-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4420;;
L-CVM07-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4421;;
L-CVM07-W;FG;STIC-BCVMLM7R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4422;;
L-CVM07-W;FG;STIC-VCVMLM7R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4423;;
L-CVM07-W;FG;STIC-VCVMLM7R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4423;;
L-CVM07WDDR0-W;SFG Packs;L-CVM07-W;FG;1;Pc(s);Pc(s);;4424;;
L-CVM08-W;FG;BOTO-CVMLM8R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4425;;
L-CVM08-W;FG;CAPA-WCVMLM8R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4426;;
L-CVM08-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4427;;
L-CVM08-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4428;;
L-CVM08-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4429;;
L-CVM08-W;FG;STIC-BCVMLM8R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4430;;
L-CVM08-W;FG;STIC-VCVMLM8R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4431;;
L-CVM08-W;FG;STIC-VCVMLM8R2-W;PM;1;Pc(s);Pc(s);0.04981203008;4431;;
L-CVM08RMDR0-W;SFG Packs;L-CVM08-W;FG;1;Pc(s);Pc(s);;4432;;
L-CVM08WDDR0-W;SFG Packs;L-CVM08-W;FG;1;Pc(s);Pc(s);;4433;;
L-CVM09-W;FG;BOTO-CVML9R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4434;;
L-CVM09-W;FG;CAPA-WCVML9R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4435;;
L-CVM09-W;FG;IBOX-AR0-W;PM;0.0625;Pc(s);Pc(s);0.04981203008;4436;;
L-CVM09-W;FG;KB-WIOTAR1-W;PM;0.00521;Pc(s);Pc(s);0.04981203008;4437;;
L-CVM09-W;FG;PS-CVMLMR1-W;PM;1;Pc(s);Pc(s);0.04981203008;4438;;
L-CVM09-W;FG;STIC-BCVML9R0-W;PM;1;Pc(s);Pc(s);0.04981203008;4439;;
L-CVM09-W;FG;STIC-VCVMLM9R1-W;PM;1;Pc(s);Pc(s);0.04981203008;4440;;
