LIFE CYCLE,FACTORY,Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024,MPQ Kemas,MPQ Supply,Sum
new product,Repack factory,MY-REMNDACN1-W,Malaysia Wardah Nature Daily Aloe Cleansing Micellar Water 100 ml,packing only,10,11,0,0,0,0,"7,850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,410,400,410,410,450,450,450,450,490,490,480,490,470,470,470,470,390,390,390,390,390,450,450,450,450,510,510,510,510,400,410,410,400,410,470,470,470,470,420,420,420,430,420,510,500,10,11,"28,340"
new product,Repack factory,MY-REMNDACN2-W,Malaysia Wardah Nature Daily Aloe Cleansing Micellar Water 240 ml,packing only,10,11,0,0,0,0,"7,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,400,400,410,400,400,450,440,450,440,490,480,490,480,460,470,460,470,390,380,390,390,380,450,440,450,440,510,500,500,510,400,400,410,400,400,470,460,470,460,420,420,420,410,420,500,510,10,11,"27,700"
new product,Repack factory,MY-REMOIMW-MO,Malaysia MAKE OVER POWERSKIN Bi-Phase Oil Micellar Water 200 ml,packing only,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,19,90
existing,Repack factory,MY-REMRBSMWN1-EM,Malaysia Emina Bright Stuff Micellar Water 100 ml,0,28,29,420,112,840,420,420,448,420,448,420,448,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,"4,413"
new product,Liquid factory,MY-REMRLOIMWN2-W,Malaysia Wardah Lightening Oil-Infused Micellar Water 100 ml Revamp,2000,21364,21564,0,0,0,0,"21,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21364,21564,"64,092"
new product,Liquid factory,MY-REMRPBTUMW-W,Malaysia Wardah Perfect Bright Bright + Tone Up Micellar Water 100 ml,1000,9460,9933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,460",0,0,0,0,0,0,"9,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,9933,"18,920"
initial,Liquid factory,MY-REMRRBSMWN1-EM,Malaysia Emina Bright Stuff Micellar Water 100 ml,250,2476,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,476","2,476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,476",0,0,0,0,0,0,0,0,"2,476",0,0,0,0,0,0,0,0,"2,476",0,0,0,0,0,0,0,0,"2,476",2476,2551,"14,856"
existing,Repack factory,MY-REMSBRMW-EM,Malaysia Emina Skin Buddy Micellar Water 100 ml,0,28,29,84,0,84,56,84,56,84,84,56,84,56,84,84,56,84,56,84,84,56,84,84,56,84,56,84,84,56,84,56,84,84,56,84,56,84,84,56,84,56,84,84,56,84,56,84,84,56,84,84,56,84,56,84,84,56,84,56,84,28,0,28,0,28,56,56,28,28,28,0,28,29,"4,452"
existing,Repack factory,MY-RESA-W,Malaysia Wardah Eye Shadow A 3.3 g,0,120,124,720,600,"1,680",720,720,600,720,720,600,720,600,720,720,600,720,720,600,720,600,720,720,600,720,720,600,720,720,600,720,600,720,720,600,720,720,600,720,720,600,720,600,720,720,600,720,720,600,720,600,720,720,600,720,720,600,720,720,600,120,0,120,0,120,480,360,240,240,120,0,120,124,"42,000"
existing,Repack factory,MY-RESEP01-W,Malaysia Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g,0,54,56,108,486,0,0,0,0,0,0,270,486,432,486,432,486,432,486,432,486,432,486,432,486,486,432,486,432,486,432,486,432,486,432,486,432,486,432,486,486,432,486,432,486,432,486,432,486,432,486,432,486,486,432,486,432,486,432,486,432,216,162,162,162,162,378,324,270,270,162,162,54,56,"25,866"
existing,Repack factory,MY-RESEP02-W,Malaysia Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g,0,54,56,54,540,0,0,0,0,0,0,216,486,486,486,432,486,486,486,432,486,486,486,432,486,486,432,486,486,486,432,486,486,486,432,486,486,486,432,486,486,486,432,486,486,486,432,486,486,486,432,486,486,432,486,486,486,432,486,486,486,162,162,216,162,162,378,324,270,270,216,108,54,56,"26,406"
existing,Repack factory,MY-RESG-W,Malaysia Wardah Eye Shadow G 3.3 g,0,120,124,480,360,"1,800",480,480,480,480,480,480,480,480,480,480,360,480,480,480,480,480,480,480,480,480,480,480,480,480,480,360,480,480,480,480,480,480,480,480,480,480,480,480,480,480,360,480,480,480,480,480,480,480,480,480,480,480,480,480,480,0,0,0,0,0,240,360,120,120,120,0,120,124,"29,640"
existing,Repack factory,MY-RESI-W,Malaysia Wardah Eye Shadow I 3.3 g,0,120,124,720,600,240,600,600,600,480,600,600,600,600,600,600,600,600,600,600,600,600,600,480,600,600,600,600,600,600,600,600,600,600,600,600,480,600,600,600,600,600,600,600,600,600,600,600,600,480,600,600,600,600,600,600,600,600,600,600,600,0,0,0,0,0,360,360,240,240,0,0,120,124,"35,280"
existing,Repack factory,MY-RESNCCL-W,Malaysia Wardah EyeXpert Eyeshadow Classic 3.3 gr,0,120,124,0,240,0,120,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,240,360,240,360,240,0,120,0,120,0,240,120,120,120,120,0,120,124,"16,920"
existing,Repack factory,MY-RESNCPS-W,Malaysia Wardah EyeXpert Eyeshadow Passionate 3.3 gr,0,120,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,120,0,0,120,0,120,0,120,0,0,120,0,120,0,120,0,0,120,0,120,0,0,120,0,120,0,120,0,0,120,0,120,0,0,0,120,0,0,0,120,0,0,0,0,120,124,"2,160"
existing,Liquid factory,MY-RFMICD-W,Malaysia Wardah C-defense Face Mist 55 ml,1000,15400,15862,0,0,0,0,0,0,0,0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400","15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,"15,400",0,0,0,0,"15,400",0,0,"15,400",0,0,0,15400,15862,"431,200"
existing,Repack factory,MY-RFSSB-W,Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml,0,36,38,0,648,1692,288,288,288,288,288,288,288,288,288,360,360,360,360,180,216,180,180,216,180,180,216,180,180,216,180,180,180,180,180,180,180,180,144,180,180,180,180,180,180,180,180,144,180,180,180,180,180,180,180,180,144,180,180,180,180,36,36,72,36,36,108,108,108,72,72,0,36,38,"14,652"
existing,Repack factory,MY-RFWAH-W,Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml,0,30,32,150,990,"3,360",540,570,540,540,570,540,540,540,570,540,570,570,540,540,540,540,570,540,540,540,540,540,540,540,540,540,570,540,540,540,540,540,540,540,540,540,570,540,540,540,540,540,540,540,540,540,570,540,540,540,540,540,540,540,540,30,0,30,30,0,330,270,240,180,60,0,30,32,"35,640"
existing,Liquid factory,MY-RFWCD-W,Malaysia Wardah C-defense Energizing Creamy Wash 100 ml,1000,9510,9796,0,9510,0,0,0,0,0,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,9510,0,0,0,0,0,0,0,0,9510,0,0,0,0,9510,9796,"171,180"
existing,Repack factory,MY-RFWSB-W,Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml,0,36,38,0,0,2160,468,468,468,468,468,468,468,468,504,576,540,576,540,360,360,360,396,360,360,360,360,396,360,360,360,360,360,324,360,324,360,360,324,360,324,360,360,324,360,324,360,324,360,360,324,360,324,360,360,324,360,324,360,324,360,108,108,108,108,108,252,216,216,144,144,72,36,38,"24,984"
existing,Repack factory,MY-RLBEVFSG-W,Malaysia Wardah Everyday Fruity Sheer Lip Balm Grape 4 g,0,48,50,"2,208","1,248","2,064","1,968","1,968","1,968","1,968","1,440","1,248","1,200","1,248","1,200","1,248","1,248","1,200","1,248","1,248","1,248","1,248","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,200","1,248","1,248","1,200","1,248",0,48,48,48,0,768,624,528,384,144,0,48,50,"78,816"
existing,Repack factory,MY-RLBEVFSS-W,Malaysia Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g,0,48,50,0,0,336,2976,3024,2976,2976,2640,2496,2448,2496,2448,2448,2496,2448,2448,2784,2784,2832,2784,2544,2448,2496,2448,2496,2448,2448,2496,2448,2448,2496,2448,2496,2448,2448,2496,2448,2448,2496,2448,2496,2448,2448,2496,2448,2448,2496,2448,2496,2448,2448,2496,2448,2448,2496,2448,2496,2448,912,960,912,912,960,1824,1680,1584,1344,1104,672,48,50,"152,496"
existing,Repack factory,MY-RLBEVLNGT-W,Malaysia Wardah Everyday Moisture Lip Nutrition Green Tea 4 g,0,48,50,672,960,48,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,864,864,912,864,864,864,48,0,48,0,48,528,432,384,240,144,0,48,50,"51,504"
existing,Repack factory,MY-RLBEVLNH-W,Malaysia Wardah Everyday Moisture Lip Nutrition Honey 4 g,0,48,50,2016,1056,0,192,1872,1872,1824,1296,1008,960,1008,1008,960,1008,1008,960,1104,1104,1056,1104,1008,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,1008,960,1008,96,96,96,96,96,624,576,432,384,192,0,48,50,"62,832"
existing,Repack factory,MY-RLCVM01-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 01 Brown Dreamer 4 g,0,192,198,192,1152,0,0,0,0,0,0,768,768,768,768,960,768,768,768,960,768,960,960,768,768,768,768,960,768,768,768,768,768,768,768,768,960,768,768,768,768,768,768,768,768,768,960,768,768,768,768,768,768,768,768,960,768,768,768,768,768,192,192,192,192,192,576,384,576,384,192,0,192,198,"44,352"
existing,Repack factory,MY-RLCVM02-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 02 Joyful Orange 4 g,0,192,198,0,0,0,0,0,0,576,768,768,960,768,768,768,768,960,768,768,768,768,960,768,768,768,960,768,768,768,768,960,768,768,768,960,768,768,768,768,960,768,768,768,960,768,768,768,768,960,768,768,768,768,960,768,768,768,960,768,768,192,0,192,192,192,384,576,384,384,192,0,192,198,"44,544"
existing,Repack factory,MY-RLCVM03-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 03 Rose Ballerina 4 g,0,192,198,192,576,0,0,0,0,0,0,192,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,384,576,576,192,192,192,192,192,384,384,192,384,192,192,192,198,"28,800"
existing,Repack factory,MY-RLCVM04-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 04 Pink Sweetheart 4 g,0,192,198,192,384,0,0,0,0,0,0,192,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,576,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,0,192,192,0,192,192,384,192,192,192,0,192,198,"21,504"
existing,Repack factory,MY-RLCVM05-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 05 Artisan Mauve 4 g,0,192,198,0,768,0,0,0,0,0,0,0,768,576,576,576,576,576,576,768,576,576,576,576,576,576,768,576,576,576,576,576,576,576,768,576,576,576,576,576,576,768,576,576,576,576,576,576,576,768,576,576,576,576,576,576,768,576,576,576,576,192,192,384,192,192,384,576,384,192,384,0,192,198,"33,408"
existing,Repack factory,MY-RLCVM06-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 06 Fuchsia Lover 4 g,0,192,198,0,192,0,0,0,0,0,0,0,0,0,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,0,192,0,192,0,192,0,192,192,0,0,192,198,"10,560"
existing,Repack factory,MY-RLCVM07-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 07 Red Pioneer 4 g,0,192,198,0,384,0,0,0,0,0,0,0,0,192,192,384,192,384,192,384,384,192,384,192,384,192,384,384,192,384,192,384,192,384,192,384,384,192,384,192,384,192,384,384,192,384,192,384,192,384,192,384,384,192,384,192,384,192,384,384,192,192,0,192,0,192,192,192,192,192,192,0,192,198,"16,128"
existing,Repack factory,MY-RLCVM08-W,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 08 Brown Creator 4 g,0,192,198,2496,2880,0,0,0,3456,3648,3072,2688,2880,2688,2880,2688,2880,2688,2880,3072,3264,3072,3264,2880,2688,2880,2688,2880,2688,2880,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,2880,2688,960,768,960,768,960,1920,1920,1536,1536,960,576,192,198,"169,344"
existing,Liquid factory,MY-RLEVCL01-W,"Malaysia Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g",100,14976,15426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,15426,"44,928"
existing,Liquid factory,MY-RLEVCL02-W,Malaysia Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g,100,14976,15426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,15426,"14,976"
existing,Liquid factory,MY-RLEVCL03-W,Malaysia Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g,100,14976,15426,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,15426,"29,952"
existing,Repack factory,MY-RMAHC-W,Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,0,30,31,150,2760,1560,2430,2460,2430,2430,2160,1980,1980,1980,2010,2010,1980,2010,2010,2010,1980,2010,2010,1980,2010,1980,1980,1980,2010,1980,1980,1980,2010,1980,1980,1980,2010,1980,1980,2010,1980,1980,1980,2010,1980,1980,1980,2010,1980,1980,1980,2010,1980,1980,2010,1980,1980,1980,2010,1980,1980,60,60,60,60,60,1200,1020,870,600,240,0,30,31,"120,120"
existing,Repack factory,MY-RMASKEEAL-W,Malaysia Wardah EyeXpert Aqua Lash Mascara 6 g,0,216,223,0,0,0,648,1512,1512,1512,1080,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1080,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,0,0,0,0,216,432,432,432,216,216,0,216,223,"51,624"
existing,Repack factory,MY-RMASKEEPC-W,Malaysia Wardah EyeXpert Perfectcurl Mascara 7 g,0,144,149,0,432,0,0,0,288,432,432,432,432,432,432,432,288,432,432,432,432,432,432,432,288,432,432,432,432,432,432,432,288,432,432,432,432,432,432,432,288,432,432,432,432,432,432,432,288,432,432,432,432,432,432,432,288,432,432,432,432,0,0,0,0,0,288,288,144,144,0,0,144,149,"23,184"
existing,Repack factory,MY-RMASKEEVE-W,Malaysia Wardah EyeXpert The Volume Expert Mascara 7 g,0,240,248,960,960,0,0,720,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,960,720,0,240,0,0,0,480,480,240,240,240,0,240,248,"48,960"
existing,Liquid factory,MY-RMWHPG-W,Malaysia Wardah Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml,600,13758,14171,0,0,0,0,0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,0,0,0,0,0,0,"13,758",0,0,0,0,0,0,13758,14171,"82,548"
existing,Repack factory,MY-RREMEEM-W,Malaysia Wardah EyeXpert Eye & Lip Makeup Remover 100 ml,0,30,31,0,0,0,0,0,0,0,0,150,390,360,360,390,360,360,360,330,300,330,300,300,330,300,330,300,330,300,300,330,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,330,300,300,300,300,300,300,300,300,30,60,60,60,30,210,180,150,120,60,30,30,31,"16,530"
existing,Repack factory,MY-RREMSCMWN1-W,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,0,28,29,448,"1,344",755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,"2,547"
existing,Liquid factory,MY-RREMSCMWN2-W,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,500,1856,1905,0,0,"1,856","1,856",0,0,"1,856",0,"1,856",0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,1905,"7,840"
existing,Liquid factory,MY-RSRMCD-W,Malaysia Wardah C-defense Serum 17 ml,300,16321,16811,0,0,0,0,0,0,"16,321",0,0,0,0,"16,321",0,0,0,"16,321",0,0,0,0,"14,877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,16811,"63,840"
new product,Liquid factory,MY-SRMASRM-W,Malaysia Wardah Acnederm Acne Care Serum 15 ml,200,9792,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,792",0,0,0,0,0,0,0,0,0,0,0,"9,792",0,0,0,0,0,0,0,0,0,0,0,0,"9,792",0,0,0,0,0,0,0,0,0,0,0,0,"9,792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9792,9990,"39,168"
existing,Repack factory,MY-SRMASSE-EM,Malaysia Emina Ms. Pimple Acne Solution Spot Gel 15 ml,0,42,44,0,0,0,0,0,336,588,588,588,588,546,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,546,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,"15,666"
initial,Repack factory,MY-SRMBRSR-L,Malaysia LABORÉ Sensitive Skin Care GentleBiome Barrier Repair Serum 20 ml,packing only,42,43,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42,0,0,42,0,0,42,0,0,42,210,210,252,210,84,126,84,84,84,84,84,42,84,84,84,84,84,84,84,84,84,84,84,42,84,84,168,168,168,168,126,84,84,84,126,126,126,42,43,"4,662"
existing,Repack factory,MY-SRMBSS-EM,Malaysia Emina Bright Stuff Face Serum 30 ml,0,36,38,0,0,0,0,0,0,0,"1,656","1,728","1,728","1,728","1,728","1,728","1,728","1,728",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,"13,783"
existing,Repack factory,MY-SRMCAB-W,Malaysia Crystallure Supreme Activating Booster Essence 30 ml,0,11,12,187,132,0,0,0,0,33,99,99,99,99,99,99,99,99,99,99,110,99,99,99,99,99,99,99,99,99,99,110,99,99,99,99,99,99,99,99,99,99,110,99,99,99,99,99,99,99,99,99,99,110,99,99,99,99,99,99,99,33,33,33,22,33,77,66,55,55,33,22,11,12,"5,907"
new product,Liquid factory,MY-SRMCDSI-W,Malaysia Wardah C-Defense Serum 17 ml,300,15562,15716,0,0,0,0,0,0,0,0,0,"31,124",0,0,"15,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,562",0,0,0,0,"15,562",0,0,0,"15,562",0,0,0,0,0,"15,562",0,0,0,"15,562",0,0,0,0,"15,562",0,0,0,0,"15,562",0,0,0,0,"15,562",0,0,0,0,15562,15716,"171,182"
existing,Repack factory,MY-SRMCSAE-W,Malaysia Crystallure Supreme Advanced Eye Serum 15 ml,0,36,38,288,0,72,36,36,36,36,0,36,36,36,0,36,36,36,36,0,36,36,36,0,36,36,36,36,0,36,36,36,0,36,36,36,36,0,36,36,36,0,36,36,36,36,0,36,36,36,0,36,36,36,36,0,36,36,36,0,36,0,36,0,0,36,0,36,0,36,0,0,36,38,"2,052"
existing,Repack factory,MY-SRMCSRO-W,Malaysia Crystallure Supreme Revitalizing Oil Serum 30 ml,0,11,12,0,33,55,55,44,55,44,44,55,44,55,44,55,44,55,44,55,44,44,55,44,55,44,55,44,55,44,55,44,44,55,44,55,44,55,44,55,44,55,44,44,55,44,55,44,55,44,55,44,55,44,44,55,44,55,44,55,44,22,22,11,22,22,33,33,33,22,22,11,11,12,"3,036"
new product,Repack factory,MY-SRMELB-W,Malaysia Wardah Eyexpert Brow Lash Serum 10 ml,packing only,48,50,0,0,0,0,0,192,912,912,912,912,864,912,912,912,864,912,912,912,864,912,912,912,912,864,912,912,912,864,912,912,912,912,864,912,912,912,864,912,912,912,864,912,912,912,912,864,912,912,912,864,912,912,912,864,912,912,912,912,336,336,336,336,336,672,624,576,480,384,240,48,50,"51,744"
new product,Liquid factory,MY-SRMFS-KA,Malaysia Kahf Brightening and Texture Refining Face Serum 35 ml,300,8290,8540,0,0,0,0,0,0,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8290,8540,"8,290"
new product,Repack factory,MY-SRMH-MO,Malaysia MAKE OVER Hydration Serum 33 ml (Pc(s)),packing only,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,21,200
new product,Repack factory,MY-SRMMPAOC-EM,Malaysia Emina Ms. Pimple Acne Solution Face Serum 30 ml,packing only,36,37,0,"10,548",0,0,0,0,0,0,0,0,252,216,252,216,216,180,216,180,216,252,288,288,252,252,288,252,252,288,288,288,288,288,324,360,324,324,396,396,396,396,324,360,360,324,360,360,324,360,324,396,360,360,360,288,252,288,288,252,288,288,252,288,252,252,216,252,252,324,324,36,37,"27,900"
initial,Liquid factory,MY-SRMNFSFS-KA,Malaysia NFS Kahf Brightening and Texture Refining Face Serum 5 ml,packing only,2000,2000,0,0,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,"2,000"
new product,Repack factory,MY-SRMRABS-KA,Malaysia Kahf Advancing Beard & Hair Serum 30 ml,packing only,48,50,0,0,0,0,0,0,0,48,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,192,144,192,96,48,48,96,48,144,96,144,96,48,48,48,50,"9,744"
initial,Liquid factory,MY-SRMRBSS-EM,Malaysia Emina Bright Stuff Face Serum 30 ml,100,3207,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9621,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,0,0,0,3207,0,0,3207,0,0,3207,0,0,3207,0,0,3207,0,0,0,3207,0,0,3207,0,0,3207,0,0,3207,0,3207,3304,"48,105"
existing,Liquid factory,MY-SRMRIH-W,Malaysia Wardah Hydra Rose Micro Gel Serum 30 ml,300,8849,9115,0,0,0,0,0,0,0,0,0,8849,0,0,0,0,0,0,0,8849,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8849,9115,"18,133"
