Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Material Type,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
MY-LSMULMA-EM/4 (INLINE),MY-LSMULMA-EM,STIC-PACR2-EM,1,Pc(s),Regular,2132,0,0,0,0,0,0,0,0,0,164,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,0,164,0,164,0,328,164,328,164,164,0
MY-LSMULMA-EM/4 (INLINE),MY-LSMULMA-EM,TUBE-SMULM01R0-E,1,Pc(s),Regular,2132,0,0,0,0,0,0,0,0,0,164,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,328,328,492,0,164,0,164,0,328,164,328,164,164,0
MY-LSMULMB-EM/4 (INLINE),MY-LSMULMB-EM,CAPA-SMULMR0-E,1,Pc(s),Regular,0,0,0,0,328,492,492,492,656,492,492,492,492,492,656,492,328,492,328,492,328,492,328,492,328,492,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,164,0,164,164,0,328,164,164,164,164,0
MY-LSMULMB-EM/4 (INLINE),MY-LSMULMB-EM,DUS-SMULM02R0-E,1,Pc(s),Regular,0,0,0,0,328,492,492,492,656,492,492,492,492,492,656,492,328,492,328,492,328,492,328,492,328,492,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,164,0,164,164,0,328,164,164,164,164,0
MY-LSMULMB-EM/4 (INLINE),MY-LSMULMB-EM,KB-EAR0-KMM125,0.01389,Pc(s),Regular,0,0,0,0,5,7,7,7,10,7,7,7,7,7,10,7,5,7,5,7,5,7,5,7,5,7,5,7,5,5,7,5,5,7,5,5,5,7,5,5,7,5,5,5,7,5,5,7,5,5,5,7,5,5,7,5,5,5,3,0,3,3,0,5,3,3,3,3,0
MY-LSMULMB-EM/4 (INLINE),MY-LSMULMB-EM,STIC-PACR2-EM,1,Pc(s),Regular,0,0,0,0,328,492,492,492,656,492,492,492,492,492,656,492,328,492,328,492,328,492,328,492,328,492,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,164,0,164,164,0,328,164,164,164,164,0
MY-LSMULMB-EM/4 (INLINE),MY-LSMULMB-EM,TUBE-SMULM02R0-E,1,Pc(s),Regular,0,0,0,0,328,492,492,492,656,492,492,492,492,492,656,492,328,492,328,492,328,492,328,492,328,492,328,492,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,492,328,328,492,328,328,328,164,0,164,164,0,328,164,164,164,164,0
MY-LSMULMC-EM/4 (INLINE),MY-LSMULMC-EM,CAPA-SMULMR0-E,1,Pc(s),Regular,0,0,164,492,328,492,492,328,492,492,328,492,492,328,492,328,492,328,328,328,328,328,328,492,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,0,164,0,164,0,164,328,164,164,0,0
MY-LSMULMC-EM/4 (INLINE),MY-LSMULMC-EM,DUS-SMULM03R0-E,1,Pc(s),Regular,0,0,164,492,328,492,492,328,492,492,328,492,492,328,492,328,492,328,328,328,328,328,328,492,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,0,164,0,164,0,164,328,164,164,0,0
MY-LSMULMC-EM/4 (INLINE),MY-LSMULMC-EM,KB-EAR0-KMM125,0.01389,Pc(s),Regular,0,0,3,7,5,7,7,5,7,7,5,7,7,5,7,5,7,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,3,0,3,0,3,5,3,3,0,0
MY-LSMULMC-EM/4 (INLINE),MY-LSMULMC-EM,STIC-PACR2-EM,1,Pc(s),Regular,0,0,164,492,328,492,492,328,492,492,328,492,492,328,492,328,492,328,328,328,328,328,328,492,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,0,164,0,164,0,164,328,164,164,0,0
MY-LSMULMC-EM/4 (INLINE),MY-LSMULMC-EM,TUBE-SMULM03R0-E,1,Pc(s),Regular,0,0,164,492,328,492,492,328,492,492,328,492,492,328,492,328,492,328,328,328,328,328,328,492,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,0,164,0,164,0,164,328,164,164,0,0
MY-LSMULMD-EM/4 (INLINE),MY-LSMULMD-EM,CAPA-SMULMR0-E,1,Pc(s),Regular,0,0,0,0,0,0,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,164,164,164,0,164,164,328,164,164,164,164
MY-LSMULMD-EM/4 (INLINE),MY-LSMULMD-EM,DUS-SMULM04R0-E,1,Pc(s),Regular,0,0,0,0,0,0,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,164,164,164,0,164,164,328,164,164,164,164
MY-LSMULMD-EM/4 (INLINE),MY-LSMULMD-EM,KB-EAR0-KMM125,0.01389,Pc(s),Regular,0,0,0,0,0,0,5,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,7,5,5,5,7,5,5,5,5,3,3,3,0,3,3,5,3,3,3,3
MY-LSMULMD-EM/4 (INLINE),MY-LSMULMD-EM,STIC-PACR2-EM,1,Pc(s),Regular,0,0,0,0,0,0,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,164,164,164,0,164,164,328,164,164,164,164
MY-LSMULMD-EM/4 (INLINE),MY-LSMULMD-EM,TUBE-SMULM04R0-E,1,Pc(s),Regular,0,0,0,0,0,0,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,492,328,328,328,492,328,328,328,328,164,164,164,0,164,164,328,164,164,164,164
MY-LTCR01-EM/4,MY-LTCR01-EM,KB-EBR1-KMK125CF,0.01042,Pc(s),Regular,4,6,36,9,9,8,9,9,8,9,9,9,8,9,9,8,6,6,5,6,6,5,6,6,5,6,6,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,0,0,2,0,2,3,4,3,2,2,0
MY-LTCR01-EM/4,MY-LTCR01-EM,STIC-PAGR2-EM,1,Pc(s),Regular,297,495,3366,792,792,693,792,792,693,792,792,792,693,792,792,693,495,495,396,495,495,396,495,495,396,495,495,396,495,396,495,396,396,495,396,396,495,396,396,495,396,396,495,396,396,495,396,396,495,396,396,495,396,396,495,396,396,495,0,0,99,0,99,198,297,198,99,99,0
MY-LTCR02-EM/5,MY-LTCR02-EM,KB-EBR1-KMK125CF,0.01042,Pc(s),Regular,4,4,12,6,5,6,6,6,6,5,6,6,6,5,6,6,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,2,0,2,0,3,3,3,2,2,0
MY-LTCR02-EM/5,MY-LTCR02-EM,STIC-PAGR2-EM,1,Pc(s),Regular,297,297,1089,495,396,495,495,495,495,396,495,495,495,396,495,495,297,396,297,297,396,297,297,396,297,297,396,297,297,297,297,396,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,396,297,297,297,297,297,297,297,0,99,0,99,0,198,198,198,99,99,0
MY-LTCR03-EM/3,MY-LTCR03-EM,KB-EBR1-KMK125CF,0.01042,Pc(s),Regular,2,3,7,4,4,4,4,5,4,4,4,4,4,4,5,4,3,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,0,0,2,0,2,3,2,2,0,0
MY-LTCR03-EM/3,MY-LTCR03-EM,STIC-PAGR2-EM,1,Pc(s),Regular,99,198,594,297,297,297,297,396,297,297,297,297,297,297,396,297,198,198,297,198,198,297,198,198,198,297,198,198,297,198,198,198,198,198,198,297,198,198,198,198,198,198,198,297,198,198,198,198,198,198,198,297,198,198,198,198,198,198,99,0,0,99,0,99,198,99,99,0,0
MY-LTCR04-EM/3,MY-LTCR04-EM,KB-EBR1-KMK125CF,0.01042,Pc(s),Regular,0,3,6,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,0,0,2,0,0,3,2,2,2,2,0
MY-LTCR04-EM/3,MY-LTCR04-EM,STIC-PAGR2-EM,1,Pc(s),Regular,0,198,495,297,396,297,297,297,297,297,396,297,297,297,297,297,297,198,297,198,198,297,198,297,198,198,297,198,297,198,198,198,297,198,198,198,297,198,198,198,198,297,198,198,198,297,198,198,198,297,198,198,198,297,198,198,198,297,0,0,99,0,0,198,99,99,99,99,0
MY-LTCR05-EM/3,MY-LTCR05-EM,KB-EBR1-KMK125CF,0.01042,Pc(s),Regular,0,2,13,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,0,2,0,0,0,3,2,2,2,2,0
MY-LTCR05-EM/3,MY-LTCR05-EM,STIC-PAGR2-EM,1,Pc(s),Regular,0,99,1188,396,396,396,396,396,396,396,396,396,396,396,396,396,297,198,297,297,198,297,297,198,297,297,198,297,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,297,198,0,99,0,0,0,198,99,99,99,99,0
MY-LTMP04-EM/3,MY-LTMP04-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,2,3,7,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,0,0,2,0,2,3,2,2,0,0
MY-LTMP04-EM/3,MY-LTMP04-EM,STIC-PALR2-EM,1,Pc(s),Regular,136,272,816,408,408,408,408,408,408,408,408,408,408,408,408,408,272,272,408,272,272,272,408,272,272,408,272,272,272,272,272,408,272,272,272,272,272,272,272,272,408,272,272,272,272,272,272,272,272,272,408,272,272,272,272,272,272,272,136,0,0,136,0,136,272,136,136,0,0
MY-LTMP05-EM/3,MY-LTMP05-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,2,3,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,4,3,4,4,3,4,3,4,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,2,0,2,2,0,3,2,3,2,2,0
MY-LTMP05-EM/3,MY-LTMP05-EM,STIC-PALR2-EM,1,Pc(s),Regular,136,272,408,408,408,408,544,408,408,408,544,408,408,408,408,408,408,408,272,408,272,408,408,272,408,272,408,408,272,408,272,272,408,272,408,272,408,272,272,408,272,408,272,272,408,272,408,272,408,272,272,408,272,408,272,272,408,272,136,0,136,136,0,272,136,272,136,136,0
MY-LTMP06-EM/3,MY-LTMP06-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,2,4,0,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,4,3,4,3,2,0,2,2,0,3,3,2,2,2,0
MY-LTMP06-EM/3,MY-LTMP06-EM,STIC-PALR2-EM,1,Pc(s),Regular,136,408,0,272,408,408,408,544,408,408,408,408,544,408,408,408,408,408,272,408,408,272,408,408,408,272,408,408,408,272,408,272,408,272,408,408,272,408,272,408,272,408,408,272,408,272,408,272,408,408,272,408,272,408,408,272,408,272,136,0,136,136,0,272,272,136,136,136,0
MY-LTMPSG-EM/3,MY-LTMPSG-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,0,3,3,3,4,3,3,4,3,3,3,4,3,3,3,4,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,2,0,0,2,0,2,2,2,2,0,0
MY-LTMPSG-EM/3,MY-LTMPSG-EM,STIC-PALR2-EM,1,Pc(s),Regular,0,272,272,272,408,272,272,408,272,272,272,408,272,272,272,408,136,272,272,272,272,272,136,272,272,272,272,272,136,272,272,272,136,272,272,272,272,136,272,272,272,136,272,272,272,136,272,272,272,136,272,272,272,136,272,272,272,136,136,0,0,136,0,136,136,136,136,0,0
MY-LTMPSM-EM/3,MY-LTMPSM-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,0,3,3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,0,2,0,0,2,2,2,2,2,0,0
MY-LTMPSM-EM/3,MY-LTMPSM-EM,STIC-PALR2-EM,1,Pc(s),Regular,0,272,272,408,272,408,272,408,272,272,408,272,408,272,272,408,272,272,272,272,272,136,272,272,272,272,272,272,272,272,272,272,272,272,272,136,272,272,272,272,272,272,272,272,136,272,272,272,272,272,272,272,272,136,272,272,272,272,0,136,0,0,136,136,136,136,136,0,0
MY-LTMPSR-EM/3,MY-LTMPSR-EM,KB-ECR1-KMK125CF,0.00758,Pc(s),Regular,2,3,6,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,2,2,0
MY-LTMPSR-EM/3,MY-LTMPSR-EM,STIC-PALR2-EM,1,Pc(s),Regular,136,272,680,272,408,408,408,408,408,272,408,408,408,272,408,408,272,272,272,272,408,272,272,272,272,272,272,272,408,272,136,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,0,136,0,0,136,136,136,136,136,136,0
MY-MABSE-EM/3,MY-MABSE-EM,KB-EAR0-KMM125,0.02083,Pc(s),Regular,0,0,0,0,0,12,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MY-MABSE-EM/3,MY-MABSE-EM,STIC-PALLCOEMR1-WM,1.08333,Pc(s),Regular,0,0,0,0,0,596,596,650,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MY-MAMSCD-W/1,MY-MAMSCD-W,KB-WEPSIR1-W,0.0125,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
MY-MAMSCD-W/1,MY-MAMSCD-W,STIC-PAPHUR2-WM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81,0,0,0,0,0,81,0,0,0,0,0,0,81,0
MY-MAMSL-W/1 (INLINE),MY-MAMSL-W,IBOX-LSSMR0-W,0.1,Pc(s),Regular,0,0,0,0,0,0,0,0,98,106,57,57,57,57,41,33,41,33,41,49,49,49,57,41,41,41,41,41,57,57,65,57,73,73,73,73,65,73,65,65,57,57,57,65,57,98,90,98,98,114,114,114,114,65,65,65,65,65,81,81,90,81,65,65,65,57,65,65,65
MY-MAMSL-W/1 (INLINE),MY-MAMSL-W,KB-WEPSIR1-W,0.0125,Pc(s),Regular,0,0,0,0,0,0,0,0,13,14,8,8,8,8,6,5,6,5,6,7,7,7,8,6,6,6,6,6,8,8,9,8,10,10,10,10,9,10,9,9,8,8,8,9,8,13,12,13,13,15,15,15,15,9,9,9,9,9,11,11,12,11,9,9,9,8,9,9,9
MY-MAMSL-W/1 (INLINE),MY-MAMSL-W,POUC-LSSMR1-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,972,1053,567,567,567,567,405,324,405,324,405,486,486,486,567,405,405,405,405,405,567,567,648,567,729,729,729,729,648,729,648,648,567,567,567,648,567,972,891,972,972,1134,1134,1134,1134,648,648,648,648,648,810,810,891,810,648,648,648,567,648,648,648
MY-MAMSL-W/1 (INLINE),MY-MAMSL-W,STIC-PAPHUR2-WM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,972,1053,567,567,567,567,405,324,405,324,405,486,486,486,567,405,405,405,405,405,567,567,648,567,729,729,729,729,648,729,648,648,567,567,567,648,567,972,891,972,972,1134,1134,1134,1134,648,648,648,648,648,810,810,891,810,648,648,648,567,648,648,648
MY-MAMSL-W/1 (INLINE),MY-MAMSL-W,TISU-SMHNSR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,972,1053,567,567,567,567,405,324,405,324,405,486,486,486,567,405,405,405,405,405,567,567,648,567,729,729,729,729,648,729,648,648,567,567,567,648,567,972,891,972,972,1134,1134,1134,1134,648,648,648,648,648,810,810,891,810,648,648,648,567,648,648,648
MY-MAMSND-W/1,MY-MAMSND-W,KB-WEPSIR1-W,0.0125,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MY-MAMSND-W/1,MY-MAMSND-W,STIC-PAPHUR2-WM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81,0,0,0,0,0,0,81,0,0
MY-MAMTRWS-W/1,MY-MAMTRWS-W,KB-WEPSIR1-W,0.0125,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MY-MAMTRWS-W/1,MY-MAMTRWS-W,STIC-PAPHUR2-WM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,81,0,0,0,0,0,0,81,0,0
MY-MAN1-EM/2,MY-MAN1-EM,KB-EAR0-KMM125,0.027778,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,2,2,2,3,3,3,2,3,2
MY-MAN1-EM/2,MY-MAN1-EM,STIC-PAHR2-EM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,74,111,111,111,111,111,111,111,111,111,111,111,74,111,111,111,111,111,111,111,111,111,111,111,74,111,37,74,37,37,37,74,74,74,37,74,37
MY-MASKCLV-EM/2,MY-MASKCLV-EM,KB-EBR1-KMK125CF,0.016667,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3,2,3,2,2,3,0,2,0,2,0,2,2,2,2,0,2
MY-MASKCLV-EM/2,MY-MASKCLV-EM,STIC-PAOR2-EM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,122,61,61,122,61,122,61,61,122,61,61,122,61,122,61,61,122,61,61,122,61,61,122,61,122,61,61,122,61,61,122,61,61,122,61,122,61,61,122,61,61,122,61,122,61,61,122,0,61,0,61,0,61,61,61,61,0,61
MY-MASKEL-MO/1,MY-MASKEL-MO,KB-MOGCR0-MO,0.027778,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
MY-MASKEL-MO/1,MY-MASKEL-MO,STIC-PAAR2-WM,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,0,0
MY-MASKEXPMM-W/2,MY-MASKEXPMM-W,KB-BTLS150WNL32-K125,0.02083,Pc(s),Regular,0,8,79,21,21,20,21,21,21,21,20,21,21,21,21,20,21,21,21,20,21,21,21,21,20,21,21,21,21,20,21,21,21,21,20,21,21,21,21,20,21,21,21,20,21,21,21,21,20,21,21,21,21,20,21,21,21,21,8,9,8,8,9,16,14,14,12,9,7
MY-MASKEXPMM-W/2,MY-MASKEXPMM-W,STIC-PAPHUR2-WM,1,Pc(s),Regular,0,343,3773,980,980,931,980,980,980,980,931,980,980,980,980,931,980,980,980,931,980,980,980,980,931,980,980,980,980,931,980,980,980,980,931,980,980,980,980,931,980,980,980,931,980,980,980,980,931,980,980,980,980,931,980,980,980,980,343,392,343,343,392,735,637,637,539,392,294
MY-MASKSLA-EM/3,MY-MASKSLA-EM,KB-ECR1-KMK125CF,0.00549,Pc(s),Regular,3,0,3,0,2,0,2,2,0,2,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
MY-MASKSLA-EM/3,MY-MASKSLA-EM,STIC-PANR2-EM,1,Pc(s),Regular,376,0,376,0,188,0,188,188,0,188,0,188,188,0,188,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,0,188,0,0,0,188,0,0,0,188,0,0,0,0,188,0,0,0,188,0,0,0,0,0,0,0,0,0,0,188,0,0
MY-MASKSMU-EM/3,MY-MASKSMU-EM,KB-EAR0-KMM125,0.01389,Pc(s),Regular,33,4,25,7,7,7,7,7,7,7,7,7,7,8,7,7,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,2,2,0,2,2,4,4,3,3,2,2
MY-MASKSMU-EM/3,MY-MASKSMU-EM,STIC-PACR2-EM,1,Pc(s),Regular,2336,219,1752,438,438,438,438,438,438,438,438,438,438,511,438,438,365,365,365,365,292,365,365,365,365,365,365,365,365,365,365,365,292,365,365,365,292,365,365,365,292,365,365,365,292,365,365,365,292,365,365,365,292,365,365,365,292,365,73,73,0,73,73,219,219,146,146,73,73
MY-MBRERMC-L/1 (INLINE),MY-MBRERMC-L,DUS-GSBRC50R0-L,1,Pc(s),Regular,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,31,31,31,31,31,31,31,31,31,31,31,248,248,248,248,124,93,124,124,93,93,62,93,93,93,93,93,124,93,93,124,93,93,93,62,93,93,434,465,465,434,155,155,186,155,155,186,217
MY-MBRERMC-L/1 (INLINE),MY-MBRERMC-L,KB-LABAR0-L,0.033333,Pc(s),Regular,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,5,4,5,5,4,4,3,4,4,4,4,4,5,4,4,5,4,4,4,3,4,4,15,16,16,15,6,6,7,6,6,7,8
MY-MBRERMC-L/1 (INLINE),MY-MBRERMC-L,PART-UBT50-L,1,Pc(s),Regular,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,31,31,31,31,31,31,31,31,31,31,31,248,248,248,248,124,93,124,124,93,93,62,93,93,93,93,93,124,93,93,124,93,93,93,62,93,93,434,465,465,434,155,155,186,155,155,186,217
MY-MBRERMC-L/1 (INLINE),MY-MBRERMC-L,STIC-PAEBR2-WM,1,Pc(s),Regular,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,31,31,31,31,31,31,31,31,31,31,31,248,248,248,248,124,93,124,124,93,93,62,93,93,93,93,93,124,93,93,124,93,93,93,62,93,93,434,465,465,434,155,155,186,155,155,186,217
MY-MBRERMC-L/1 (INLINE),MY-MBRERMC-L,STIC-SEALR0-L,1,Pc(s),Regular,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,31,31,31,31,31,31,31,31,31,31,31,248,248,248,248,124,93,124,124,93,93,62,93,93,93,93,93,124,93,93,124,93,93,93,62,93,93,434,465,465,434,155,155,186,155,155,186,217
