Korporat Code,W21/2023,W22/2023,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024
SUNS-PEHS-X,150.29,37.708076,15.420079,51.184671,79.718413,36.93232,79.959965,85.536588,37.747462,90.107023,118.157261,48.789072,69.547892,45.263473,68.348444,37.139545,22.077808,116.742839,78.221708,30.49527,45.520805,77.625074,31.879466,21.389807,156.534477,39.253114,34.133801,49.107662,56.596285,35.92821,139.735213,27.596653,47.24682,40.286868,24.965356,40.171455,50.473925,68.623938,26.255387,50.041595,44.516526,53.483392,18.681351,70.728622,49.585283,23.478074,37.401592,52.574611,47.737201,35.66757,50.208556,63.635924,52.334602,16.024628,40.915204,67.96936,29.565033,45.112851,48.199101,43.25875,26.083825,68.636107,36.835017,52.073603,21.242622,15.162378,2.327672,2.193785
SUNS-PR340-X,183.886631,99.813943,17.479149,146.235845,122.929879,148.517715,334.571095,328.648511,350.903222,404.967371,340.199164,295.880395,315.60461,227.607413,301.334993,295.40985,254.714075,230.696173,236.8559,245.35075,187.958262,309.800415,264.892549,158.108428,350.591246,206.611422,182.611516,191.328228,241.022544,191.717957,376.261539,295.160457,360.209666,247.35247,319.358796,300.0616,289.810059,259.979967,257.98803,297.844097,201.238082,260.261821,233.252513,186.673731,295.633228,213.718896,217.084562,329.258337,239.52106,297.493727,309.061564,236.606052,319.735043,264.956847,270.583009,279.935264,198.232954,285.230712,239.439186,198.783389,413.254662,260.683759,297.153664,288.673094,264.414428,217.898882,230.78323,252.007138
SUNS-PRSHD-X,18.917749,0,1.106512,11.434903,26.213315,12.541415,24.85309,4.598291,41.830439,24.879477,28.203408,3.096605,3.931852,7.885651,3.931852,7.885651,20.064044,30.145167,22.92124,3.921943,1.990093,25.969511,3.921943,3.963708,51.082883,3.931852,5.905467,20.064044,5.912036,3.931852,49.134555,5.912036,23.979418,5.905467,3.970277,22.889384,5.912036,1.106512,22.889384,5.912036,3.963708,22.879475,1.990093,5.038364,24.869568,0,3.931852,24.869568,7.011979,1.990093,24.869568,1.941759,20.947625,7.018548,5.905467,20.899291,3.970277,1.941759,22.889384,5.076789,20.899291,5.912036,5.905467,22.889384,3.086696,22.889384,3.931852,1.980184
SUNS-PRSHMS-X,116.991288,97.08636,0,58.495624,92.232146,9.952336,68.498585,51.28876,39.910595,19.955297,43.688858,0,0,0,0,0,19.955297,43.688858,19.955297,0,0,19.955297,0,0,63.644155,0,0,19.955297,0,0,63.644155,0,19.955297,0,0,19.955297,0,0,19.955297,0,0,19.955297,0,0,19.955297,0,0,19.955297,0,0,19.955297,0,19.955297,0,0,19.955297,0,0,19.955297,0,19.955297,0,0,19.955297,0,19.955297,0,0
SUNS-PTX-X,14.790791,8.008144,11.310883,22.769359,13.275626,24.495431,9.383421,11.1977,17.352898,20.424813,24.288552,2.918555,13.537849,17.560391,21.137239,19.875116,20.296694,15.395894,14.634449,21.395352,7.733275,23.984316,8.599376,24.671841,12.525112,25.048898,10.907025,13.239783,18.485477,13.782765,21.642004,17.047601,15.095313,9.222548,24.934349,8.434912,16.561698,14.783039,24.900778,12.65691,16.867285,19.195209,21.291399,10.661957,20.990996,1.792855,32.559872,12.597059,22.63545,5.399437,25.423901,16.282226,16.183329,13.867974,5.176376,23.524813,17.595599,24.02425,8.708713,14.35442,16.846752,15.99247,10.380091,15.790148,15.973585,0.240809,12.135858,3.20446
SUNS-SCMTA-X,0.393701,0,0,89.108268,0,148.229199,443.943532,464.776083,533.355532,642.323518,424.993993,365.855374,552.137529,612.536225,532.23764,671.657155,237.06246,473.11671,416.131242,492.588374,385.737574,523.410267,492.588374,356.431574,582.124867,374.792427,444.389447,197.280371,542.921515,413.995779,554.290682,661.163376,552.115635,582.531197,514.680999,512.934178,582.142557,316.10097,453.813247,582.142557,317.210532,492.588374,346.534222,413.995779,542.342778,256.980039,473.11671,602.042446,523.427957,425.555042,582.142557,403.480106,425.555042,561.64624,543.327846,403.480106,435.64249,403.462416,433.913358,435.063753,542.200594,582.142557,602.448776,493.034289,405.191548,433.334621,493.034289,405.209238
SUNS-SNBOCT-X,0,0,5.532558,0,0,5.532558,0,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0,0,0,5.532558,0,0,0,0,5.532558,0,0,0
SUNS-TNAB-X,34.285,0,0,0,0,58.251058,0,117.903297,0,119.304479,117.903297,0,58.251058,0,59.652239,0,0,59.652239,0,59.652239,0,59.652239,0,0,59.652239,0,0,59.652239,0,0,59.652239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNS-TNBS-X,63.965973,58.251816,0,29.125973,29.125973,9.70851,29.125973,48.776523,0,19.88408,19.65055,0,9.70851,0,9.94204,0,0,9.94204,0,9.94204,0,9.94204,0,0,9.94204,0,0,9.94204,0,0,9.94204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNS-TNSLTQ-X,58.254,0,0,0,0,0,0,0,0,0,0,58.25441,0,0,0,0,0,58.25441,0,0,0,0,58.25441,0,0,0,0,0,58.25441,0,0,0,0,58.25441,0,0,0,0,0,58.25441,0,0,0,0,58.25441,0,0,0,0,58.25441,0,0,0,0,0,58.25441,0,0,0,0,0,0,58.25441,0,0,0,0,0
SUNS-TNSM-X,51.984,0,0,0,0,38.834039,0,78.602199,0,79.536319,78.602199,29.127205,38.834039,0,39.76816,0,0,68.895365,0,39.76816,0,39.76816,29.127205,0,39.76816,0,0,39.76816,29.127205,0,39.76816,0,0,29.127205,0,0,0,0,0,29.127205,0,0,0,0,29.127205,0,0,0,0,29.127205,0,0,0,0,0,29.127205,0,0,0,0,0,0,29.127205,0,0,0,0,0
SUNS-UVAPG-X,279.678476,207.557646,67.035366,256.506178,158.659858,284.583634,334.741678,297.063116,214.520116,326.888393,285.840269,188.560388,356.965913,188.560388,247.00623,247.352074,204.996538,287.120234,203.109611,186.292588,247.352074,267.752655,169.142912,235.216644,252.771669,198.083966,229.448301,216.193118,188.560388,209.071349,282.672198,236.730347,188.560388,180.180193,235.216644,190.074091,208.937339,244.367844,166.90138,179.03681,269.242728,159.619334,168.415083,262.271617,179.03681,207.789293,179.03681,182.064215,219.924723,222.758733,180.550513,239.342199,159.619334,196.801909,239.342199,203.479931,148.997607,237.828496,179.03681,179.03681,207.789293,217.848202,180.550513,237.828496,148.997607,88.692217,108.109693,31.414233
SUNS-UVNT-X,14.285,0,0,0,0,24.271274,0,49.126374,0,49.710199,49.126374,0,29.103532,0,24.8551,0,0,24.8551,4.832258,24.8551,0,24.8551,0,0,29.687358,0,0,24.8551,0,0,29.687358,0,0,0,0,0,0,4.832258,0,0,0,0,0,4.832258,0,0,0,0,0,4.832258,0,0,0,0,0,4.832258,0,0,0,0,0,0,0,0,0,0,0,0
SURF-213K-X,89.521392,89.630169,179.042785,89.630169,89.521392,118.64722,237.402908,29.125828,208.277389,118.64722,118.64722,147.881516,118.64722,118.64722,208.277389,29.125828,237.402908,118.64722,118.64722,118.755997,118.64722,266.528736,118.64722,29.125828,208.277389,118.64722,208.27708,29.125828,118.64722,208.277389,118.64722,208.277389,58.251347,118.64722,208.277389,118.64722,118.755997,147.772739,118.64722,208.277389,29.125828,118.64722,237.402908,118.64722,118.755997,118.64722,118.64722,237.402908,29.125828,208.277389,118.64722,118.64722,147.881516,118.64722,208.277389,118.64722,29.125828,208.277389,118.646911,208.277389,0,89.521392,208.277389,118.646911,29.125828,118.64722,0,29.125828
SURF-ASCO35-X,0,111.247226,0,0,0,0,0,0,0,0,0,196.347537,0,0,0,0,0,0,1063.90462,0,0,0,0,334.261099,0,137.913562,0,0,0,0,0,0,925.991058,137.913562,275.827124,0,334.261099,788.077496,137.913562,275.827124,0,137.913562,788.077496,137.913562,0,0,196.347537,137.913562,275.827124,788.077496,137.913562,0,137.913562,0,196.347537,1063.90462,0,137.913562,137.913562,0,0,788.077496,0,610.088223,137.913562,0,0,788.077496
SURF-CCAB-X,73.042279,250.789845,405.449378,267.199045,475.950852,814.675289,390.431735,815.832556,815.984836,965.921408,645.476412,882.312059,985.217133,712.074887,924.110268,978.491262,786.838762,639.391623,1372.964277,1045.803735,720.076849,791.529864,1318.453411,753.634758,1057.190279,1705.72887,761.578252,1318.852704,1049.404892,1033.254228,875.062108,1717.729735,1549.815895,1199.148194,1641.626602,1090.613713,1364.724477,1886.52554,1926.687856,1709.954871,1989.005391,1881.038339,2309.466391,2441.220662,2031.599387,1672.638802,2268.560527,1780.016544,1723.561611,2574.212401,1747.303131,1409.080724,1551.426934,1315.058871,1322.966181,2168.421704,1152.031214,1384.817723,1506.633928,1384.459862,1713.365817,1939.873024,1728.502327,2132.18898,1231.79782,1332.394287,990.848751,1589.905544
SURF-CPKOD-X,59.680928,135.003027,218.318077,137.416153,234.869721,294.872017,288.587241,247.337096,391.094954,447.6981,345.818306,361.787583,461.578291,345.449919,433.407554,407.495752,379.16464,329.965585,370.074039,422.819038,349.012216,515.095021,544.826896,298.65879,491.720418,640.225889,441.400538,487.36416,504.652205,577.236462,435.80141,781.930366,444.040529,532.92219,650.896616,539.717237,606.141771,641.296727,869.755882,837.786779,830.548771,870.568513,989.236008,954.706273,1007.179923,850.495647,986.331459,868.393578,698.233253,988.456391,776.195204,662.472723,610.640818,676.445169,701.681396,723.272942,429.566003,693.897499,627.168177,658.185476,745.416699,737.98491,821.989598,828.120349,529.927038,645.878204,466.304209,535.484333
SURF-DIAK-X,2094.24359,1091.991205,828.829445,1686.12076,1692.909488,285.471029,1062.106036,1087.143968,1343.521308,1121.155761,1325.19775,1183.068345,1176.66536,1076.598657,1272.589737,1098.243968,1410.278413,1183.107073,1269.540645,1121.117033,1227.516672,1239.911759,1121.008256,1087.143968,1261.489737,1269.68815,1181.512597,1137.995281,1176.66536,1155.128826,1304.742451,1266.295529,1180.019253,1227.516672,1210.785931,1121.008256,1227.625449,1121.008256,1065.498657,1399.178412,1230.870565,1232.322465,1155.128826,1171.859568,1176.774137,1121.008256,1116.349969,1414.827918,1087.143969,1450.029724,1065.498657,1121.008256,1227.625449,1121.008256,1210.78593,1325.19775,1082.338176,1399.178412,1091.882428,1205.980138,1058.01814,1091.882428,1414.827918,1087.224141,1031.486864,752.784374,445.597166,641.546803
SURF-EC702C-X,63.453264,742.448658,965.893619,917.743036,1645.412656,2511.504381,989.476035,2514.354486,2485.981528,3654.768582,1936.864992,2528.710216,3559.790597,2317.48254,2580.34003,3662.816553,2442.001727,1917.347412,3584.346825,3280.10759,2272.984028,2578.503971,4509.840495,2361.274358,3213.598975,5804.813345,2586.76101,3901.631984,3699.560341,3697.872382,2649.4105,5891.109153,3909.920353,4072.304278,5379.841881,3729.892765,4490.809935,4868.296979,6628.225784,5856.022914,6383.374065,6420.762319,6475.922247,7536.619595,7057.639837,5448.215205,7285.622345,6197.478109,5912.369759,7390.079918,5968.588817,4755.49376,4924.181814,4516.25579,4615.573287,6507.028857,3134.637673,4884.753177,5151.655025,4297.119077,6113.345208,5287.934814,5571.677774,7522.65942,4251.519452,4671.430354,3598.868305,4224.850517
SURF-IXCSB-X,443.881679,179.656693,0,174.756693,178.251532,262.13504,174.756693,174.756693,178.251532,174.756693,174.756693,271.952417,178.251532,174.756693,174.756693,178.251532,174.756693,174.756693,174.756693,90.873186,174.756693,174.756693,178.251532,184.57407,174.756693,174.756693,178.251532,87.378347,174.756693,178.251532,174.756693,174.756693,174.756693,178.251532,87.378347,174.756693,184.57407,178.251532,174.756693,174.756693,178.251532,174.756693,87.378347,174.756693,178.251532,174.756693,184.57407,178.251532,174.756693,174.756693,87.378347,178.251532,174.756693,174.756693,188.068909,174.756693,174.756693,87.378347,178.251532,174.756693,174.756693,174.756693,90.873186,184.57407,174.756693,87.378347,0,90.873186
SYNC-SCL-X,0,0,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0.728033,0,0,0,0,0.728033
TALC-C-2KPD-X,250.123653,250.817015,130.903926,188.116869,206.111766,219.470824,316.848703,364.820978,296.922822,315.725183,315.529354,308.270322,281.820029,244.496368,233.737889,281.616488,214.217929,255.434753,239.257666,247.829648,228.413053,266.6532,251.787392,274.087863,269.337401,225.385118,221.79061,235.834324,211.185677,246.055812,257.951364,216.054446,220.599824,220.796091,265.066364,209.887579,257.41051,224.623312,266.555845,245.36994,215.277312,268.212385,212.212997,238.645195,220.545073,216.351725,225.874942,263.985739,209.415735,242.843491,207.434925,240.028074,275.694856,181.56765,267.410296,185.131236,229.304194,248.999226,222.989627,188.302536,242.680291,186.648832,226.543216,213.729978,263.629677,51.713863,128.744254,36.702688
TALC-OSBRTPD-X,3342.960857,2628.108067,1769.014198,2795.333564,3135.641907,2523.222355,2935.273286,3070.892026,3643.604892,3467.351855,3017.741509,2819.080314,2575.509818,2685.843514,3485.621628,5907.071935,5433.62929,5099.125858,5804.012477,2971.580572,3194.950809,5609.325645,5157.166574,3939.648746,3791.549749,3073.426249,2682.341183,2779.041502,2591.752539,2992.48433,2781.253755,2989.322822,3016.272649,2668.066295,3556.511898,3568.652639,3241.315139,3627.462882,3494.940827,3033.655471,3253.486528,3080.952712,2649.579198,2739.749517,2156.042025,2387.122979,2545.404945,3569.335819,3442.935707,3105.839502,3294.959261,3206.505947,3411.17692,3487.587964,3268.952496,2794.840598,3212.012578,2444.6744,3337.100779,2446.85948,3554.658445,3240.741419,3555.474767,3277.564596,3001.116015,2249.211917,2338.044636,2338.266849
TALK-C-STJADAITO-K,238.968014,240.13722,128.397494,181.004051,199.744178,210.736238,303.990075,341.122464,283.369607,300.170628,294.834057,294.185036,271.600704,235.901172,221.26601,274.90396,209.910558,247.274777,227.434774,246.743161,226.074263,253.068383,246.52997,266.118066,258.952865,223.675587,213.461023,234.227565,211.160484,235.683441,253.051077,208.209202,218.658349,215.483876,256.40813,210.92906,239.187325,213.592652,258.863313,236.919888,204.920953,248.972863,211.088349,232.131972,221.983994,209.141239,224.356017,251.165417,209.876882,233.024011,208.897418,229.741926,265.088213,186.894788,260.532564,184.001224,220.137857,234.537093,220.63564,185.429302,228.140397,187.322549,215.002183,213.763249,250.357915,48.578346,123.670058,34.641092
TBSB-850075-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.423256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.423256,0,0,0,0,0,19.423256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEGO-L7-1--K,7448.222659,3827.364233,2265.481809,4900.572296,5674.756506,3105.725331,4778.538609,4154.715047,4879.91417,3946.722497,4982.300231,5362.668667,3920.979378,4777.975983,4810.493594,4515.439249,4553.615152,4501.265185,5239.910762,4158.728048,4510.571059,4872.986171,5238.195202,4290.167085,4204.974926,5087.047175,4964.92091,3927.530464,4831.321092,4017.74299,4761.443146,4631.574594,4739.883544,3816.81492,4852.626372,4600.21325,4380.01951,4631.45177,4376.542448,4533.428552,5476.087111,3399.810128,4786.992534,4229.028189,5053.976165,5025.920871,3933.524934,4570.427909,4839.310985,4533.378166,3052.740055,3775.822756,3834.684497,3046.131611,4346.719253,3335.84715,3271.81461,3935.490586,3468.071646,3387.809112,3394.679549,3373.642544,3571.497183,3818.422125,3152.463143,1798.469969,740.157843,1042.522055
TEGS-MM-X,3.926,0,3.809336,23.470963,3.809336,7.735463,23.470963,3.809336,7.735463,9.836098,17.444201,13.645434,7.735463,9.708738,17.571561,7.735463,9.708738,7.735463,13.645434,17.444201,0,17.571561,13.518074,3.926127,17.571561,13.518074,7.735463,9.836098,17.444201,3.809336,17.571561,9.708738,7.735463,7.735463,19.544836,7.735463,3.809336,17.571561,9.708738,7.735463,13.645434,17.444201,3.926127,13.645434,17.444201,3.809336,3.926127,23.354172,7.735463,3.809336,23.470963,7.735463,3.809336,23.470963,3.809336,7.735463,23.354172,3.926127,3.809336,17.571561,17.444201,0,7.735463,23.354172,3.926127,3.809336,0,0
TEXA---K,4089.454368,1877.442605,799.78166,3072.069889,3191.234984,3363.254936,4381.175578,2729.57283,3593.438157,3291.636474,3166.983389,4197.700725,2821.452832,3498.334136,4206.83179,2950.417373,3539.970695,2968.384345,4186.26041,3161.434511,3193.234238,4159.362981,4072.933673,2828.553771,3346.446488,2949.969483,4433.372169,3382.043392,2760.547266,3295.175156,3222.364371,3487.62988,3386.56438,2726.3675,3527.292881,3482.739773,3385.575152,3263.05273,3029.563517,3315.464262,3993.774,2164.999584,3610.478378,3003.982087,4415.601265,3591.528409,2448.481629,3259.912313,3612.141763,3213.612849,1343.538414,1561.646249,1848.488301,1146.44213,1843.584372,1479.372093,1314.681439,1831.895873,1548.843996,1495.024381,1079.46068,1759.524258,1525.157918,1605.671258,1489.709213,495.2487,0,226.404595
THIC-AMGM-X,8.757,0,1.142801,1.760325,2.201339,2.320639,1.177838,3.992801,2.320639,10.428786,2.320639,5.468826,2.320639,0,2.320639,9.899425,0,2.320639,2.618826,2.320639,7.578786,2.320639,1.142801,1.177838,2.320639,10.197612,2.320639,0,2.320639,1.142801,2.320639,7.578786,3.214177,2.903126,0,2.320639,8.721587,2.320639,0,3.214177,1.725288,9.899425,1.177838,1.142801,2.320639,1.142801,2.071376,9.304074,2.320639,1.142801,1.177838,2.320639,8.721587,2.071376,1.725288,2.320639,1.142801,8.756624,1.142801,2.320639,3.214177,0,2.903126,1.142801,1.177838,8.721587,0,0
THIC-ARAVC-,54.610102,20.155124,19.271642,8.294715,21.171127,24.612564,23.263625,27.88008,39.254329,32.85854,44.659134,39.42306,29.094528,33.489137,31.985407,29.129456,21.354985,34.373278,27.219163,33.070689,24.331937,33.905227,28.717068,27.103234,37.046374,39.072977,20.96373,26.58116,33.518983,24.757735,33.572827,37.705138,41.921794,22.062767,43.956318,34.749763,22.291602,27.193802,48.094301,23.841829,28.230481,38.310392,18.282335,26.523624,44.445103,22.561503,26.251746,38.634153,26.218465,34.739078,42.564523,23.428844,40.166713,21.613232,31.819289,37.247382,28.50766,27.846044,21.326904,28.019422,27.852239,25.267228,37.461961,23.656728,29.870345,15.673834,6.473213,18.820217
THIC-ARVLT-X,4.855,0,0,4.886208,0,0,4.886208,0,0,2.459024,2.427184,7.313558,0,2.427184,2.459024,0,2.427184,4.854534,2.459024,2.427184,0,2.459024,7.281718,0,2.459024,2.427184,0,2.459024,7.281718,0,2.459024,2.427184,0,4.854534,4.886208,0,0,2.459024,2.427184,4.854534,2.459024,2.427184,0,2.459024,7.281718,0,0,4.886208,0,4.854534,4.886208,0,0,4.886208,0,4.854534,4.886208,0,0,2.459024,2.427184,0,4.854534,4.886208,0,0,0,0
THIC-BGV-X,0,0,0,0,0.647517,1.295034,1.295034,0,0,1.942551,0.647517,0.647517,0,0.647517,1.942551,0.647517,0,0.647517,0,1.942551,0.647517,0.647517,0,0.647517,1.295034,1.295034,0,0.647517,0,1.295034,1.295034,0,0.647517,1.295034,0,1.295034,0.647517,0.647517,0.647517,0,1.942551,0.647517,0,0.647517,1.295034,1.295034,0,0,0.647517,1.942551,0.647517,0,0,1.942551,0.647517,0.647517,0,1.942551,0,0.647517,0.647517,0.647517,1.295034,0,0.647517,0,0,0
THIC-CMDSP-X,0,1.553189,0,0.002912,0.776555,1.354805,0,0,0.002912,0,1.576469,3.883208,2.131381,0.002912,0,0,1.55311,0.002912,1.57649,0.578229,0,0.776555,0.002912,4.659784,0,0.799877,2.131397,0.779467,0,0,0,0,0.776576,1.579344,1.354842,4.659763,0,0,0.779488,0.776555,0.023301,0.578229,0.776613,0.779488,0,1.553131,0.776555,3.883208,0.604442,0,0.776613,0.776576,0.776555,0.002912,0.776576,0.776555,0.60153,0,1.556101,4.659763,0,0,0,0.581141,0.776576,0.799877,0,0.776555
THIC-GLD120T-X,44.064,70.877222,44.064488,14.562734,44.064488,14.562734,44.064488,44.064488,14.562734,0,58.627222,68.60793,0,58.627222,0,44.064488,14.562734,44.064488,44.064488,14.562734,44.064488,0,58.627222,68.60793,0,58.627222,0,44.064488,58.627222,0,44.064488,14.562734,44.064488,0,58.627222,44.064488,39.106176,44.064488,0,58.627222,44.064488,0,58.627222,0,44.064488,58.627222,24.543442,44.064488,14.562734,44.064488,0,58.627222,44.064488,0,83.170664,0,44.064488,58.627222,0,44.064488,0,44.064488,44.064488,24.543442,44.064488,0,0,0
THIC-KLCGCL-X,1.45,1.45,1.45,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.966667,0.966667,1.208333,0.483333,0.241667,0.483333
THIC-LVK90-X,0.857,0.047401,5.048481,0,0.047159,0,5.048481,0.857143,0,0.000242,0.047159,0,5.048481,0.857143,0,0,0.047159,5.048481,0.000242,0.857143,0,0,5.09564,0,0,0,0.857385,5.09564,0.047159,0,0,0,0.857143,5.048481,0.047159,0.000242,0,0,5.905624,0,0.047159,0,0,5.048723,0.857143,0,0.047159,0,0,5.048481,0.857143,0,0.047401,0,5.048481,0,0,0.857143,0.094318,0,5.048723,0,0,0.857143,0.047159,0,0,0
