product_tmpl_id/default_code,product_tmpl_id/old_koitem,product_tmpl_id/internal_name,product_id/categ_id/display_name,location_id/display_name,lot_id/name,quantity,product_uom_id/name,PUP May,Total Price @PUP,,,Stock 1 Jun 23,Total Price PUP May,"8,231,812,842.00",Qty in pcs,"19,728,415.28"
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GPMJT6C/JI12045,0,pc(s),2508.24391048484,0,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03B2,GBMJTK4/JI231778,0,pc(s),2508.24391048484,0,,,,,,,
BOTO-WJKLTSR1-OMG,BOTO-WJKLTSR1-OMG,Bottle+Wiper Juicy Kiss Lip Tint R1 OMG,Packaging Material,JTK 4/Quarantine/PKG,GBMJTK4/JI261785,366,Pc(s),982.784,359698.944,,,,,,,
BOTO-WJKLTSR1-OMG,BOTO-WJKLTSR1-OMG,Bottle+Wiper Juicy Kiss Lip Tint R1 OMG,Packaging Material,JTK 4/Quarantine/PKG,GBMJTK4/JI261790,11410,Pc(s),982.784,11213565.44,,,,,,,
DUS-PGM25-OMG,DUS-PGM25-OMG,Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JI06169,1324,Pc(s),547.889666558457,725405.918523397,,,,,,,
DUS-PGM25-OMG,DUS-PGM25-OMG,Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JH12127,116,Pc(s),547.889666558457,63555.201320781,,,,,,,
PS-DPGM25-OMG,PS-DPGM25-OMG,Plastik Segel Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JI06131,4566,Pc(s),102.140377587115,466372.964062769,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JD21127,40.7,Pc(s),2891.23991132187,117673.4643908,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-07C1,GBMJTK4/JI161748,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-06D1,GBMJTK4/JI231779,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-06C2,GBMJTK4/JI231779,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07B1,GBMJTK4/JI131727,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07C1,GBMJTK4/JI141733,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07D1,GBMJTK4/JI231779,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07C2,GBMJTK4/JI231779,0,pc(s),1474.8493267543,0,,,,,,,
STIC-VMKLC04R1-OMG,STIC-VMKLC04R1-OMG,Sticker Varian Matte Kiss Lip Cream 04 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-1,GBMJTK4/JI291815,4426,pc(s),36.272,160539.872,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/JI231778,0,pc(s),2508.24391048484,0,,,,,,,
DUS-PGM25-OMG,DUS-PGM25-OMG,Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10B1,GPMJT6C/JJ04141,283,Pc(s),547.889666558457,155052.775636043,,,,,,,
STIC-VMKLC10R1-OMG,STIC-VMKLC10R1-OMG,Sticker Varian Matte Kiss Lip Cream 10 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-3,GBMJTK4/IJ11643,810,pc(s),37.4429530201342,30328.7919463087,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/JI301818,32,pc(s),1373.85154831625,43963.2495461199,,,,,,,
STIC-VMKLC05R1-OMG,STIC-VMKLC05R1-OMG,Sticker Varian Matte Kiss Lip Cream 05 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-3,GBMJTK4/IK29920,50000,pc(s),34.5,1725000,,,,,,,
STIC-VMKLC05R1-OMG,STIC-VMKLC05R1-OMG,Sticker Varian Matte Kiss Lip Cream 05 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-1,GBMJTK4/IJ25693,23340,pc(s),34.5,805230,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03B1,GBMJTK4/JJ041832,0,pc(s),1474.8493267543,0,,,,,,,
DUS-PGM25-OMG,DUS-PGM25-OMG,Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GPMJT6C/JH05183,10,Pc(s),547.889666558457,5478.89666558457,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/Release/PKG,GPMJT6C/JD07127,332,Pc(s),2891.23991132187,959891.650558861,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/Release/PKG,GPMJT6C/JD21127,388,Pc(s),2891.23991132187,1121801.08559289,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/Release/PKG,GPMJT6C/JD07126,105,Pc(s),2891.23991132187,303580.190688796,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JD07126,7,Pc(s),2891.23991132187,20238.6793792531,,,,,,,
CAP-SPGM75-OMG,CAP-SPGM75-OMG,Cap Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-06B1,GBMJTK4/JJ061850,30000,Pc(s),0,0,,,,,,,
SACH-PGM75-OMG,SACH-PGM75-OMG,Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-06B1,GBMJTK4/JJ061849,30000,Pc(s),642.959561415011,19288786.8424503,,,,,,,
SACH-PGM75-OMG,SACH-PGM75-OMG,Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05B2,GBMJTK4/JJ061849,19987,Pc(s),642.959561415011,12850832.7540018,,,,,,,
CAP-SPGM75-OMG,CAP-SPGM75-OMG,Cap Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05B2,GBMJTK4/JJ061850,19987,Pc(s),0,0,,,,,,,
CAP-SPGM75-OMG,CAP-SPGM75-OMG,Cap Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01D1,GBMJTK4/JD111216,30000,Pc(s),0,0,,,,,,,
SACH-PGM75-OMG,SACH-PGM75-OMG,Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01D1,GBMJTK4/JD111215,30000,Pc(s),642.959561415011,19288786.8424503,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/JJ061843,8,pc(s),1373.85154831625,10990.81238653,,,,,,,
DUS-JKLTS04R1-OMG,DUS-JKLTS04R1-OMG,Dus Juicy Kiss Lip Tint Serum 04 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-06C2,GBMJTK4/JJ071853,7184,Pc(s),687.319277108434,4937701.68674699,,,,,,,
DUS-JKLTS03R1-OMG,DUS-JKLTS03R1-OMG,Dus Juicy Kiss Lip Tint Serum 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-06B1,GBMJTK4/JJ071852,15584,Pc(s),696.149341142021,10848791.3323572,,,,,,,
CAP-SPGM75-OMG,CAP-SPGM75-OMG,Cap Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01C2,GBMJTK4/JD111216,30000,Pc(s),0,0,,,,,,,
SACH-PGM75-OMG,SACH-PGM75-OMG,Sachet Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01C2,GBMJTK4/JD111215,30000,Pc(s),642.959561415011,19288786.8424503,,,,,,,
PLAS-FPGM75-OMG,PLAS-FPGM75-OMG,Plastik Flow Wrap Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-04D2,GBMJTK4/JB251138,0.799999999999997,Roll,839567.367119901,671653.893695918,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11C2,GPMJT6C/JD07127,0.82,Pc(s),2891.23991132187,2370.81672728393,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11D2,GPMJT6C/JD07127,43.48,Pc(s),2891.23991132187,125711.111344275,,,,,,,
PS-OMGPGT100-OMG,PS-OMGPGT100-OMG,Shrink Label Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-06A1,GBMJTK4/II24560,696,Pc(s),357,248472,,,,,,,
STIC-BMKLC01R2-OMG,STIC-BMKLC01R2-OMG,Sticker Bottom Matte KLC 01 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JD111223,203,Pc(s),25,5075,,,,,,,
STIC-VMKLC09R1-OMG,STIC-VMKLC09R1-OMG,Sticker Varian Matte Kiss Lip Cream 09 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-4,GBMJTK4/IK29929,26355,pc(s),34.9886188000562,922125.048475481,,,,,,,
DUS-JKLTS04R1-OMG,DUS-JKLTS04R1-OMG,Dus Juicy Kiss Lip Tint Serum 04 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-06A1,GBMJTK4/JJ041837,556,Pc(s),687.319277108434,382149.518072289,,,,,,,
CAPA-JKLTS04R1-OMG,CAPA-JKLTS04R1-OMG,Cap+Applicator Juicy Kiss Lip Tint Serum 04 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-08A1,GBMJTK4/JI261789,13377,Pc(s),921.36,12325032.72,,,,,,,
DUS-JKLTS03R1-OMG,DUS-JKLTS03R1-OMG,Dus Juicy Kiss Lip Tint Serum 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-05C2,GBMJTK4/JJ251941,18000,Pc(s),696.149341142021,12530688.1405564,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6,GPMJT6C/JD26002,178,Pc(s),173.642795516501,30908.4176019372,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6,GPMJT6C/JF07003,520,Pc(s),173.642795516501,90294.2536685806,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6,GPMJT6C/JJ18002,970,Pc(s),173.642795516501,168433.511651006,,,,,,,
SACH-PGFW9-OMG,SACH-PGFW9-OMG,Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08B2,GBMJTK4/JJ131868,30000,Pc(s),656.807763185585,19704232.8955675,,,,,,,
CAP-SPGFW9-OMG,CAP-SPGFW9-OMG,Cap Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08B2,GBMJTK4/JJ131869,30000,Pc(s),0,0,,,,,,,
SACH-PGFW9-OMG,SACH-PGFW9-OMG,Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11B2,GBMJTK4/JJ131868,12987,Pc(s),656.807763185585,8529962.42049119,,,,,,,
CAP-SPGFW9-OMG,CAP-SPGFW9-OMG,Cap Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11B2,GBMJTK4/JJ131869,12987,Pc(s),0,0,,,,,,,
SACH-PGFW9-OMG,SACH-PGFW9-OMG,Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13B1,GBMJTK4/JJ131868,30000,Pc(s),656.807763185585,19704232.8955675,,,,,,,
CAP-SPGFW9-OMG,CAP-SPGFW9-OMG,Cap Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13B1,GBMJTK4/JJ131869,30000,Pc(s),0,0,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03A2,GBMJTK4/JJ281947,0,pc(s),2508.24391048484,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-07B1,GBMJTK4/JK021970,0,pc(s),1474.8493267543,0,,,,,,,
PS-OMGPGT100-OMG,PS-OMGPGT100-OMG,Shrink Label Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05A1,GPMJT6C/JI28198,887,Pc(s),357,316659,,,,,,,
DUS-JKLTS03R1-OMG,DUS-JKLTS03R1-OMG,Dus Juicy Kiss Lip Tint Serum 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-06B1,GBMJTK4/JK011965,4784,Pc(s),696.149341142021,3330378.44802343,,,,,,,
STIC-VMKLC03R1-OMG,STIC-VMKLC03R1-OMG,Sticker Varian Matte Kiss Lip Cream 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IK29922,8389,pc(s),34.304347826087,287779.173913043,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03C2,GBMJTK4/JK031974,0,pc(s),2508.24391048484,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-06B1,GBMJTK4/JA131052,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10B1,GBMJTK4/JA131056,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCCEKIMR0-OMG,BOTO-MKLCCEKIMR0-OMG,Bottle Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JJ141883,71,Pc(s),1666.00600996671,118286.426707636,,,,,,,
CAPA-MKLCCEKIMR0-OMG,CAPA-MKLCCEKIMR0-OMG,Cap+Applicator+Wiper Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JJ141884,71,Pc(s),1141.59604876036,81053.3194619854,,,,,,,
STIC-VMKLCCE13R0-OMG,STIC-VMKLCCE13R0-OMG,Sticker Varian Matte KLC Coffee Edition 13 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JH151589,143,Pc(s),30.0562883256015,4298.04923056102,,,,,,,
STIC-VMKLC11R2-OMG,STIC-VMKLC11R2-OMG,Sticker Varian Matte Kiss Lip Cream 11 R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/JK041991,5,Pc(s),30.7566307837935,153.783153918967,,,,,,,
DUS-PGM25-OMG,DUS-PGM25-OMG,Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-05A2,GPMJT6C/JI30145,740,Pc(s),547.889666558457,405438.353253258,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JI271793,5,Pc(s),1037.44740322979,5187.23701614897,,,,,,,
STIC-VMKLC09R1-OMG,STIC-VMKLC09R1-OMG,Sticker Varian Matte Kiss Lip Cream 09 R1 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/IK29929,296,pc(s),34.9886188000562,10356.6311648166,,,,,,,
STIC-BMKLCCE15R0-OMG,STIC-BMKLCCE15R0-OMG,Sticker Bottom Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JJ071855,143,Pc(s),25.6761268781302,3671.68614357262,,,,,,,
IBOX-RRPJKLTSR0-OMG,IBOX-RRPJKLTSR0-OMG,Inner Box RRP Juicy Kiss Lip Tint Serum OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-04C1,GBMJTK4/JK031975,1400,Pc(s),1426.17370892019,1996643.19248826,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/JK041982,0,pc(s),2508.24391048484,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-04B2,GBMJTK4/JK031972,0,pc(s),1474.8493267543,0,,,,,,,
STIC-VMKLC02R1-OMG,STIC-VMKLC02R1-OMG,Sticker Varian Matte Kiss Lip Cream 02 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ25685,213,pc(s),35.5421686746988,7570.48192771084,,,,,,,
STIC-BMKLC02R2-OMG,STIC-BMKLC02R2-OMG,Sticker Bottom Matte KLC 02 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IJ29758,267,Pc(s),26.0432918881829,6953.55893414483,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JJ241929,3,pc(s),2508.24391048484,7524.73173145451,,,,,,,
STIC-VMKLCCE15R0-OMG,STIC-VMKLCCE15R0-OMG,Sticker Varian Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JG051397,34,Pc(s),31.6151688773473,1074.91574182981,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IL03934,28,pc(s),1474.8493267543,41295.7811491204,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/IL03935,4410,pc(s),1373.85154831625,6058685.32807465,,,,,,,
DUS-PGM25R1-OMG,DUS-PGM25R1-OMG,Dus Peach Glowing Cream 25 R1 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JK021966,352,Pc(s),550.955505617978,193936.337977528,,,,,,,
PS-DPGM25-OMG,PS-DPGM25-OMG,Plastik Segel Dus Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JK021969,508,Pc(s),102.140377587115,51887.3118142546,,,,,,,
BOTO-JKLTSR0-OMG,BOTO-JKLTSR0-OMG,Bottle Juicy Kiss Lip Tint OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JD271264,5562,Pc(s),844.58,4697553.96,,,,,,,
BOTO-JKLTSR0-OMG,BOTO-JKLTSR0-OMG,Bottle Juicy Kiss Lip Tint OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JD271268,200,Pc(s),844.58,168916,,,,,,,
BOTO-JKLTSR0-OMG,BOTO-JKLTSR0-OMG,Bottle Juicy Kiss Lip Tint OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JD271262,1772,Pc(s),844.58,1496595.76,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/JK031974,0,pc(s),2508.24391048484,0,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JI281799,2894,Pc(s),2978.17463195559,8618837.38487949,,,,,,,
STIC-VMKLC10R1-OMG,STIC-VMKLC10R1-OMG,Sticker Varian Matte Kiss Lip Cream 10 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/E1-3,GBMJTK4/JH151590,15402,pc(s),37.4429530201342,576696.362416107,,,,,,,
PLAS-FPGM75-OMG,PLAS-FPGM75-OMG,Plastik Flow Wrap Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05D1,GBMJTK4/JB251138,14.2,Roll,839567.367119901,11921856.6131026,,,,,,,
PLAS-FPGM75-OMG,PLAS-FPGM75-OMG,Plastik Flow Wrap Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05C1,GBMJTK4/JC311191,17,Roll,839567.367119901,14272645.2410383,,,,,,,
PLAS-FPGM75-OMG,PLAS-FPGM75-OMG,Plastik Flow Wrap Peach Glowing Cream 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05B1,GBMJTK4/JC311191,9,Roll,839567.367119901,7556106.30407911,,,,,,,
STIC-BCLF32NNR0-OMG,STIC-BCLF32NNR0-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 32 N Natural OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JG12300,119,Pc(s),237.5,28262.5,,,,,,,
STIC-FCLF32NNR0-OMG,STIC-FCLF32NNR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 32 N Natural OMG,Packaging Material,JTK 4/Stock/PKG,GPMJT6C/JG12299,40,Pc(s),93.9948726400667,3759.79490560267,,,,,,,
CAPA-JKLTS03R1-OMG,CAPA-JKLTS03R1-OMG,Cap+Applicator Juicy Kiss Lip Tint Serum 03 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-07A2,GBMJTK4/JI261783,20322,Pc(s),921.36,18723877.92,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-06A1,GBMJTK4/JJ201908,0,pc(s),1474.8493267543,0,,,,,,,
DUS-JKLTS01R1-OMG,DUS-JKLTS01R1-OMG,Dus Juicy Kiss Lip Tint Serum 01 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-04A2,GBMJTK4/JJ041838,863,Pc(s),718.57444561774,620129.74656811,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-04C1,GBMJTK4/JK162062,0,pc(s),1474.8493267543,0,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JD25192,93,Pc(s),2094.38260254765,194777.582036931,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/JK222106,4,Pc(s),335,1340,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JK031974,5,pc(s),2508.24391048484,12541.2195524242,,,,,,,
STIC-VMKLC12R2-OMG,STIC-VMKLC12R2-OMG,Sticker Varian Matte Kiss Lip Cream 12 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JJ281954,247,Pc(s),30,7410,,,,,,,
STIC-BMKLC12R2-OMG,STIC-BMKLC12R2-OMG,Sticker Bottom Matte KLC 12 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JH261639,99,Pc(s),25.4167835081282,2516.26156730469,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JJ191903,271,Pc(s),1037.44740322979,281148.246275274,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JK09146,22,Pc(s),2058.53891203382,45287.8560647439,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/JB16100,6,Pc(s),2891.23991132187,17347.4394679312,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-03A2,GBMJTK4/JK172066,0,pc(s),2508.24391048484,0,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JK152046,100,Pc(s),335,33500,,,,,,,
BOTO-MKLCCEKIMR0-OMG,BOTO-MKLCCEKIMR0-OMG,Bottle Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JJ281949,90,Pc(s),1666.00600996671,149940.540897004,,,,,,,
