Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
STIC-BEMLC08R0-W,0,18740,37480,37480,43414,56220,37480,18740,62154,37480,37480,37480,43414,37480,56220,37480,
STIC-BEMLC09R0-W,0,37480,56220,37480,60782,56220,56220,18740,56220,37480,62154,56220,43414,37480,56220,43414,
STIC-BEMLC11R0-W,0,16660,23324,16660,43294,19992,19992,13328,29258,16660,25926,19992,25926,16660,29258,19992,
STIC-BEMLC12R0-W,0,37480,37480,18740,37480,37480,37480,18740,37480,18740,37480,37480,37480,18740,37480,37480,
STIC-BEMLC13R0-W,0,37480,37480,37480,60782,37480,18740,37480,37480,18740,37480,37480,43414,37480,37480,24674,
STIC-BEMLC16R0-W,0,0,19992,16660,13328,19992,13328,9996,19992,16660,13328,19992,13328,16660,16660,16660,
STIC-BEMLC17R0-W,3332,16660,23324,19992,16660,29263,19992,13328,26800,19992,16660,23324,19992,23468,23324,16660,
STIC-BEMLC19R0-W,3332,9986,13328,13328,15935,13328,13328,10140,20136,13472,13328,16804,9996,16804,13328,13472,
STIC-BEMLC20R0-W,0,3332,16660,9996,19262,16660,13328,15930,22594,9996,13328,22594,13328,13328,19262,13328,
STIC-BEMLC21R0-W,3332,6664,16660,9996,19262,13328,9996,15930,19262,13328,9996,19262,13328,9996,22594,9996,
STIC-BEMLC22R0-W,3332,13328,13328,13328,19267,16660,9996,13472,20136,13328,13328,16804,13328,16804,16660,16804,
STIC-BEMLC23R0-W,3332,9996,16660,13328,15935,16660,13328,10140,20136,16804,9996,20136,13328,13472,16660,16804,
STIC-BEMLC24R0-W,0,9996,13328,13328,15935,13328,13328,10140,20136,9996,13328,16804,13328,13472,13328,16804,
STIC-BEMLS01R0-W,0,6356,12712,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEMLS02R0-W,6356,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEMLS03R0-W,0,6356,12712,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEMLS04R0-W,6356,6356,12712,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEMLS05R0-W,6356,12712,12712,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEMRSR1-K,821,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,2463,1642,
STIC-BEOBBLBR0-B,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,
STIC-BEOBGBBR0-B,0,0,0,0,0,2150,0,0,0,0,0,0,0,2150,0,0,
STIC-BEOBHFBR0-B,0,0,0,0,2600,0,0,0,0,0,0,0,2600,0,0,0,
STIC-BEOBIUBR0-B,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,
STIC-BEOBRABR0-B,0,0,0,0,0,2150,0,0,0,0,0,0,0,2150,0,0,
STIC-BEOBRBR0-B,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,
STIC-BEOBSEBR0-B,0,0,0,0,0,2150,0,0,0,0,0,2150,2150,0,0,0,
STIC-BEOBSUBR0-B,0,0,0,0,0,2150,0,0,0,0,0,0,2150,2150,0,0,
STIC-BEOBTTBBR0-B,0,0,0,0,0,2150,0,0,0,0,0,0,2150,2150,0,0,
STIC-BEOSCBR0-B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,
STIC-BEOSER0-B,0,0,0,0,0,0,450,0,450,0,450,450,0,450,0,450,
STIC-BEOSLGR0-B,446,842,842,842,842,842,842,842,842,842,842,842,842,842,842,842,
STIC-BEOSLR0-B,0,0,450,450,0,2564,0,450,0,450,0,2564,0,450,450,0,
STIC-BEOSLVR0-B,0,0,450,2527,0,450,0,450,2077,450,0,450,0,2527,450,0,
STIC-BEOSOR0-B,0,0,0,450,450,450,450,0,450,450,450,450,450,450,450,450,
STIC-BEOSPR0-B,0,2040,450,450,2040,450,0,2490,0,450,0,2490,0,450,2490,0,
STIC-BEOSTTR0-B,0,0,0,0,0,0,0,450,0,450,0,450,0,450,450,0,
STIC-BFCBGSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-BFCBW250R0-ELL,0,0,0,0,0,0,1372,686,2058,686,1372,3430,1372,1372,2058,686,
STIC-BFCBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,3597,1199,1199,1199,2398,
STIC-BFCKR4-MO,0,1528,5348,3820,3056,4584,3056,2292,4584,3056,3820,3820,3820,3056,4584,3056,
STIC-BGBMC100R0-L,0,5418,0,0,5418,0,0,0,5418,0,0,5418,0,0,0,5418,
STIC-BGSRV01R0-E,0,71342,71342,35671,71342,71342,35671,35671,71342,71342,35671,71342,71342,35671,71342,35671,
STIC-BGSRV02R0-E,0,11523,23046,23046,23046,23046,23046,11523,23046,23046,11523,23046,23046,23046,23046,11523,
STIC-BGSRV03R0-E,0,0,21878,0,0,21878,0,0,0,21878,0,21878,21878,21878,21878,0,
STIC-BGSRV04R0-E,0,11523,23046,23046,11523,23046,11523,11523,23046,23046,11523,23046,23046,11523,23046,11523,
STIC-BGSRV05R0-E,0,23046,11523,23046,11523,23046,11523,11523,11523,23046,11523,11523,23046,11523,11523,23046,
STIC-BGSRV06R0-E,0,43756,43756,21878,21878,43756,21878,21878,43756,43756,21878,43756,21878,43756,21878,43756,
STIC-BGSRV07R0-E,0,65634,43756,21878,43756,43756,43756,21878,43756,43756,21878,43756,43756,43756,43756,43756,
STIC-BGSRV08R0-E,0,23046,34569,23046,11523,34569,23046,11523,23046,23046,23046,34569,23046,23046,23046,23046,
STIC-BGSRV09R0-E,0,34569,23046,23046,23046,34569,23046,11523,34569,23046,23046,23046,34569,23046,23046,23046,
STIC-BGSRV10R0-E,0,23046,11523,23046,11523,23046,11523,11523,11523,23046,11523,23046,11523,23046,11523,23046,
STIC-BHGCC21R0-MO,0,2636,0,2636,0,2636,2636,0,2636,0,2636,2636,0,2636,2636,0,
STIC-BHGCC31R0-MO,0,0,0,0,0,1512,0,0,1512,0,0,0,1512,0,0,0,
STIC-BHGCC41R0-MO,0,0,0,0,0,0,0,0,1512,0,0,0,0,1512,0,0,
STIC-BHGCC51R0-MO,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,
STIC-BHGCC62R0-MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BHGCN10R0-MO,0,0,5048,2524,2524,2524,2524,2524,2524,5048,2524,2524,2524,2524,5048,2524,
STIC-BHGCN20R0-MO,0,0,1512,1512,0,1512,1512,1512,1512,1512,1512,1512,1512,0,1512,1512,
STIC-BHGCN30R0-MO,3330,3330,3330,6660,3330,9990,3330,6660,6660,6660,6660,6660,6660,6660,6660,6660,
STIC-BHGCN40R0-MO,0,0,0,0,1512,0,1512,0,0,1512,0,0,1512,0,1512,0,
STIC-BHGCN50R0-MO,0,0,7228,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BHGCW12R0-MO,0,2738,0,0,0,2738,0,0,2738,0,0,2738,0,0,0,2738,
STIC-BHGCW21R0-MO,0,0,1512,1512,1512,1512,1512,0,1512,1512,1512,1512,1512,1512,1512,1512,
STIC-BHGCW22R0-MO,2608,0,5216,2608,2608,5216,2608,2608,5216,2608,2608,5216,2608,5216,2608,5216,
STIC-BHGCW30R0-MO,0,1512,1512,1512,1512,1512,0,1512,1512,1512,1512,1512,1512,0,1512,1512,
STIC-BHGCW32R0-MO,2644,0,0,2644,0,2644,0,0,2644,0,2644,0,0,2644,0,2644,
STIC-BHGCW33R0-MO,0,2667,0,2667,2667,2667,2667,0,2667,2667,2667,0,2667,2667,2667,2667,
STIC-BHGCW41R0-MO,0,0,0,1346,0,1346,0,1346,0,1346,0,0,1346,0,1346,0,
STIC-BHGCW42R0-MO,0,0,1346,0,1346,1346,1346,0,1346,1346,1346,1346,0,1346,1346,1346,
STIC-BHGCW50R0-MO,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,1512,
STIC-BHGFFC21-MO,0,0,1300,650,650,1300,650,650,650,650,650,1300,650,650,650,1300,
STIC-BHGFFN10-MO,601,0,2404,1202,1202,1803,1202,601,1803,601,1202,1803,1202,1202,1202,1202,
STIC-BHGFFN30-MO,1202,601,3606,2404,1803,3005,2404,1803,2404,2404,2404,3005,2404,2404,2404,2404,
STIC-BHGFFN50-MO,0,0,0,0,0,601,0,601,0,601,0,601,0,601,0,601,
STIC-BHGFFW22-MO,601,601,3005,2404,1803,1803,1803,1803,1803,2404,1803,1803,2404,1803,1803,2404,
STIC-BHGFFW33-MO,0,1202,2404,1202,1202,1803,1202,1202,1803,1202,1202,1803,1202,1803,1202,1803,
STIC-BHGFFW41-MO,0,0,1202,601,601,0,601,601,601,601,0,601,601,601,601,601,
STIC-BHGFFW42-MO,0,0,1202,601,601,1202,601,601,601,601,601,601,601,601,1202,601,
STIC-BHGFHLMR0-IP,0,0,2243,0,0,2243,0,2243,0,0,2243,0,2243,0,0,0,
STIC-BHGFHLRR0-IP,0,2243,0,0,2243,0,2243,0,0,2243,0,0,2243,0,0,0,
STIC-BHLTB01F-MO,0,0,0,3461,0,3461,0,3461,0,3461,0,3461,0,0,3461,0,
STIC-BHLTB02G-MO,0,0,3461,0,0,0,3461,0,0,3461,0,0,0,3461,0,0,
STIC-BHLTB03S-MO,0,0,0,0,3461,0,0,3461,0,0,0,3461,0,0,3461,0,
STIC-BHLTB04D-MO,0,0,0,0,0,3461,0,0,0,3461,0,0,0,3461,0,0,
STIC-BHLTB05SB-MO,3461,0,0,3461,0,3461,3461,0,3461,0,3461,0,3461,0,3461,0,
STIC-BHSLWC01R0-MO,0,0,2096,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,524,1572,1048,
STIC-BHSLWC02R0-MO,0,524,2096,1048,524,1048,1048,524,1048,1048,1048,1048,524,1048,1048,1048,
STIC-BHSLWC03R0-MO,0,524,2096,1048,1048,1048,1048,524,1572,524,1048,1572,1048,524,1572,1048,
STIC-BHSLWC04R0-MO,0,1048,2620,1048,1048,1572,1572,1048,1572,1048,1048,1572,1572,1048,1572,1572,
STIC-BHSLWC05R0-MO,0,524,1572,1048,1572,1572,1048,1048,1572,1572,1572,1572,1048,1572,1572,1572,
STIC-BHSLWC06R0-MO,0,1048,3144,1572,1572,2096,1572,1048,2096,1572,1572,2096,1572,1572,2096,1572,
STIC-BHSLWC07R0-MO,0,1048,2096,1572,1048,2096,1048,1048,1572,1572,1048,2096,1048,1572,1572,1572,
STIC-BHSLWC08R0-MO,0,1048,2096,1048,1048,1572,1048,1048,1048,1572,1048,1048,1572,1048,1048,1572,
STIC-BHSLWC09R0-MO,524,1048,2620,1048,1572,1572,1572,1048,1572,1048,1572,1572,1572,1048,2096,1048,
STIC-BHSLWC10R0-MO,0,1048,2620,2096,1572,2620,2096,1048,2620,2096,2096,2620,1572,2096,2620,2096,
STIC-BHSLWC11R0-MO,0,1572,3144,2096,2096,2096,2096,1572,2096,2096,2096,2620,1572,2096,2620,2096,
STIC-BHSLWC12R0-MO,0,524,2096,1048,1048,1048,1048,1048,1048,1048,1048,1572,1048,1048,1048,1048,
STIC-BHSRFPR0-MO,1172,2344,4688,3516,3516,3516,3516,2344,4688,3516,3516,3516,3516,3516,3516,3516,
STIC-BHWMGTR0-BD,0,0,3866,0,0,3866,0,3866,0,0,3866,0,3866,0,3866,0,
STIC-BHWMYZR0-BD,0,0,3870,0,0,3870,0,0,3870,0,3870,0,0,3870,0,0,
STIC-BILSLS01R0-W,0,0,0,0,0,2992,0,0,0,0,0,0,0,2992,0,0,
STIC-BILSLS02R0-W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,
STIC-BILSLS03R0-W,0,0,0,0,0,0,0,0,0,0,0,0,2992,0,0,0,
STIC-BILSLS04R0-W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,
STIC-BIMLC01R1-MOMSF,0,500,1500,1000,1000,1500,1000,1000,1500,1000,1000,1500,1000,1000,1500,1000,
STIC-BIMLC02R1-MOMSF,0,0,2036,2036,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,2036,
STIC-BIMLC03R1-MOMSF,2036,0,4072,4072,2036,6108,2036,4072,4072,4072,4072,4072,4072,4072,4072,4072,
STIC-BIMLC04R1-MOMSF,2036,0,4072,4072,4072,4072,2036,4072,4072,4072,2036,6108,2036,4072,4072,4072,
STIC-BIMLC05R1-MOMSF,0,0,2036,2036,4072,2036,2036,2036,2036,2036,2036,4072,2036,2036,2036,2036,
STIC-BIMLC06R1-MOMSF,0,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,
STIC-BIMLC07R1-MOMSF,0,0,2036,0,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,0,
STIC-BIMLC08R1-MOMSF,2036,0,6108,4072,4072,6108,4072,2036,6108,4072,4072,6108,4072,4072,4072,6108,
STIC-BIMLC09R1-MOMSF,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,4072,2036,0,4072,2036,
STIC-BIMLC10R1-MOMSF,500,1000,2000,1000,1500,1500,1500,1000,1500,1500,1500,1500,1500,1000,2000,1000,
STIC-BIMLC11R1-MOMSF,2036,2036,10180,8144,8144,8144,8144,6108,10180,6108,8144,10180,8144,8144,8144,8144,
STIC-BIMLC12R1-MOMSF,0,1500,2000,1500,2000,2000,1500,1500,2000,2000,1500,2000,2000,1500,2000,2000,
STIC-BIMLC13R1-MOMSF,2036,0,2036,4072,2036,2036,4072,2036,2036,4072,2036,4072,2036,2036,4072,2036,
STIC-BIMLC14R1-MOMSF,0,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,4072,2036,2036,2036,2036,
STIC-BIMLC15R1-MOMSF,0,0,2036,0,2036,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,
STIC-BIMLC16R1-MOMSF,2036,0,6108,6108,4072,6108,4072,4072,6108,4072,4072,6108,4072,6108,6108,4072,
STIC-BIMLC17R1-MOMSF,0,1000,2000,1500,1500,2000,1500,1000,2000,1500,1500,1500,1500,1500,2000,1500,
STIC-BIMLC18R1-MOMSF,0,0,4072,4072,2036,4072,2036,2036,4072,2036,4072,2036,4072,2036,4072,2036,
STIC-BIMLC19R1-MOMSF,2036,0,6108,4072,4072,6108,4072,4072,4072,6108,4072,4072,6108,4072,4072,6108,
STIC-BIMLC20R1-MOMSF,0,0,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,
STIC-BJKLTS01R0-OMG,3540,10620,10620,10620,7080,17699,3540,0,0,0,0,3539,0,0,0,0,
STIC-BJKLTS02R0-OMG,3540,10620,10620,10620,10620,14159,10620,3504,0,0,0,3539,0,0,0,0,
STIC-BJKLTS03R0-OMG,0,7080,7080,7080,7080,14159,7080,7080,7080,7080,0,3539,0,0,0,0,
STIC-BJKLTS04R0-OMG,0,7080,10620,10620,7080,17699,7080,7080,14160,10620,7080,7079,0,0,0,0,
STIC-BLASSMR0-W,0,25220,12610,12676,12643,12676,12643,12643,12643,12676,12643,12709,12643,12676,12742,12676,
STIC-BLLC01LR0-W,37156,37337,182,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLLC02BR0-W,0,37337,11557,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP1RR0-W,0,28848,14874,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP2RR0-W,9616,28848,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP3RR0-W,4808,19232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP4RR0-W,4808,24040,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE01R0-W,666,2994,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE02R0-W,1280,3840,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE03R0-W,488,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE04R0-W,1280,3840,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPFLFR01R0-W,0,27141,27141,15424,30848,46272,23136,23136,38560,30848,23136,38560,30848,23136,38560,23136,
STIC-BLPFLFR02R0-W,0,26994,68968,97370,82390,134820,52430,59920,104860,89880,74900,97370,82390,74900,104860,67410,
STIC-BLPFLFR03R0-W,0,27431,27431,39160,46992,62656,23496,31328,54824,39160,39160,46992,39160,39160,46992,39160,
STIC-BLPFLFR04R0-W,0,27142,27142,39160,39160,62656,31328,23496,54824,39160,39160,46992,39160,39160,46992,31328,
STIC-BLPFLFR05R0-W,0,8046,8046,8824,13236,17648,4412,8824,13236,13236,8824,13236,8824,8824,13236,8824,
STIC-BLPFLFR06R0-W,0,8046,0,2966,5932,5932,2966,2966,5932,5932,2966,5932,2966,2966,5932,5932,
STIC-BLPFLFR07R0-W,0,8044,0,0,1631,3262,1631,1631,3262,3262,3262,1631,3262,1631,3262,3262,
STIC-BLPFRLFR01-W,0,0,81426,86174,70506,117510,54838,47004,101842,86174,78340,94008,78340,70506,101842,70506,
STIC-BLPFRLFR02-W,0,26732,187124,213856,187124,294052,133660,133660,267320,240588,187124,240588,213856,187124,240588,187124,
STIC-BLPFRLFR03-W,0,27556,110224,110224,110224,165336,82668,55112,165336,137780,82668,137780,137780,82668,165336,82668,
STIC-BLPFRLFR04-W,0,27423,82269,82269,109692,137115,54846,54846,137115,82269,82269,109692,109692,82269,109692,82269,
STIC-BLPFRLFR05-W,0,27291,27291,0,15668,23502,15668,15668,31336,15668,23502,23502,23502,15668,31336,15668,
STIC-BLPFRLFR06-W,0,0,7758,9106,9106,9106,4553,4553,13659,4553,9106,9106,9106,4553,9106,9106,
STIC-BLPFRLFR07-W,0,0,7834,1483,2966,5932,1483,2966,4449,4449,4449,4449,2966,4449,4449,2966,
STIC-BLPL01R0-W,6212,18636,31060,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL02R0-W,15088,75440,21935,2920,4380,2920,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL03R0-W,7544,30176,9004,2920,4380,1460,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL04R0-W,7544,30176,30176,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL05R0-W,2936,11744,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL06R0-W,1064,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPL07R0-W,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRE01R0-W,1758,3516,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRE02R0-W,3476,6952,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRE03R0-W,1172,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRE04R0-W,1758,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL01R0-W,19316,57948,19605,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL02R0-W,27957,163130,89347,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL03R0-W,26804,107216,27093,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL04R0-W,27236,81708,54472,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL05R0-W,4484,8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL06R0-W,4484,8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPRL07R0-W,4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLRMBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-BLRMBW250R0-ELL,0,0,0,0,0,0,1372,686,1372,1372,1372,2744,2058,1372,1372,1372,
STIC-BLRMBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,3597,1199,1199,1199,2398,
STIC-BMFPFR11R0-IP,0,1788,1788,1788,1788,2384,1788,1192,1788,1788,1788,2384,1788,1788,1788,1788,
STIC-BMFPFR22R0-IP,596,1788,3576,2384,2384,2980,2384,1788,2980,2384,2384,2980,3748,2384,2980,2980,
STIC-BMFPFR32R0-IP,980,2940,3920,2940,3920,3920,2940,2940,3920,2940,3920,5284,2940,3920,3920,2940,
STIC-BMFPFR33R0-IP,596,1788,2384,1788,1788,2384,1788,1192,2384,1788,1788,2384,1788,1788,2384,1788,
STIC-BMFPFR43R0-IP,0,0,1424,1424,1068,1424,1068,712,1424,1068,1424,1424,1068,1068,1424,1068,
STIC-BMFPFR52R0-IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,
STIC-BMKLC01R3-OMG,12540,75240,87780,66900,75240,87780,66900,50160,87780,75240,66900,87780,75240,62700,91980,75240,
STIC-BMKLC02R2-OMG,0,0,0,4200,0,0,4200,0,0,0,4200,0,0,0,4200,0,
STIC-BMKLC02R3-OMG,12600,42000,54600,42000,42000,50400,42000,33600,50400,42000,42000,50400,42000,42000,54600,42000,
STIC-BMKLC03R2-OMG,8262,66684,62700,66900,50160,62700,66900,37620,75240,50160,54360,75240,50160,62700,66900,62700,
STIC-BMKLC04R3-OMG,37620,87780,112860,79440,87780,112860,79440,62700,112860,75240,91980,100320,87780,87780,104520,87780,
STIC-BMKLC05R2-OMG,8400,37800,46200,37800,37800,46200,37800,29400,42000,37800,42000,42000,37800,37800,46200,37800,
STIC-BMKLC06R2-OMG,12540,62700,75240,66900,50160,75240,66900,37620,75240,50160,66900,75240,50160,62700,79440,50160,
STIC-BMKLC07R2-OMG,8400,33600,46200,37800,33600,42000,42000,25200,42000,33600,37800,46200,33600,33600,46200,37800,
STIC-BMKLC08R2-OMG,4200,42000,54600,50400,42000,58800,46200,33600,58800,42000,50400,54600,46200,46200,58800,42000,
STIC-BMKLC09R2-OMG,0,0,0,4200,0,0,4200,0,0,0,4200,0,0,0,4200,0,
STIC-BMKLC09R3-OMG,12540,62700,87780,75240,62700,87780,75240,50160,87780,62700,75240,87780,62700,75240,87780,62700,
STIC-BMKLC10R3-OMG,37876,114915,156912,116280,112080,134496,116280,89664,134496,112080,116280,156912,112080,112080,138696,112080,
STIC-BMKLC11R3-OMG,12626,114915,156912,116280,112080,156912,116280,89664,134496,112080,116280,156912,112080,112080,161112,112080,
STIC-BMKLC12R3-OMG,161076,483228,483228,380044,375844,483228,380044,322152,483228,375844,380044,483228,375844,429536,487428,375844,
STIC-BMKLCCE13R1-OMG,53692,429536,375844,380044,322152,429536,326352,268460,375844,375844,326352,429536,322152,322152,433736,322152,
STIC-BMKLCCE14R1-OMG,53692,375844,322152,272660,322152,375844,272660,214768,375844,322152,272660,375844,268460,322152,380044,268460,
STIC-BMKLCCE15R1-OMG,53692,375844,322152,272660,322152,375844,272660,214768,375844,322152,272660,375844,322152,268460,380044,268460,
STIC-BMKLCSE16R0-OMG,0,163644,163644,53160,106320,106320,106320,53160,53160,0,0,0,0,0,0,0,
STIC-BMKLCSE17R0-OMG,53160,57324,110484,0,53160,53160,53160,53160,0,0,0,0,0,0,0,0,
STIC-BMKLCSE18R0-OMG,53160,57324,110484,0,53160,53160,53160,53160,0,0,0,0,0,0,0,0,
STIC-BMLMP1R0-IP,0,0,0,0,0,0,0,2264,0,0,0,0,0,2264,0,0,
STIC-BMLMP2R0-IP,0,0,2264,2264,0,2264,2264,2264,0,2264,2264,2264,0,2264,2264,2264,
STIC-BMLMP3R0-IP,0,0,2264,0,2264,0,2264,0,2264,2264,0,2264,0,2264,0,2264,
STIC-BMLMP4R0-IP,2264,2264,2264,2264,0,2264,2264,0,2264,2264,2264,0,2264,2264,2264,0,
STIC-BMLMP5R0-IP,0,0,0,0,2264,0,0,0,0,2264,0,0,0,2264,0,0,
STIC-BMLMP6R0-IP,0,0,2264,2264,0,2264,2264,0,2264,2264,2264,2264,0,2264,2264,2264,
STIC-BMLMP7R0-IP,0,0,0,0,0,0,0,0,0,0,2264,0,0,2264,0,0,
STIC-BMLMP8R0-IP,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,2264,0,
STIC-BMLMP9R0-IP,0,0,0,0,0,0,2264,0,0,0,0,2264,0,0,0,2264,
STIC-BMMB01-MO,284,284,1136,852,852,1136,852,568,1136,852,852,1136,852,852,852,852,
STIC-BMMB02-MO,0,0,568,568,284,568,284,284,568,568,284,568,284,568,568,284,
STIC-BMMB03-MO,0,0,0,568,852,568,852,284,852,568,568,852,568,852,568,852,
STIC-BMMB04-MO,0,284,284,568,568,852,852,284,852,568,852,852,568,568,852,568,
STIC-BMMB05-MO,568,568,1704,1136,1420,1704,1420,1136,1420,1420,1420,1704,1420,1420,1704,1136,
STIC-BMSBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,686,1372,3430,1372,1372,686,1372,
STIC-BMSBW250R0-ELL,0,0,0,0,0,688,688,1376,1376,1376,1376,2752,2064,1376,1376,1376,
STIC-BMSBW450R0-ELL,0,0,0,0,0,0,0,0,0,0,0,1199,2398,1199,1199,1199,
STIC-BMURR3-MO,0,0,2872,1436,2872,1436,2872,0,2872,1436,2872,1436,2872,1436,1436,2872,
STIC-BNDAACMR2-W,0,0,0,3650,0,0,0,3650,0,0,0,3650,0,0,0,0,
STIC-BNDABCMR1-W,0,0,0,3649,0,0,0,0,3649,0,0,0,0,3649,0,0,
STIC-BNDAHET100-W,9811,29433,39244,39244,39244,49055,29433,29433,49055,39244,39244,39244,39244,39244,39244,39244,
STIC-BNDAHHW250R1-W,0,0,0,0,0,11879,0,0,0,0,0,0,0,0,0,0,
STIC-BNDMOCMR1-W,0,0,3783,0,3783,0,0,3783,0,0,3783,0,3783,0,0,3783,
STIC-BNDOPCMR1-W,0,0,0,3650,0,0,0,3650,0,0,3650,0,0,0,3650,0,
STIC-BNDTTCMR1-W,0,0,0,2943,0,2943,0,0,2943,0,2943,0,2943,0,2943,0,
STIC-BNFSBWGT25-BD,0,61293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BNFSBWSS25-BD,0,63126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BNFSBWYZ25-BD,0,60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BOCBBMP50-R2PP,0,3890,3890,0,3890,3890,3890,0,3890,3890,0,3890,3890,0,3890,3890,
STIC-BOCBBOL50-R2PP,0,0,3626,0,3626,0,3626,0,3626,3626,0,3626,0,3626,0,3626,
STIC-BOCBBPF50-R2PP,0,0,0,0,3890,0,3890,0,3890,0,0,3890,0,3890,0,3890,
STIC-BOCBBR50-R2PP,0,2756,2756,0,2756,0,2756,0,2756,2756,0,2756,2756,0,2756,0,
STIC-BOCBBST50-R2PP,0,3791,0,3791,3791,0,3791,0,3791,3791,0,3791,3791,0,3791,3791,
STIC-BOELF01R1-WRL,0,5770,11540,11540,14148,14148,10986,5770,16756,14148,16756,14148,8378,16756,14148,5770,
STIC-BOELF02R1-WRL,0,22178,22178,2290,26758,2290,24468,2290,26758,2290,24468,4580,24468,2290,24468,24468,
STIC-BOELF03R1-WRL,0,25870,0,28160,4580,28160,2290,2290,30450,2290,28160,2290,30450,2290,28160,0,
STIC-BOELF04R1-WRL,6870,0,21544,0,21544,2290,2290,23834,4580,23834,2290,23834,2290,4580,23834,0,
STIC-BOELF05R1-WRL,0,2104,1068,2104,2104,1068,2104,1036,2136,2104,1036,2136,1036,2104,1068,2104,
STIC-BOOFM150R1-WPPW,0,997,2991,2991,2991,2991,2991,1994,3988,1994,2991,2991,2991,2991,2991,2991,
