KODE ITEM,STATUS 2
STIC-BCELF3W-PW1WD37,inactive
STIC-BCELF4W-PW1WD37,inactive
STIC-BCELF5W-PW1WD37,inactive
STIC-BCELFP1-WC,inactive
STIC-BCELFP1R1-WCNFR,existing
STIC-BCELFP2-WC,inactive
STIC-BCELFP2R1-WCNFR,existing
STIC-BCELFP3-WC,inactive
STIC-BCELFP3R1-WCNFR,existing
STIC-BCELFP4-WC,inactive
STIC-BCELFP4R1-WCNFR,existing
STIC-BCELFPR1-WC,inactive
STIC-BCELFPR2-WC,inactive
STIC-BCELFPR3-WC,inactive
STIC-BCELFPR4-WC,inactive
STIC-BCELPBJMO-PW1W3,inactive
STIC-BCELPBLMO-PW1W3,inactive
STIC-BCELPCGMO-PP13,inactive
STIC-BCELPGLGMO-PP13,inactive
STIC-BCELPGOGMO-PP13,inactive
STIC-BCELPNBMO-PW1W3,inactive
STIC-BCELPNS-MOPP,inactive
STIC-BCELPPBJ-MOPP,inactive
STIC-BCELPPBL-MOPP,inactive
STIC-BCELPPNB-MOPP,inactive
STIC-BCELPPPMO-PP13,inactive
STIC-BCELPPRB-MOPP,inactive
STIC-BCELPRBMO-PP13,inactive
STIC-BCELPSL-MOPP,inactive
STIC-BCELPWTMO-PW1W3,inactive
STIC-BCELTWC1-WC,inactive
STIC-BCELTWC2-WC,inactive
STIC-BCELTWC3-WC,inactive
STIC-BCELTWC4-WC,inactive
STIC-BCELTWCR1-WC,inactive
STIC-BCELTWCR2-WC,inactive
STIC-BCELTWCR3-WC,inactive
STIC-BCELTWCR4-WC,inactive
STIC-BCELWHR1-WSC,0
STIC-BCELWWSC-1W315P,inactive
STIC-BCEMA01R0-WPNF,inactive
STIC-BCEMA01R1-WRL,existing
STIC-BCEMA02R0-WPNF,inactive
STIC-BCEMA02R1-WRL,existing
STIC-BCEMA03R0-WPNF,inactive
STIC-BCEMA03R1-WRL,existing
STIC-BCEMA04R0-WPNF,inactive
STIC-BCEMA04R1-WRL,existing
STIC-BCEMA05R0-WPNF,inactive
STIC-BCEMA05R1-WRL,existing
STIC-BCEMA06R0-WPNF,inactive
STIC-BCEMA06R1-WRL,existing
STIC-BCEMA09R0-WPNF,inactive
STIC-BCEMA09R1-WRL,existing
STIC-BCEMA12R0-WPNF,inactive
STIC-BCEMA12R1-WRL,existing
STIC-BCEMA13R0-WPNF,inactive
STIC-BCEMA13R1-WRL,existing
STIC-BCEMA16R0-WPNF,inactive
STIC-BCEMA16R1-WRL,existing
STIC-BCEMA17R0-WPNF,inactive
STIC-BCEMA17R1-WRL,existing
STIC-BCEMA18R0-WPNF,inactive
STIC-BCEMA18R1-WRL,existing
STIC-BCEMLC01R0-WSC,inactive
STIC-BCEMLC02R0-WSC,inactive
STIC-BCEMLC03R0-WSC,inactive
STIC-BCEMLC04R0-WSC,inactive
STIC-BCEMLC05R0-WSC,inactive
STIC-BCEMLC06R0-WSC,inactive
STIC-BCEMLC07R0-WSC,inactive
STIC-BCEMLC08R0-WSC,inactive
STIC-BCEMLC09R0-WSC,inactive
STIC-BCEMLC10R0-WSC,inactive
STIC-BCEMLC11R0-WSC,inactive
STIC-BCEMLC12R0-WSC,inactive
STIC-BCEMLCAC08-W,inactive
STIC-BCEMLCAC09-W,inactive
STIC-BCEMLCAC10-W,inactive
STIC-BCEMO20R0-WPNF,inactive
STIC-BCEMO20R1-WCNF,existing
STIC-BCEMO21R0-WPNF,inactive
STIC-BCEMO21R1-WCNF,existing
STIC-BCEMO23R0-WPNF,inactive
STIC-BCEMO23R1-WCNF,existing
STIC-BCEMO26R0-WPNF,inactive
STIC-BCEMO26R1-WCNF,existing
STIC-BCEMO29R0-WPNF,inactive
STIC-BCEMO29R1-WCNF,existing
STIC-BCEMO30R0-WPNF,inactive
STIC-BCEMO30R1-WCNF,existing
STIC-BCEMO32R0-WPNF,inactive
STIC-BCEMO32R1-WCNF,existing
STIC-BCEMO35R0-WPNF,inactive
STIC-BCEMO35R1-WCNF,existing
STIC-BCEMO36R0-WPNF,inactive
STIC-BCEMO36R1-WCNF,existing
STIC-BCEMO41R0-WPNF,inactive
STIC-BCEMO41R1-WCNF,existing
STIC-BCEMO43R0-WPNF,inactive
STIC-BCEMO43R1-WCNF,existing
STIC-BCEMO46R0-WPNF,inactive
STIC-BCEMO46R1-WCNF,existing
STIC-BCESAWIN-S1W122,inactive
STIC-BCESAWNLSC-1W12,inactive
STIC-BCESBWIN-S1W122,inactive
STIC-BCESBWNLSC-1W12,inactive
STIC-BCESCWNLSC-1W12,inactive
STIC-BCESDWIN-S1W122,inactive
STIC-BCESDWNLSC-1W12,inactive
STIC-BCESEWNLSC-1W12,inactive
STIC-BCESFWIN-S1W122,inactive
STIC-BCESFWNLSC-1W12,inactive
STIC-BCESGWIN-S1W122,inactive
STIC-BCESGWNLSC-1W12,inactive
STIC-BCESHWNLSC-1W12,inactive
STIC-BCESIWIN-S1W122,inactive
STIC-BCESIWNLSC-1W12,inactive
STIC-BCESJWNLSC-1W12,inactive
STIC-BCESKWNLSC-1W12,inactive
STIC-BCESLWNLSC-1W12,inactive
STIC-BCESMWNLSC-1W12,inactive
STIC-BCESNWNLSC-1W12,inactive
STIC-BCESTBGMO-PW1W3,to be discontinued
STIC-BCESTDCMO-PW1W3,to be discontinued
STIC-BCESTEBMO-PW1W3,to be discontinued
STIC-BCESTENMO-PW1W3,to be discontinued
STIC-BCESTGEMO-PW1W3,to be discontinued
STIC-BCESTISMO-PW1W3,to be discontinued
STIC-BCESTLAMO-PW1W3,to be discontinued
STIC-BCESTMFMO-PW1W3,to be discontinued
STIC-BCESTNNMO-PW1W3,to be discontinued
STIC-BCESTRAIMO-PW1W,inactive
STIC-BCESTSBMO-PW1W3,to be discontinued
STIC-BCESTSMO-PW1W3,inactive
STIC-BCESTSPMO-PW1W3,inactive
STIC-BCESTUNDMO-PW1W,inactive
STIC-BCETWC01WI-PW1W,0
STIC-BCETWC02WI-PW1W,0
STIC-BCETWC03WI-PW1W,inactive
STIC-BCETWC04WI-PW1W,inactive
STIC-BCETWC05WI-PW1W,0
STIC-BCETWC1W-PW1WD3,inactive
STIC-BCETWC2W-PW1WD3,inactive
STIC-BCETWC3W-PW1WD3,inactive
STIC-BCETWC4W-PW1WD3,inactive
STIC-BCETWC5W-PW1WD3,inactive
STIC-BCFEC01SPW-SC31,inactive
STIC-BCFEC02LBW-SC31,inactive
STIC-BCFEC03BW-SC31P,inactive
STIC-BCFEC04NW-SC31P,inactive
STIC-BCFLF01SPW-SC31,inactive
STIC-BCFLF02LBW-SC31,inactive
STIC-BCFLF03BW-SC31P,inactive
STIC-BCFLF04NW-SC31P,inactive
STIC-BCFLIS01R0-W,initial
STIC-BCFLIS02R0-W,initial
STIC-BCFLIS03R0-W,initial
STIC-BCFLIS04R0-W,initial
STIC-BCFLIS05R0-W,initial
STIC-BCFLIS06R0-W,initial
STIC-BCFLIS07R0-W,initial
STIC-BCFLIS08R0-W,initial
STIC-BCFMLI01R0-W,existing
STIC-BCFMLI02R0-W,existing
STIC-BCFMLI03R0-W,existing
STIC-BCFMLI04R0-W,existing
STIC-BCFMLI05R0-W,existing
STIC-BCFMLI06R0-W,existing
STIC-BCFMLI07R0-W,existing
STIC-BCFMLI08R0-W,existing
STIC-BCGLBMO-PPW1W3P,inactive
STIC-BCGLCR0-ECNF,inactive
STIC-BCGLFR0-ECNF,inactive
STIC-BCGLGMO-PPW1W3P,inactive
STIC-BCGLPR0-ECNF,inactive
STIC-BCGLSMO-PPW1W3P,inactive
STIC-BCGLSR0-ECNF,inactive
STIC-BCGLV-SC211WP,inactive
STIC-BCGWPRP-WM,inactive
STIC-BCGWPRS-WM,inactive
STIC-BCGWPRT-WM,inactive
STIC-BCHCL10R0-MO,existing
STIC-BCHCL11R0-MO,existing
STIC-BCHCL12R0-MO,existing
STIC-BCHCL1R0-MO,existing
STIC-BCHCL2R0-MO,existing
STIC-BCHCL3R0-MO,existing
STIC-BCHCL4R0-MO,existing
STIC-BCHCL5R0-MO,existing
STIC-BCHCL6R0-MO,existing
STIC-BCHCL7R0-MO,existing
STIC-BCHCL8R0-MO,existing
STIC-BCHCL9R0-MO,existing
STIC-BCHCP01R0-W,new product
STIC-BCHCP02R0-W,new product
STIC-BCHG01IP38-WSC1,inactive
STIC-BCHG02AP38-WSC1,inactive
STIC-BCHG03SB38-WSC1,inactive
STIC-BCHG04GP38-WSC1,inactive
STIC-BCHLTB01-MO,existing
STIC-BCHLTB02-MO,existing
STIC-BCHLTB02MO,0
STIC-BCHLTB03-MO,existing
STIC-BCHLTB04-MO,existing
STIC-BCHLTB05-MO,existing
STIC-BCHUEP-L,inactive
STIC-BCIBBM1R0-WPWNF,to be discontinued
STIC-BCIBBM2R0-WPWNF,to be discontinued
STIC-BCIGCL1R0-WPWG,existing
STIC-BCIGCL2R0-WPWG,existing
STIC-BCIGCL3R0-WPWG,existing
STIC-BCIMC10R1-MO,existing
STIC-BCIMC11R1-MO,existing
STIC-BCIMC12R1-MO,0
STIC-BCIMC1R1-MO,existing
STIC-BCIMC2R1-MO,existing
STIC-BCIMC3R1-MO,existing
STIC-BCIMC4R1-MO,existing
STIC-BCIMC5R1-MO,existing
STIC-BCIMC6R1-MO,existing
STIC-BCIMC7R1-MO,existing
STIC-BCIMC8R1-MO,existing
STIC-BCIMC9R1-MO,existing
STIC-BCIMCL1R0-WPWG,existing
STIC-BCIMCL1R1-W,0
STIC-BCIMCL2R0-WPWG,existing
STIC-BCIMCL2R1-W,0
STIC-BCIMCL3R0-WPWG,existing
STIC-BCIMCL3R1-W,0
STIC-BCIMCL4R0-WPWG,existing
STIC-BCIMCL4R1-W,0
STIC-BCIMCL5R0-WPWG,existing
STIC-BCIMCL5R1-W,0
STIC-BCIMCL6R0-WPWG,existing
STIC-BCIMCL6R1-W,0
STIC-BCIMLC01R0-MOPP,inactive
STIC-BCIMLC02R0-MOPP,inactive
STIC-BCIMLC03R0-MOPP,inactive
STIC-BCIMLC04R0-MOPP,inactive
STIC-BCIMLC05R0-MOPP,existing
STIC-BCIMLC06R0-MOPP,existing
STIC-BCIMLC07R0-MOPP,inactive
STIC-BCIMLC08R0-MOPP,inactive
STIC-BCIMLC09R0-MOPP,inactive
STIC-BCIMLC10R0-MOPP,existing
STIC-BCIMLC11R0-MOPP,inactive
STIC-BCIMLC12R0-MOPP,existing
STIC-BCIMLC13R0-MOPP,0
STIC-BCIMLC13R1-MOPP,existing
STIC-BCIMLC14R0-MOPP,0
STIC-BCIMLC14R1-MOPP,existing
STIC-BCIMLC15R0-MOPP,existing
STIC-BCIMLC16R0-MOPP,existing
STIC-BCIMLC17R0-MOPP,existing
STIC-BCIMLC18R0-MOPP,existing
STIC-BCIMLC19R0-MOPP,existing
STIC-BCIMLC20R0-MOPP,existing
STIC-BCIMLP1R0-WPWG,0
STIC-BCIMLP1R1-WPWG,inactive
STIC-BCIMLP1R2-W,existing
STIC-BCIMLP2R0-WPWG,inactive
STIC-BCIMLP2R1-W,existing
STIC-BCIMLP3R0-WPWG,inactive
STIC-BCIMLP3R1-W,existing
STIC-BCIMLP4R0-WPWG,inactive
STIC-BCIMLP4R1-W,existing
STIC-BCIMLP5R0-WPWG,inactive
STIC-BCIMLP5R1-W,existing
STIC-BCIMLP6R0-WPWG,inactive
STIC-BCIMLP6R1-WPWG,to be discontinued
STIC-BCIMLP6R2-W,existing
STIC-BCIMLP7R0-WPWG,inactive
STIC-BCIMLP7R1-WPWG,to be discontinued
STIC-BCIMLP7R2-W,existing
STIC-BCIMLP8R0-WPWG,inactive
STIC-BCIMLP8R1-WPWG,to be discontinued
STIC-BCIMLP8R2-W,existing
STIC-BCIMLP9R0-WPWG,inactive
STIC-BCIMLP9R1-WPWG,to be discontinued
STIC-BCIMLP9R2-W,existing
STIC-BCIMPF1R0-WPWG,inactive
STIC-BCIMPF2R0-WPWG,inactive
STIC-BCIMPF3R0-WPWG,inactive
STIC-BCIMPF4R0-WPWG,inactive
STIC-BCIMSL1R0-WPWG,to be discontinued
STIC-BCIMSL1R1-W,existing
STIC-BCIMSL2R0-WPWG,to be discontinued
STIC-BCIMSL2R1-W,existing
STIC-BCIMSL3R0-WPWG,to be discontinued
STIC-BCIMSL3R1-W,existing
STIC-BCIMSL4R0-WPWG,to be discontinued
STIC-BCIMSL4R1-W,existing
STIC-BCIMSL5R0-WPWG,to be discontinued
STIC-BCIMSL5R1-W,existing
STIC-BCISS750R0-IXC,inactive
STIC-BCL001UHMM-PPW1,inactive
STIC-BCL002UHMM-PPW1,inactive
STIC-BCL003UHMM-PPW1,inactive
STIC-BCL004UHMM-PPW1,inactive
STIC-BCL005UHMM-PPW1,inactive
STIC-BCL006UHMM-PPW1,inactive
STIC-BCL007UHMM-PPW1,inactive
STIC-BCL008UHM-MOPP,inactive
STIC-BCL009UHM-MOPP,inactive
STIC-BCL010UHM-MOPP,inactive
STIC-BCL011UHM-MOPP,inactive
STIC-BCL012UHM-MOPP,inactive
STIC-BCL013UHM-MOPP,inactive
STIC-BCL014UHM-MOPP,inactive
STIC-BCL015UHM-MOPP,inactive
STIC-BCL016UHM-MOPP,inactive
STIC-BCL017UHM-MOPP,inactive
STIC-BCL018UHM-MOPP,inactive
STIC-BCL01CLMO-PPW1W,inactive
STIC-BCL01LLWNL-SC1W,inactive
STIC-BCL01USMO-PPW1W,inactive
STIC-BCL02CLMO-PPW1W,inactive
STIC-BCL02LLWNL-SC1W,inactive
STIC-BCL02USMO-PPW1W,inactive
STIC-BCL03CLMO-PPW1W,inactive
STIC-BCL03LLWNL-SC1W,inactive
STIC-BCL03USMO-PPW1W,inactive
STIC-BCL04CLMO-PPW1W,inactive
STIC-BCL04LLWNL-SC1W,inactive
STIC-BCL04USMO-PPW1W,inactive
STIC-BCL05CLMO-PPW1W,inactive
STIC-BCL05LLWNL-SC1W,inactive
STIC-BCL05USMO-PPW1W,inactive
STIC-BCL06CLMO-PPW1W,inactive
STIC-BCL06LLWNL-SC1W,inactive
STIC-BCL06USMO-PPW1W,inactive
STIC-BCL07CLMO-PPW1W,inactive
STIC-BCL07LLWNL-SC1W,inactive
STIC-BCL07USMO-PPW1W,inactive
STIC-BCL08CLMO-PPW1W,inactive
STIC-BCL08LLWNL-SC1W,inactive
STIC-BCL08USMO-PPW1W,inactive
STIC-BCL09CLMO-PPW1W,inactive
STIC-BCL09LLWNL-SC1W,inactive
STIC-BCL09USMO-PPW1W,inactive
STIC-BCL10CLMO-PPW1W,inactive
STIC-BCL10LLWNL-SC1W,inactive
STIC-BCL10USMO-PPW1W,inactive
STIC-BCL11CLMO-PPW1W,inactive
STIC-BCL11LLWNL-SC1W,inactive
STIC-BCL11USMO-PPW1W,inactive
STIC-BCL12CLMO-PPW1W,inactive
STIC-BCL12LLWNL-SC1W,inactive
STIC-BCL12USMO-PPW1W,inactive
STIC-BCL13CLMO-PPW2W,inactive
STIC-BCL13LLWNL-SC1W,inactive
STIC-BCL13USMO-PPW1W,inactive
STIC-BCL14CLMO-PPW2W,inactive
STIC-BCL14LLWNL-SC1W,inactive
STIC-BCL14USMO-PPW2W,inactive
STIC-BCL15CLMO-PPW2W,inactive
STIC-BCL15USMO-PPW2W,inactive
STIC-BCLBBPBR0-E,0
STIC-BCLBBPSR0-E,0
STIC-BCLBBPWR0-E,0
STIC-BCLBLNMCMO-PW1W,existing
STIC-BCLBLNOCMO-PW1W,existing
STIC-BCLBLNVLMO-PW1W,existing
STIC-BCLBPER0-E,existing
STIC-BCLBPIR0-E,existing
STIC-BCLCPDNMO-PW1W3,inactive
STIC-BCLCPDPMO-PW1W3,inactive
STIC-BCLCPFRMO-PW1W3,inactive
STIC-BCLCPMPMO-PW1W3,inactive
STIC-BCLCPPPC-MOPPW,inactive
STIC-BCLCPPPK-MOPPW,inactive
STIC-BCLCPRR-MOPPW,inactive
STIC-BCLCPVBMO-PW1W3,inactive
STIC-BCLE20PP-WSC1W3,inactive
STIC-BCLE21PO-WSC1W3,inactive
STIC-BCLE23R-WSC1W31,inactive
STIC-BCLE26M-WSC1W31,inactive
STIC-BCLE28PR-WSC1W3,inactive
STIC-BCLE29L-WS1W315,inactive
STIC-BCLE30GC-WS1W31,inactive
STIC-BCLE31RW-WSC1W3,inactive
STIC-BCLE32SB-WSC1W3,inactive
STIC-BCLE33PB-WSC1W3,inactive
STIC-BCLE34SO-WSC1W3,inactive
STIC-BCLE35GB-WSC1W3,inactive
STIC-BCLE36SP-WSC1W3,inactive
STIC-BCLE37PL-WSC1W3,inactive
STIC-BCLE38RB-WSC1W3,inactive
STIC-BCLE39WR-WSC1W3,inactive
STIC-BCLE40D-WSC1W31,inactive
STIC-BCLE41CR-WSC1W3,inactive
STIC-BCLE42PV-WSC1W3,inactive
STIC-BCLE43CC-WSC1W3,inactive
STIC-BCLE44TR-WSC1W3,inactive
STIC-BCLE45-WSC1W315,inactive
STIC-BCLE46-WSC1W315,inactive
STIC-BCLE47-WSC1W315,inactive
STIC-BCLE48-WSC1W315,inactive
STIC-BCLE49-WSC1W315,inactive
STIC-BCLE50-WSC1W315,inactive
STIC-BCLF13CIR0-OMG,to be discontinued
STIC-BCLF13CIR1-OMG,existing
STIC-BCLF21WLR0-OMG,to be discontinued
STIC-BCLF21WLR1-OMG,existing
STIC-BCLF22NCR0-OMG,inactive
STIC-BCLF31WBR0-OMG,to be discontinued
STIC-BCLF31WBR1-OMG,existing
STIC-BCLF32NNR0-OMG,inactive
STIC-BCLF32NNR1-OMG,existing
STIC-BCLF41WSR0-OMG,to be discontinued
STIC-BCLF41WSR1-OMG,existing
STIC-BCLF52NCR0-OMG,to be discontinued
STIC-BCLF52NCR1-OMG,existing
STIC-BCLGWSC-1W315P,0
STIC-BCLHNTR0-E,existing
STIC-BCLHPNSR0-E,existing
STIC-BCLL01R1-WSCNF,inactive
STIC-BCLL02R1-WSCNF,inactive
STIC-BCLL03R1-WSCNF,inactive
STIC-BCLL04R1-WSCNF,inactive
STIC-BCLL05R1-WSCNF,inactive
STIC-BCLL06R1-WSCNF,inactive
STIC-BCLL07R1-WSCNF,inactive
STIC-BCLL08R1-WSCNF,inactive
STIC-BCLL09R1-WSCNF,inactive
STIC-BCLL10R1-WSCNF,inactive
STIC-BCLL11R1-WSCNF,inactive
STIC-BCLL12R1-WSCNF,inactive
STIC-BCLL13R1-WSCNF,inactive
STIC-BCLL14R1-WSCNF,inactive
STIC-BCLL15R0-WSCNF,inactive
STIC-BCLL16R0-WSCNF,inactive
STIC-BCLL17R0-WSCNF,inactive
STIC-BCLL18R0-WSCNF,inactive
STIC-BCLL19R0-WSCNF,inactive
STIC-BCLLCBAMO-PW1W3,inactive
STIC-BCLLCBCMO-PW1W3,inactive
STIC-BCLLCDDPMO-PPW1,inactive
STIC-BCLLCFPMO-PPW1W,inactive
STIC-BCLLCFRPMO-PW1W,inactive
STIC-BCLLCGDMO-PW1W3,inactive
STIC-BCLLCGRMO-PW1W3,inactive
STIC-BCLLCHAZMO-PW1W,inactive
STIC-BCLLCJPHR0-MOPP,inactive
STIC-BCLLCKPMO-PPW1W,inactive
STIC-BCLLCLPMO-PW1W3,inactive
STIC-BCLLCMMO-PPW1W3,inactive
STIC-BCLLCMORR0-MOPP,inactive
STIC-BCLLCPBLR0-MOPP,inactive
STIC-BCLLCPPKR0-MOPP,inactive
STIC-BCLLCPPMO-PPW1W,inactive
STIC-BCLLCRBDR0-MOPP,inactive
STIC-BCLLCRTMO-PPW1W,inactive
STIC-BCLLCSPHR0-MOPP,inactive
STIC-BCLLCSRMO-PW1W3,inactive
STIC-BCLLL101CP-SC31,inactive
STIC-BCLLL102SP-SC31,inactive
STIC-BCLLL103RW-SC31,inactive
STIC-BCLLL104BP-SC31,inactive
STIC-BCLLL105SP-SC31,inactive
STIC-BCLLL106SP-SC31,inactive
STIC-BCLLL107FB-SC31,inactive
STIC-BCLLL108TR-SC31,inactive
STIC-BCLLL109SB-SC31,inactive
STIC-BCLLL110VN-SC31,inactive
STIC-BCLLL111MR-SC31,inactive
STIC-BCLLL112MM-SC31,inactive
STIC-BCLLLBMO-PW1W31,inactive
STIC-BCLLRJMO-PW1W31,inactive
STIC-BCLLSPMO-PW1W31,inactive
STIC-BCLM01-WSC1W315,inactive
STIC-BCLM01WIN-S1W31,inactive
STIC-BCLM02-WSC1W315,inactive
STIC-BCLM02WIN-S1W31,inactive
STIC-BCLM03-WSC1W315,inactive
STIC-BCLM04-WSC1W315,inactive
STIC-BCLM05-WSC1W315,inactive
STIC-BCLM05WIN-S1W31,inactive
STIC-BCLM06-WSC1W315,inactive
STIC-BCLM06WIN-S1W31,inactive
STIC-BCLM07-WSC1W315,inactive
STIC-BCLM08-WSC1W315,inactive
STIC-BCLM08WIN-S1W31,inactive
STIC-BCLM09-WSC1W315,inactive
STIC-BCLM10-WSC1W315,0
STIC-BCLM11SR-WSC1W3,inactive
STIC-BCLM11WIN-S1W31,inactive
STIC-BCLM12M-WSC1W31,inactive
STIC-BCLM12WIN-S1W31,0
STIC-BCLM13-WSC1W315,inactive
STIC-BCLM13WIN-S1W31,inactive
STIC-BCLM14-WSC1W315,inactive
STIC-BCLM14WIN-S1W31,inactive
STIC-BCLM15-WSC1W315,inactive
STIC-BCLM16-WSC1W315,0
STIC-BCLM16WIN-S1W31,inactive
STIC-BCLM17-WSC1W315,0
STIC-BCLM18-WSC1W315,0
STIC-BCLM19-WSC1W315,0
STIC-BCLM20-WSC1W315,0
STIC-BCLPA-ECNF,inactive
STIC-BCLPBACRVR0-E,new product
STIC-BCLPBBRVR0-E,new product
STIC-BCLPBCCRVR0-E,new product
STIC-BCLPBCPRVR0-E,new product
STIC-BCLPBMLRVR0-E,new product
STIC-BCLPBVBRVR0-E,new product
STIC-BCLPE-ECNF,inactive
STIC-BCLPF-ECNF,inactive
STIC-BCLPF11RR0-W,0
STIC-BCLPF12RR0-W,initial
STIC-BCLPF13RR0-W,initial
STIC-BCLPF14RR0-W,initial
STIC-BCLPL-ECNF,inactive
STIC-BCLSLGFMO-PW1W3,inactive
STIC-BCLSLGGMO-PW1W3,inactive
STIC-BCLSLGPPMO-PW1W,inactive
STIC-BCLSLGRPMO-PW1W,inactive
STIC-BCLSLGTMO-PW1W3,inactive
STIC-BCLTWCR1R1-C1,inactive
STIC-BCLTWCR2R1-C1,inactive
STIC-BCLTWCR3R1-C1,inactive
STIC-BCLTWCR4R1-C1,inactive
STIC-BCLUHM001-MOPP,inactive
STIC-BCLUHM002-MOPP,inactive
STIC-BCLUHM003-MOPP,inactive
STIC-BCLUHM004-MOPP,inactive
STIC-BCLUHM005-MOPP,inactive
STIC-BCLUHM006-MOPP,inactive
STIC-BCLUHM007-MOPP,inactive
STIC-BCLUHM008-MOPP,inactive
STIC-BCLUHM009-MOPP,inactive
STIC-BCLUHM010-MOPP,inactive
STIC-BCLUHM011-MOPP,inactive
STIC-BCLUHM012-MOPP,inactive
STIC-BCLUHM013-MOPP,inactive
STIC-BCLUHM014-MOPP,inactive
STIC-BCLUHM015-MOPP,inactive
STIC-BCLUHM016-MOPP,inactive
STIC-BCLUHM017-MOPP,inactive
STIC-BCLUHM018-MOPP,inactive
STIC-BCLUHM019-MOPP,inactive
STIC-BCLUHM020-MOPP,inactive
STIC-BCLUHM021-MOPP,inactive
STIC-BCLUHM022-MOPP,inactive
STIC-BCLUHM023-MOPP,inactive
STIC-BCLUHM024-MOPP,inactive
STIC-BCLUHM025-MOPP,inactive
STIC-BCLUHM026-MOPP,inactive
STIC-BCM16R0-E,inactive
STIC-BCM16R1-E,existing
STIC-BCM17R0-E,inactive
STIC-BCM17R1-E,existing
STIC-BCM18R0-E,inactive
STIC-BCM18R1-E,existing
STIC-BCM19R0-E,inactive
STIC-BCM19R1-E,existing
STIC-BCMASCWNLS-1W31,inactive
STIC-BCMBOMPMO-PW1W3,inactive
STIC-BCMBOPIUMO-PW1W,inactive
STIC-BCML101PV-SC311,inactive
STIC-BCML102CPV-SC31,inactive
STIC-BCML103REV-SC31,inactive
STIC-BCML104DAV-SC31,inactive
STIC-BCML105RFV-SC31,inactive
STIC-BCML106MSV-SC31,inactive
STIC-BCML107MPV-SC31,inactive
STIC-BCML108NPV-SC31,inactive
STIC-BCML109CPV-SC31,inactive
STIC-BCML110PPV-SC31,inactive
STIC-BCML111SPV-SC31,inactive
STIC-BCML112MRV-SC31,inactive
STIC-BCMLC01-W,0
STIC-BCMLC02-W,0
STIC-BCMLC03-W,0
STIC-BCMLC04-W,0
STIC-BCMLC05-W,0
STIC-BCMLC06-W,0
STIC-BCMLC07-W,0
STIC-BCMLC08W,0
STIC-BCMLC09-W,0
STIC-BCMLC10-W,0
STIC-BCMLC11-W,0
STIC-BCMLC12-W,0
STIC-BCMLC13-W,0
STIC-BCMLC14-W,0
STIC-BCMLC15-W,0
STIC-BCMLC16-W,0
STIC-BCMLC17-W,0
STIC-BCMLC18-W,0
STIC-BCMP22NR0-W,to be discontinued
STIC-BCMP22NR1-W,existing
STIC-BCMP23WR0-W,to be discontinued
STIC-BCMP23WR1-W,existing
STIC-BCMP32NR0-W,to be discontinued
STIC-BCMP32NR1-W,existing
STIC-BCMP43WR0-W,to be discontinued
STIC-BCMP43WR1-W,existing
STIC-BCNDGWP-WMC,0
STIC-BCNL01R0-WCNF,inactive
STIC-BCNL02R0-WCNF,inactive
STIC-BCNL03R0-WCNF,inactive
STIC-BCNL04R0-WCNF,inactive
STIC-BCNL05R0-WCNF,inactive
STIC-BCNL06R0-WCNF,inactive
STIC-BCNPCT01-MO,inactive
STIC-BCNPCT02-MO,inactive
STIC-BCNPCT03-MO,inactive
STIC-BCNPCT04-MO,inactive
STIC-BCNPCT08-MO,inactive
STIC-BCNPMPN30-MO,inactive
STIC-BCNPMPW30-MO,inactive
STIC-BCNPMPW33-MO,inactive
STIC-BCNTOS150-FC1WD,inactive
STIC-BCOSL1-ECNF,inactive
STIC-BCOSL10-ECNF,inactive
STIC-BCOSL2-ECNF,inactive
STIC-BCOSL3-ECNF,inactive
STIC-BCOSL4-ECNF,inactive
STIC-BCOSL5-ECNF,inactive
STIC-BCOSL6-ECNF,inactive
STIC-BCOSL7-ECNF,inactive
STIC-BCOSL8-ECNF,inactive
STIC-BCOSL9-ECNF,inactive
STIC-BCPCCF01-MO,inactive
STIC-BCPCCF02-MO,inactive
STIC-BCPCCF03-MO,inactive
STIC-BCPCCF04-MO,inactive
STIC-BCPCCF05-MO,inactive
STIC-BCPCCF06-MO,inactive
STIC-BCPCCF07-MO,inactive
STIC-BCPCCTWC02-MOPP,0
STIC-BCPCTWC01-MOPPW,to be discontinued
STIC-BCPCTWC02-MOPPW,to be discontinued
STIC-BCPCTWC03-MOPPW,to be discontinued
STIC-BCPCTWC04-MOPPW,to be discontinued
STIC-BCPCTWC05-MOPPW,to be discontinued
STIC-BCPCTWC06-MOPPW,to be discontinued
STIC-BCPCTWC07-MOPPW,to be discontinued
STIC-BCPCTWC08-MOPPW,to be discontinued
STIC-BCPCTWCR1-MO,to be discontinued
STIC-BCPCTWCR2-MO,to be discontinued
STIC-BCPCTWCR3-MO,to be discontinued
STIC-BCPCTWCR4-MO,to be discontinued
STIC-BCPCTWCR5-MO,to be discontinued
STIC-BCPCTWCR6-MO,inactive
STIC-BCPCTWCR7-MO,inactive
STIC-BCPCTWCR8-MO,to be discontinued
STIC-BCPESAPMO-PW1W3,inactive
STIC-BCPESAWMO-PW1W3,inactive
STIC-BCPESBFMO-PW1W3,inactive
STIC-BCPESFPMO-PW1W3,inactive
STIC-BCPESGAMO-PW1W3,inactive
STIC-BCPESGKMO-PW1W3,inactive
STIC-BCPESGLMO-PW1W3,inactive
STIC-BCPESHIMO-PW1W3,inactive
STIC-BCPESPBMO-PW1W3,inactive
