week,year,brand,coitem,product,co_volume,do_volume,co_value,do_value,kr,casefill,loss_pcs,cont_loss_pcs_by_brand,loss_value,cont_loss_value_by_brand,problem,action,estimation_recovery
21,2023,WARDAH,F-CLCMA-W,WARDAH COLORFIT MATTE FOUNDATION 11C PINK FAIR 25 ML,729,582,53349500,42664000,511.1777491,0.7984,147,0.0018,10685500,0.0026,,,
21,2023,WARDAH,CUS-CLPGCRB-W,WARDAH REFILL COLORFIT PERFECT GLOW CUSHION 22N LIGHT IVORY,1034,889,87753241,75573241,879.8829379,0.8598,145,0.0018,12180000,0.003,,,
21,2023,WARDAH,M-AHC-W40ML,WARDAH NATURE DAILY ALOE HYDRAMILD MOISTURIZER CREAM 40 ML,7515,7374,197545843,193875343,8787.250528,0.9812,141,0.0017,3670500,0.0009,,,
21,2023,WARDAH,MA-MSL-W,WARDAH LIGHTENING SUPERSERUM MASK 20 ML,4348,4212,84578001,81911001,5606.496,0.9687,136,0.0016,2667000,0.0006,,,
21,2023,WARDAH,TWC-CLFTRG-W,WARDAH COLORFIT VELVET POWDER FOUNDATION REFILL 42N NEUTRAL SAND 11 G,864,729,42210000,35634500,820.8934146,0.8438,135,0.0016,6575500,0.0016,,,
21,2023,WARDAH,FW-MCF-W100ML,WARDAH NATURE DAILY MINERAL+ CLARIFYING FACIAL FOAM 100 ML,1665,1533,48477900,44697900,2040.72191,0.9207,132,0.0016,3780000,0.0009,,,
21,2023,WARDAH,"ES-EPS-W3,3GR","WARDAH EYEXPERT EYESHADOW PASSIONATE 3,3 GR",617,486,30415500,23981500,687.268168,0.7877,131,0.0016,6434000,0.0016,,,
21,2023,WARDAH,SS-UVSASP-W,WARDAH UV SHIELD ACTIVE PROTECTION SERUM SPF 50 35 ML,13136,13008,1010579500,1000894500,11732.99266,0.9903,128,0.0015,9685000,0.0023,,,
21,2023,WARDAH,L-REMA18-W,WARDAH EXCLUSIVE MATTE LIPSTICK 18 ROSY PINK 3.5 G,555,435,24453010,19195640,645.1885081,0.7838,120,0.0014,5257370,0.0013,,,
21,2023,WARDAH,F-CLCMC-W,WARDAH COLORFIT MATTE FOUNDATION 23W WARM IVORY 25 ML,1331,1211,97356741,88485241,1186.365277,0.9098,120,0.0014,8871500,0.0022,,,
21,2023,WARDAH,M-RRYDCN2-W,WARDAH RENEW YOU DAY CREAM 30 G (PC(S)),9371,9254,998580020,985773020,11746.78285,0.9875,117,0.0014,12807000,0.0031,Quality dus NOT OK,"1. Dilakukan sortir di PTI di W22 selama 2 hari
2. Produksi dilakukan di W22/W23",W25
21,2023,WARDAH,BO-COCBSC-W,WARDAH COLORFIT CREAM BLUSH 01 SAND CORAL 3 G,2665,2548,136845603,130872603,2043.973273,0.9561,117,0.0014,5973000,0.0014,,,
21,2023,WARDAH,S-A1SEC-W,WARDAH ANTI DANDRUFF SHAMPOO 170 ML,7012,6895,177418965,174453465,13361.70717,0.9833,117,0.0014,2965500,0.0007,,,
21,2023,WARDAH,"ES-W1G-W3,3GR","WARDAH EYE SHADOW G 3,3 GR (PC(S))",460,345,22710000,17040000,445.6764411,0.75,115,0.0014,5670000,0.0014,,,
21,2023,WARDAH,TC-R3LLF07-W,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 07 HONEY BEIGE 12 G,505,391,26861660,20782160,445.0724163,0.7743,114,0.0014,6079500,0.0015,,,
21,2023,WARDAH,L-EMCF-W,WARDAH EXCLUSIVE MATTE LIP CREAM 24 CHERRY-GO-ROUND 4 G,2730,2618,174714525,167523670,1918.7064,0.959,112,0.0014,7190855,0.0017,,,
21,2023,WARDAH,ES-CLPWP-W,WARDAH COLORFIT QUAD EYE PALETTE 03 SUNLIT BLAZE 6 G,1382,1270,116385875,106985875,1594.512,0.919,112,0.0014,9400000,0.0023,,,
21,2023,WARDAH,L-RCLCLS8-W,WARDAH COLORFIT FRESH LIP INK SERUM 08 GO GETTER 4 G,410,299,25332380,18435380,595.0008568,0.7293,111,0.0013,6897000,0.0017,,,
21,2023,WARDAH,S-USSEC-W,WARDAH HAIRFALL TREATMENT SHAMPOO 170 ML,12710,12599,324437962,321587962,40745.17703,0.9913,111,0.0013,2850000,0.0007,Adanya kenaiikan permintaan di minimarket. Stock NDC kosong,,
21,2023,WARDAH,L-REMA13-W,WARDAH EXCLUSIVE MATTE LIPSTICK 13 COCOA LOOK 3.5 G,1149,1038,50649885,45791385,1050.778368,0.9034,111,0.0013,4858500,0.0012,,,
21,2023,WARDAH,SRM-RLSAN2-W,WARDAH LIGHTENING SERUM AMPOULE 8 ML,19375,19264,383818905,381654405,33698.4503,0.9943,111,0.0013,2164500,0.0005,Top loss di DC Bukittinggi dan DC Aceh,Percepat kiriman dari RDC,
21,2023,WARDAH,EB-REPBR-W,WARDAH EYEXPERT EYEBROW PENCIL BROWN 1.14 G (BLISTER),9919,9810,421995821,417351821,15611.69114,0.989,109,0.0013,4644000,0.0011,Lockdown supplier Shanghai,"1. Isu quality bulk meleyot di atas suhu 50 derajat -> solved, trial kiriman menggunakan container ber-AC
2. Isu pembatasan kuota importir -> solved, akan dikirimkan melalui Parama as distributor QQ
3. Lockdown Aonly dibuka parsial (hanya 20 pekerja yang masuk) -> inspeksi W22, ETD W23 ",W28
21,2023,WARDAH,L-EMCE-W,WARDAH EXCLUSIVE MATTE LIP CREAM 23 ROSE AND SHINE 4 G,3534,3428,226247580,219462580,3034.146885,0.97,106,0.0013,6785000,0.0016,,,
21,2023,WARDAH,TC-W3ELB2-W12G,WARDAH EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),1438,1333,71749454,66524454,1719.86561,0.927,105,0.0013,5225000,0.0013,,,
21,2023,WARDAH,FT-RWSABHA-W,WARDAH CRYSTAL SECRET EXFOLIATING TONER WITH NATURAL AHA+PHA 125 ML,3701,3596,284761960,276781960,5196.231836,0.9716,105,0.0013,7980000,0.0019,,,
21,2023,WARDAH,F-CLCMB-W,WARDAH COLORFIT MATTE FOUNDATION 22N LIGHT IVORY 25 ML,1214,1112,88599501,81152001,1075.084931,0.916,102,0.0012,7447500,0.0018,,,
21,2023,WARDAH,CM-RWSPBC-W,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,4740,4640,151540141,148381140,6707.004992,0.9789,100,0.0012,3159001,0.0008,,,
21,2023,WARDAH,L-REMA03-W,WARDAH EXCLUSIVE MATTE LIPSTICK 03 RED 3.5 G,841,745,36920470,32744470,1053.17228,0.8859,96,0.0012,4176000,0.001,,,
21,2023,WARDAH,CUS-CLPGCRC-W,WARDAH REFILL COLORFIT PERFECT GLOW CUSHION 23W WARM IVORY,870,775,73773240,65761240,755.0640692,0.8908,95,0.0011,8012000,0.0019,,,
21,2023,WARDAH,FS-RLN2-W,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,15945,15850,316237081,314366581,24745.28562,0.994,95,0.0011,1870500,0.0005,,,
21,2023,WARDAH,L-EMCD-W,WARDAH EXCLUSIVE MATTE LIP CREAM 22 ROUGE VELVET 4 G,3284,3190,210207580,204226580,1918.7064,0.9714,94,0.0011,5981000,0.0014,,,
21,2023,WARDAH,S-DFSEC-W,WARDAH DAILY FRESH SHAMPOO 170 ML,3079,2988,77647580,75307080,5721.301666,0.9704,91,0.0011,2340500,0.0006,,,
21,2023,WARDAH,CUS-R2EFC02-W,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 02 HONEY BEIGE 15 G,1126,1036,157545280,144786280,1169.974497,0.9201,90,0.0011,12759000,0.0031,,,
21,2023,WARDAH,P-MAB-W,WARDAH SUPERSERUM MASK X2 - C-DEFENSE & PERFECT BRIGHT,1283,1193,36366500,33846500,1246.536,0.9299,90,0.0011,2520000,0.0006,,,
21,2023,WARDAH,L-CVM014-W,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 14 DAINTY CARAMEL 4 G,3202,3113,242478752,235751752,3153.23293,0.9722,89,0.0011,6727000,0.0016,,,
21,2023,WARDAH,CUS-CLPGCE-W,WARDAH COLORFIT PERFECT GLOW CUSHION 33W OLIVE BEIGE 15 G,966,879,107004700,97390700,1184.462459,0.9099,87,0.0011,9614000,0.0023,,,
21,2023,WARDAH,L-EMC17DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 17 ROSY CHEEK 4G,145,59,9327500,3860500,,0.4069,86,0.001,5467000,0.0013,,,
21,2023,WARDAH,CUS-CLPGCA-W,WARDAH COLORFIT PERFECT GLOW CUSHION 11C PINK FAIR 15 G,1178,1093,130520610,121126610,1381.708399,0.9278,85,0.001,9394000,0.0023,,,
21,2023,WARDAH,REM-LOIMWN1-W,WARDAH LIGHTENING OIL-INFUSED MICELLAR WATER 50 ML,293,208,6558500,4688500,,0.7099,85,0.001,1870000,0.0005,,,
21,2023,WARDAH,B-R3L03I-W,WARDAH LIGHTENING MATTE POWDER 03 IVORY 20 G,4333,4249,157072755,154039755,4605.935242,0.9806,84,0.001,3033000,0.0007,,,
21,2023,WARDAH,MY-MASKEXPMM-W,MALAYSIA WARDAH EYEXPERT LIFTLAST WATERPROOF MASCARA 8 ML,502,419,25141666,20984777,218.0591146,0.8347,83,0.001,4156889,0.001,,,
21,2023,WARDAH,L-REMO23-W,WARDAH EXCLUSIVE MOIST LIPSTICK 23 RUBY RED 3.5 G,1672,1589,73388615,69774115,2012.676469,0.9504,83,0.001,3614500,0.0009,,,
21,2023,WARDAH,M-RWSDCN3-W,WARDAH CRYSTAL SECRET BRIGHTENING DAY CREAM 9 ML,1524,1442,48543000,45910500,1772.834624,0.9462,82,0.001,2632500,0.0006,,,
21,2023,WARDAH,"ES-W0I-W3,3GR","WARDAH EYE SHADOW I 3,3 GR (PC(S))",1175,1094,58259494,54282994,1123.388983,0.9311,81,0.001,3976500,0.001,,,
21,2023,WARDAH,F-CLCME-W,WARDAH COLORFIT MATTE FOUNDATION 33W OLIVE BEIGE 25 ML,826,745,60498460,54552460,611.1381384,0.9019,81,0.001,5946000,0.0014,,,
21,2023,WARDAH,L-EMC10DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4G,269,188,17530045,12338545,,0.6989,81,0.001,5191500,0.0013,,,
21,2023,WARDAH,HBL-AHMG-W100ML,WARDAH NATURE DAILY ALOE HYDRAMILD MULTIFUNCTION GEL 100 ML,1192,1112,44723310,41713310,,0.9329,80,0.001,3010000,0.0007,,,
21,2023,WARDAH,M-PBTUC-W,WARDAH PERFECT BRIGHT TONE UP CREAM 20 ML,78,0,2168400,0,,0,78,0.0009,2168400,0.0005,,,
21,2023,WARDAH,"EL-ESL-W3,5GR","WARDAH EYEXPERT STAYLAST LIQUID EYELINER 3,5 GR (PC(S))",3052,2974,127948296,124675296,3652.688749,0.9744,78,0.0009,3273000,0.0008,,,
21,2023,WARDAH,L-REMA16-W,WARDAH EXCLUSIVE MATTE LIPSTICK 16 SUMMER PINK 3.5 G,937,861,41260870,37950870,1146.521854,0.9189,76,0.0009,3310000,0.0008,,,
21,2023,WARDAH,M-CDMM-W,WARDAH C-DEFENSE MOUSSE MOISTURIZER 30 G,3361,3285,180348416,176255716,2986.65692,0.9774,76,0.0009,4092700,0.001,,,
21,2023,WARDAH,L-REMA06-W,WARDAH EXCLUSIVE MATTE LIPSTICK 06 DARK RED 3.5 G,1176,1100,51656865,48348865,1271.260443,0.9354,76,0.0009,3308000,0.0008,,,
21,2023,WARDAH,TC-RR3LLF04-W,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,22201,22125,803596222,800860222,25843.39553,0.9966,76,0.0009,2736000,0.0007,,,
21,2023,WARDAH,CUS-R2EFC04-W,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 04 NATURAL 15 G,669,595,93580500,83086500,724.644145,0.8894,74,0.0009,10494000,0.0025,,,
21,2023,WARDAH,P-CLR-W,WARDAH COLORFIT SERIES HAMPERS,73,0,12103400,0,,0,73,0.0009,12103400,0.0029,,,
21,2023,WARDAH,L-REMO21-W,WARDAH EXCLUSIVE MOIST LIPSTICK 21 ORCHID PINK 3.5 G,1019,946,44902160,41714660,1519.959947,0.9284,73,0.0009,3187500,0.0008,,,
21,2023,WARDAH,L-EMC13DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4G,121,49,7815500,3243500,,0.405,72,0.0009,4572000,0.0011,,,
21,2023,WARDAH,TC-R2E04-W,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,4146,4075,393131116,386255116,5405.645085,0.9829,71,0.0009,6876000,0.0017,,,
21,2023,WARDAH,BO-COCBSP-W,WARDAH COLORFIT CREAM BLUSH 03 SUMMER PEACH 3 G,2619,2551,134510494,130997494,2241.006245,0.974,68,0.0008,3513000,0.0009,,,
21,2023,WARDAH,F-LLF03-W,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),6750,6682,358642031,354914031,7843.488583,0.9899,68,0.0008,3728000,0.0009,,,
21,2023,WARDAH,BO-W1A-W4GR,WARDAH BLUSH ON A 4 GR,1139,1072,52910000,49828000,1214.793843,0.9412,67,0.0008,3082000,0.0007,,,
21,2023,WARDAH,L-REMA04-W,WARDAH EXCLUSIVE MATTE LIPSTICK 04 ORANGE 3.5 G,596,530,26102940,23231940,879.3796949,0.8893,66,0.0008,2871000,0.0007,,,
21,2023,WARDAH,TC-R2E02-W,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,4439,4373,421583430,415298630,4998.255439,0.9851,66,0.0008,6284800,0.0015,,,
21,2023,WARDAH,M-RHOVN1-W,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,527,462,58068000,51018000,482.7864375,0.8767,65,0.0008,7050000,0.0017,,,
21,2023,WARDAH,FW-PBNW100-W,WARDAH PERFECT BRIGHT COOLING BRIGHT JELLY FACIAL FOAM 100 ML,6159,6094,192541128,190558628,17089.0368,0.9894,65,0.0008,1982500,0.0005,,,
21,2023,WARDAH,BO-W1C-W4GR,WARDAH BLUSH ON C 4 GR,2054,1990,95208240,92258240,2232.274684,0.9688,64,0.0008,2950000,0.0007,,,
21,2023,WARDAH,FT-LFT-W,WARDAH LIGHTENING FACE TONER 125 ML,38767,38704,981914767,980338267,52298.463,0.9984,63,0.0008,1576500,0.0004,Top loss di DC Bukittinggi,Percepatan kiriman dari RDC,
21,2023,WARDAH,F-W3ELLNW-W40ML,WARDAH EVD LUM LIQUID FOUNDATION 01 NATURAL WHITE 40 ML (PC(S)),62,0,2603000,0,,0,62,0.0007,2603000,0.0006,,,
21,2023,WARDAH,MASK-EEVE-W7GR,WARDAH EYEXPERT THE VOLUME EXPERT MASCARA 7 GR (PC(S)),7602,7541,613088437,608208437,8823.857298,0.992,61,0.0007,4880000,0.0012,,,
21,2023,WARDAH,F-EVLLF04-W,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 04 NATURAL 35 ML,2564,2503,107284021,104752521,3641.753284,0.9762,61,0.0007,2531500,0.0006,,,
21,2023,WARDAH,MY-RAPRT-W,MALAYSIA WARDAH ACNEDERM PORE REFINING TONER 100 ML,68,8,1994063.28,234595.68,2703.47091,0.1176,60,0.0007,1759467.6,0.0004,,,
21,2023,WARDAH,FW-PBCFLS-W100ML,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + SMOOTHING 100 ML (PC(S)),60,0,1740000,0,,0,60,0.0007,1740000,0.0004,,,
21,2023,WARDAH,L-REMO30-W,WARDAH EXCLUSIVE MOIST LIPSTICK 30 GOLDEN CORAL 3.5 G,680,620,29897015,27287015,915.0270706,0.9118,60,0.0007,2610000,0.0006,,,
21,2023,WARDAH,"ES-W1A-W3,3GR","WARDAH EYE SHADOW A 3,3 GR (PC(S))",1780,1721,88281994,85390994,1966.090079,0.9669,59,0.0007,2891000,0.0007,,,
21,2023,WARDAH,L-REMO26-W,WARDAH EXCLUSIVE MOIST LIPSTICK 26 MANGO 3.5 G,1186,1127,52104015,49533515,1493.591661,0.9503,59,0.0007,2570500,0.0006,,,
21,2023,WARDAH,F-CLCMF-W,WARDAH COLORFIT MATTE FOUNDATION 43W GOLDEN SAND 25 ML,378,320,27538000,23322500,471.3646494,0.8466,58,0.0007,4215500,0.001,,,
21,2023,WARDAH,EL-EOHB-W1GR,WARDAH EYEXPERT OPTIMUM HI-BLACK LINER 1 GR (PC(S)),7873,7815,639081859,634412859,8685.276266,0.9926,58,0.0007,4669000,0.0011,,,
21,2023,WARDAH,FA-EGH-W,WARDAH EXCLUSIVE GLOWING HIGHLIGHTER 6.5 G,438,380,30573000,26514000,473.2330173,0.8676,58,0.0007,4059000,0.001,,,
21,2023,WARDAH,L-EMCB-W,WARDAH EXCLUSIVE MATTE LIP CREAM 20 PEACH OF MIND 4 G,3386,3328,216754525,213017525,3034.146885,0.9829,58,0.0007,3737000,0.0009,,,
21,2023,WARDAH,CUS-CLPGCRD-W,WARDAH REFILL COLORFIT PERFECT GLOW CUSHION 32N NEUTRAL BEIGE,997,940,84573241,79693241,719.1651578,0.9428,57,0.0007,4880000,0.0012,,,
21,2023,WARDAH,TC-RR3LEC04-W,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 04 NATURAL 10 G,1243,1186,50810800,48464800,1555.636914,0.9541,57,0.0007,2346000,0.0006,,,
21,2023,WARDAH,TC-W3RELB2-W12G,WARDAH REFILL EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),2635,2578,91390770,89424270,2675.216087,0.9784,57,0.0007,1966500,0.0005,,,
21,2023,WARDAH,TC-R3LLF02-W,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,14076,14020,757749311,754781311,18461.49596,0.996,56,0.0007,2968000,0.0007,,,
21,2023,WARDAH,FW-LWFN1-W,WARDAH LIGHTENING WHIP FACIAL FOAM 50 ML,10873,10817,248085291,246825291,14699.93498,0.9948,56,0.0007,1260000,0.0003,,,
21,2023,WARDAH,F-CLCMH-W,WARDAH COLORFIT MATTE FOUNDATION 52N ALMOND 25 ML,283,229,20580500,16651500,205.6533029,0.8092,54,0.0007,3929000,0.001,,,
21,2023,WARDAH,L-RCLCLS1-W,WARDAH COLORFIT FRESH LIP INK SERUM 01 ENERGY SHOT 4 G,577,523,35678670,32230000,736.9397326,0.9064,54,0.0007,3448670,0.0008,,,
21,2023,WARDAH,M-RRYDCN1-W,WARDAH RENEW YOU DAY CREAM 15 G (PC(S)),13877,13823,750714442,747810442,14854.42712,0.9961,54,0.0007,2904000,0.0007,Top loss di Surabaya. Atock tipis karena tarikan dari pekan sebelumnya,Percepatan distribusi dari RDC,
21,2023,WARDAH,TC-RR3LLF01-W,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,16487,16436,596574400,594727900,20008.78333,0.9969,51,0.0006,1846500,0.0004,,,
21,2023,WARDAH,L-EMC18DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 18 SATURDATE NIGHT 4G,85,34,5598500,2234000,,0.4,51,0.0006,3364500,0.0008,,,
21,2023,WARDAH,TWC-CLFTRB-W,WARDAH COLORFIT VELVET POWDER FOUNDATION REFILL 22N LIGHT IVORY 11 G,1784,1733,87059998,84586498,1902.020718,0.9714,51,0.0006,2473500,0.0006,,,
21,2023,WARDAH,L-REMA05-W,WARDAH EXCLUSIVE MATTE LIPSTICK 05 PEACH 3.5 G,516,467,22710080,20578580,823.0133447,0.905,49,0.0006,2131500,0.0005,,,
21,2023,WARDAH,CUS-CLPGCC-W,WARDAH COLORFIT PERFECT GLOW CUSHION 23W WARM IVORY 15 G,2361,2312,261620700,256203200,3060.160815,0.9792,49,0.0006,5417500,0.0013,,,
21,2023,WARDAH,CUS-CLPGCH-W,WARDAH COLORFIT PERFECT GLOW CUSHION 52N ALMOND 15 G,224,175,24729100,19333600,121.8859374,0.7813,49,0.0006,5395500,0.0013,,,
21,2023,WARDAH,L-W0PPP-W10G,WARDAH LIP PALETTE PINKY PEACH 10 G (PC(S)),48,0,3528000,0,,0,48,0.0006,3528000,0.0009,,,
21,2023,WARDAH,MY-FTLFT-W,MALAYSIA WARDAH LIGHTENING FACE TONER 125 ML,710,662,16215286.56,15121059.36,19790.96149,0.9324,48,0.0006,1094227.2,0.0003,,,
21,2023,WARDAH,M-LDCN2-W,WARDAH LIGHTENING DAY CREAM ADVANCED NIACINAMIDE 30 G,22061,22013,1025261756,1023023756,34370.10027,0.9978,48,0.0006,2238000,0.0005,,,
21,2023,WARDAH,B-W3ELFP01-W30G,WARDAH EVD LUM FACE POWDER 01 LIGHT BEIGE 30 G (PC(S)),4142,4095,181527865,179465365,4314.882662,0.9887,47,0.0006,2062500,0.0005,,,
21,2023,WARDAH,L-CUM04-W,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 04 MOCCA BROWN 3.6 G,1480,1433,67931705,65787205,1815.459651,0.9682,47,0.0006,2144500,0.0005,,,
21,2023,WARDAH,L-EVLCR4-W,WARDAH EVERYDAY! MATTE LIP SHOT 04 #OOTD 1.8 G,2060,2014,89822130,87586000,3202.637513,0.9777,46,0.0006,2236130,0.0005,,,
21,2023,WARDAH,L-REMO41-W,WARDAH EXCLUSIVE MOIST LIPSTICK 41 CHARMING RED 3.5 G,481,436,21118315,19158815,666.4405125,0.9064,45,0.0005,1959500,0.0005,,,
21,2023,WARDAH,TC-W3RELLB1-W12G,WARDAH REFILL EVD LUM TWO WAY CAKE 01 LIGHT BEIGE 12 G (PC(S)),3065,3020,106310655,104758155,3131.204598,0.9853,45,0.0005,1552500,0.0004,,,
21,2023,WARDAH,REM-LOIMWN2-W,WARDAH LIGHTENING OIL-INFUSED MICELLAR WATER 100 ML,46,2,1702000,74000,,0.0435,44,0.0005,1628000,0.0004,,,
21,2023,WARDAH,L-REMO32-W,WARDAH EXCLUSIVE MOIST LIPSTICK 32 SHEER BROWN 3.5 G,797,753,35054085,33128085,750.7896322,0.9448,44,0.0005,1926000,0.0005,,,
21,2023,WARDAH,EB-REPBL-W,WARDAH EYEXPERT EYEBROW PENCIL BLACK 1.14 G (BLISTER),4149,4105,176082540,174230540,7142.525653,0.9894,44,0.0005,1852000,0.0004,,,
21,2023,WARDAH,L-CUM07-W,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 07 CRIMSON RED 3.6 G,1890,1846,86558005,84556005,2376.073238,0.9767,44,0.0005,2002000,0.0005,,,
21,2023,WARDAH,L-LL05-W2.3G,WARDAH LIPSTICK LONGLASTING 05 FUCHSIA FEVER 2.3 G (PC(S)),44,0,2195000,0,,0,44,0.0005,2195000,0.0005,,,
21,2023,WARDAH,LW-W3O-W150ML,WARDAH SOFT BODY SCRUB WITH OLIVE 150 ML (PC(S)),303,260,14094500,12090000,402.8419603,0.8581,43,0.0005,2004500,0.0005,,,
21,2023,WARDAH,TC-RR3LLF03-W,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 03 SHEER PINK 12 G,21257,21214,772399924,770847424,24714.0622,0.998,43,0.0005,1552500,0.0004,,,
21,2023,WARDAH,L-CVM012-W,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 12 CHIC TERRACOTTA 4 G,5190,5148,393847911,390697911,7234.480383,0.9919,42,0.0005,3150000,0.0008,,,
21,2023,WARDAH,L-EMC06DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 06 FEELING RED 4G,60,18,3897000,1194000,,0.3,42,0.0005,2703000,0.0007,,,
21,2023,WARDAH,CUS-CLPGCRA-W,WARDAH REFILL COLORFIT PERFECT GLOW CUSHION 11C PINK FAIR,601,559,50921240,47365240,551.5702961,0.9301,42,0.0005,3556000,0.0009,,,
21,2023,WARDAH,F-EVLLF03-W,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 03 BEIGE 35 ML,5109,5068,213083327,211381827,4843.062699,0.992,41,0.0005,1701500,0.0004,Bahan Baku Tudor Eboni shortage,"Bahan baku tudor eboni sudah ada kedatangan qty masih belum banyak, alokasi ke BB Cream dan DD Cream, liq found untuk produksi di W19/W20",W23
21,2023,WARDAH,L-RCLCLS4-W,WARDAH COLORFIT FRESH LIP INK SERUM 04 SPEEDSTER 4 G,527,487,32603340,30098260,648.1264313,0.9241,40,0.0005,2505080,0.0006,,,
21,2023,WARDAH,P-BCSDCFW-W,WARDAH BUNDLING CRYSTAL SECRET BRIGHTENING DAY CREAM 15 ML + NFS WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 3 ML,39,0,1794000,0,,0,39,0.0005,1794000,0.0004,,,
21,2023,WARDAH,L-EMC12DP-W,WARDAH EXCLUSIVE MATTE LIP CREAM 12 PLUM IT UP 4G,146,107,9526000,7043500,,0.7329,39,0.0005,2482500,0.0006,,,
21,2023,WARDAH,FA-CLFLMHCP-W,WARDAH COLORFIT HIGHLIGHT CONTOUR PALETTE 01 LIGHT,900,861,82728000,79161000,773.712,0.9567,39,0.0005,3567000,0.0009,,,
21,2023,WARDAH,TC-R3LLF06-W,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,1161,1123,61952975,59891475,1095.980412,0.9673,38,0.0005,2061500,0.0005,,,
21,2023,WARDAH,TWC-CLFTA-W,WARDAH COLORFIT VELVET POWDER FOUNDATION 11C PINK FAIR 11 G,1154,1116,86015356,83192856,1393.735173,0.9671,38,0.0005,2822500,0.0007,,,
21,2023,WARDAH,SS-UVSLMS-W,WARDAH UV SHIELD LIGHT MATTE SUN STICK 22 G,5098,5061,500975134,497396434,3384.638648,0.9927,37,0.0004,3578700,0.0009,,,
21,2023,WARDAH,CUS-CLPGCG-W,WARDAH COLORFIT PERFECT GLOW CUSHION 42N NEUTRAL SAND 15 G,645,608,71378010,67308010,737.1863,0.9426,37,0.0004,4070000,0.001,,,
21,2023,WARDAH,P-LBBLP03-W,WARDAH BUNDLING LIGHTENING BB CREAM LIGHT 15 ML + LIGHTENING LOOSE POWDER 03 2.5 G,36,0,1242000,0,,0,36,0.0004,1242000,0.0003,,,
21,2023,WARDAH,L-IM07-W2.3G,WARDAH INTENSE MATTE LIPSTICK 07 PASSIONATE PINK 2.3 G (PC(S)),39,3,1942500,142500,,0.0769,36,0.0004,1800000,0.0004,,,
21,2023,WARDAH,MY-MRPBNS20-W,MALAYSIA WARDAH PERFECT BRIGHT MOISTURIZER BRIGHT + SMOOTH GLOW SPF 30 PA+++ 20 ML,109,73,2698264.8,1802988,2086.416636,0.6697,36,0.0004,895276.8,0.0002,,,
21,2023,WARDAH,CM-SB-W150ML,WARDAH NATURE DAILY SEAWEED BALANCING CLEANSER 150 ML,36,0,846000,0,,0,36,0.0004,846000,0.0002,,,
21,2023,WARDAH,FS-RL-W60ML,WARDAH LIGHTENING FACIAL SCRUB 60 ML,36,0,648000,0,,0,36,0.0004,648000,0.0002,,,
21,2023,WARDAH,MY-FWRWSABHA-W,MALAYSIA WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,411,375,12310677.72,11237589,4374.807209,0.9124,36,0.0004,1073088.72,0.0003,"Per 30/05 Stock Pharmacore 17.2K, Di Jalan 12.3K, di NDC 22.9K",Expedite distribusi,W22
21,2023,WARDAH,TWC-CLFTB-W,WARDAH COLORFIT VELVET POWDER FOUNDATION 22N LIGHT IVORY 11 G,1518,1482,113076281,110412281,1867.327761,0.9763,36,0.0004,2664000,0.0006,,,
21,2023,WARDAH,BP-SPRBM-W100ML,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),3059,3023,119337430,117949430,4876.651675,0.9882,36,0.0004,1388000,0.0003,,,
