Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
L-REMO35-W/5,L-REMO35-W,KB-WLER1-KMK125CF,Packaging Material,0.00694,Pc(s),,
L-REMO36-BULK/15,L-REMO36-BULK,SFT-S649-X,Raw Material,0.04,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EXTR-ALVGE-X,Raw Material,0.001,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WAX-ABWAX-X,Raw Material,0.0415,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-PS-,Raw Material,0.2494,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WAX-PFRMSW-X,Raw Material,0.055,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,OZO-OZO-,Raw Material,0.07,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,VITA-DL E-MS,Raw Material,0.001,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-5418V-X,Raw Material,0.055,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-SFT3-X,Raw Material,0.03,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-LPNT-X,Raw Material,0.05,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WAX-KW8P-X,Raw Material,0.015,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-NL1P-X,Raw Material,0.1,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,EMU-INDOH100-,Raw Material,0.1,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,PARF-VMR-X,Raw Material,0.001,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,MWAX-SP19-X,Raw Material,0.0315,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,PENG-SYM68-X,Raw Material,0.005,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WARN-RED6LM4-X,Raw Material,0.03633,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WARN-ABIO-X,Raw Material,0.000708,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,TIT-401-X,Raw Material,0.058999,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WARN-C338--K,Raw Material,0.042788,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,WARN-GZ0075-X,Raw Material,0.003776,kg,,
L-REMO36-BULK/15,L-REMO36-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,
L-REMO36-W/5,L-REMO36-W,L-REMO36-BULK,Semi Finished Goods,0.0035,kg,,
L-REMO36-W/5,L-REMO36-W,CONT-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO36-W/5,L-REMO36-W,CAPC-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO36-W/5,L-REMO36-W,STIC-BTEMO36R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO36-W/5,L-REMO36-W,DUS-EMOR0-WIMVG,Packaging Material,1,Pc(s),,
L-REMO36-W/5,L-REMO36-W,STIC-BCEMO36R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO36-W/5,L-REMO36-W,IBOX-12ELRLR1-W,Packaging Material,0.08333,Pc(s),,
L-REMO36-W/5,L-REMO36-W,KB-WLER1-KMK125CF,Packaging Material,0.00694,Pc(s),,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-NL1P-X,Raw Material,0.1,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-5418V-X,Raw Material,0.055,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,MWAX-SP19-X,Raw Material,0.0315,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-SFT3-X,Raw Material,0.03,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WAX-KW8P-X,Raw Material,0.015,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-LPNT-X,Raw Material,0.05,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-PS-,Raw Material,0.124,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WAX-PFRMSW-X,Raw Material,0.05,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,OZO-OZO-,Raw Material,0.07,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-INDOH100-,Raw Material,0.1,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,SFT-S649-X,Raw Material,0.04,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WAX-ABWAX-X,Raw Material,0.0415,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,PENG-SYM68-X,Raw Material,0.005,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WARN-C196619-R6-K,Raw Material,0.02597,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EMU-CTL3-X,Raw Material,0.155,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WARN-GZ0075-X,Raw Material,0.01212,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,VITA-DL E-MS,Raw Material,0.001,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,PARF-VMR-X,Raw Material,0.001,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,WARN-C338--K,Raw Material,0.018121,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,TITA-C-STCR5-K,Raw Material,0.06179,kg,,
L-REMO41-BULK/15,L-REMO41-BULK,EXTR-ALVGE-X,Raw Material,0.001,kg,,
L-REMO41-W/5,L-REMO41-W,L-REMO41-BULK,Semi Finished Goods,0.0035,kg,,
L-REMO41-W/5,L-REMO41-W,CAPC-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO41-W/5,L-REMO41-W,CONT-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO41-W/5,L-REMO41-W,STIC-BTEMO41R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO41-W/5,L-REMO41-W,DUS-EMOR0-WIMVG,Packaging Material,1,Pc(s),,
L-REMO41-W/5,L-REMO41-W,STIC-BCEMO41R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO41-W/5,L-REMO41-W,IBOX-12ELRLR1-W,Packaging Material,0.08333,Pc(s),,
L-REMO41-W/5,L-REMO41-W,KB-WLER1-KMK125CF,Packaging Material,0.00694,Pc(s),,
L-REMO43-BULK/9,L-REMO43-BULK,TIT-401-X,Raw Material,0.023307,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WARN-R7EL-X,Raw Material,0.038992,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WARN-C196619-R6-K,Raw Material,0.031497,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,SFT-S649-X,Raw Material,0.04,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,PENG-SYM68-X,Raw Material,0.005,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,MWAX-SP19-X,Raw Material,0.0315,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WARN-RED6LM4-X,Raw Material,0.014005,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,VITA-DL E-MS,Raw Material,0.001,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-PS-,Raw Material,0.1342,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,OZO-OZO-,Raw Material,0.07,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-INDOH100-,Raw Material,0.1,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WAX-KW8P-X,Raw Material,0.015,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-NL1P-X,Raw Material,0.1,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-CTL3-X,Raw Material,0.155,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,PARF-VMR-X,Raw Material,0.001,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-SFT3-X,Raw Material,0.03,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-LPNT-X,Raw Material,0.05,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EXTR-ALVGE-X,Raw Material,0.001,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WAX-ABWAX-X,Raw Material,0.0415,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,WAX-PFRMSW-X,Raw Material,0.05,kg,,
L-REMO43-BULK/9,L-REMO43-BULK,EMU-5418V-X,Raw Material,0.055,kg,,
L-REMO43-W/5,L-REMO43-W,L-REMO43-BULK,Semi Finished Goods,0.0035,kg,,
L-REMO43-W/5,L-REMO43-W,CONT-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO43-W/5,L-REMO43-W,CAPC-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO43-W/5,L-REMO43-W,STIC-BTEMO43R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO43-W/5,L-REMO43-W,DUS-EMOR0-WIMVG,Packaging Material,1,Pc(s),,
L-REMO43-W/5,L-REMO43-W,STIC-BCEMO43R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO43-W/5,L-REMO43-W,IBOX-12ELRLR1-W,Packaging Material,0.08333,Pc(s),,
L-REMO43-W/5,L-REMO43-W,KB-WLER1-KMK125CF,Packaging Material,0.00694,Pc(s),,
L-REMO46-BULK/15,L-REMO46-BULK,WARN-C43001-MV-K,Raw Material,0.004209,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WARN-GZ0075-X,Raw Material,0.028308,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-5418V-X,Raw Material,0.055,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-PS-,Raw Material,0.093035,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,CABO-M5-X,Raw Material,0.005,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,PENG-SYM68-X,Raw Material,0.005,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,MWAX-SP19-X,Raw Material,0.0315,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,SFT-S649-X,Raw Material,0.04,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WAX-ABWAX-X,Raw Material,0.0415,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,PARF-VMR-X,Raw Material,0.001,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,VITA-DL E-MS,Raw Material,0.001,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EXTR-ALVGE-X,Raw Material,0.001,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WARN-C338--K,Raw Material,0.013321,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WAX-PFRMSW-X,Raw Material,0.05,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WARN-RED6LM4-X,Raw Material,0.027124,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,OZO-OZO-,Raw Material,0.07,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-CTL3-X,Raw Material,0.15,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,TITA-C-STCR5-K,Raw Material,0.065009,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-LPNT-X,Raw Material,0.05,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WAX-KW8P-X,Raw Material,0.015,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-NL1P-X,Raw Material,0.1,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-SFT3-X,Raw Material,0.04,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,WARN-UNPBRWNL88-X,Raw Material,0.000996,kg,,
L-REMO46-BULK/15,L-REMO46-BULK,EMU-INDOH100-,Raw Material,0.1,kg,,
L-REMO46-W/5,L-REMO46-W,L-REMO46-BULK,Semi Finished Goods,0.0035,kg,,
L-REMO46-W/5,L-REMO46-W,CONT-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO46-W/5,L-REMO46-W,CAPC-EMLRLR0-WRL,Packaging Material,1,Pc(s),,
L-REMO46-W/5,L-REMO46-W,STIC-BTEMO46R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO46-W/5,L-REMO46-W,DUS-EMOR0-WIMVG,Packaging Material,1,Pc(s),,
L-REMO46-W/5,L-REMO46-W,STIC-BCEMO46R1-WCNF,Packaging Material,1,Pc(s),,
L-REMO46-W/5,L-REMO46-W,IBOX-12ELRLR1-W,Packaging Material,0.08333,Pc(s),,
L-REMO46-W/5,L-REMO46-W,KB-WLER1-KMK125CF,Packaging Material,0.00694,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,L-RGS01-BULK,Semi Finished Goods,0.003,kg,,
L-RGS01-EM/1,L-RGS01-EM,BOTO-WGSRV01R0-E,Packaging Material,1,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,CAPA-GSRV01R0-E,Packaging Material,1,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,DUS-GSRV01R0-E,Packaging Material,1,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,STIC-BGSRV01R0-E,Packaging Material,1,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,IBOX-12EDR1-WD31,Packaging Material,0.083333,Pc(s),,
L-RGS01-EM/1,L-RGS01-EM,KB-EAR0-KMM125,Packaging Material,0.010417,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,L-RGS02-BULK,Semi Finished Goods,0.003,kg,,
L-RGS02-EM/1,L-RGS02-EM,BOTO-WGSRV02R0-E,Packaging Material,1,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,CAPA-GSRV02R0-E,Packaging Material,1,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,DUS-GSRV02R0-E,Packaging Material,1,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,STIC-BGSRV02R0-E,Packaging Material,1,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,IBOX-12EDR1-WD31,Packaging Material,0.083333,Pc(s),,
L-RGS02-EM/1,L-RGS02-EM,KB-EAR0-KMM125,Packaging Material,0.010417,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,BOTO-WGSRV03R0-E,Packaging Material,1,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,CAPA-GSRV03R0-E,Packaging Material,1,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,DUS-GSRV03R0-E,Packaging Material,1,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,STIC-BGSRV03R0-E,Packaging Material,1,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,IBOX-12EDR1-WD31,Packaging Material,0.083333,Pc(s),,
L-RGS03-EM/1,L-RGS03-EM,KB-EAR0-KMM125,Packaging Material,0.010417,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,L-RGS04-BULK,Semi Finished Goods,0.003,kg,,
L-RGS04-EM/1,L-RGS04-EM,BOTO-WGSRV04R0-E,Packaging Material,1,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,CAPA-GSRV04R0-E,Packaging Material,1,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,DUS-GSRV04R0-E,Packaging Material,1,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,STIC-BGSRV04R0-E,Packaging Material,1,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,IBOX-12EDR1-WD31,Packaging Material,0.083333,Pc(s),,
L-RGS04-EM/1,L-RGS04-EM,KB-EAR0-KMM125,Packaging Material,0.010417,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,L-RGS05-BULK,Semi Finished Goods,0.003,kg,,
L-RGS05-EM/1,L-RGS05-EM,BOTO-WGSRV05R0-E,Packaging Material,1,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,CAPA-GSRV05R0-E,Packaging Material,1,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,DUS-GSRV05R0-E,Packaging Material,1,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,STIC-BGSRV05R0-E,Packaging Material,1,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,IBOX-12EDR1-WD31,Packaging Material,0.083333,Pc(s),,
L-RGS05-EM/1,L-RGS05-EM,KB-EAR0-KMM125,Packaging Material,0.010417,Pc(s),,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,BENT-BGISDV-X,Raw Material,0.237479,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-AXU3-X,Raw Material,0.162827,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-DC-PSFCS-X,Raw Material,0.112351,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-BEL803-X,Raw Material,0.102349,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PURO-IDD-X,Raw Material,0.12146,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILC-SP500LS-X,Raw Material,0.06664,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,COSM-222--K,Raw Material,0.04,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-1202-,Raw Material,0.018609,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,ALUM-MN10D-X,Raw Material,0.009304,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PEN-PRSVPE-X,Raw Material,0.007444,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PEN-SENSC50-X,Raw Material,0.003722,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,ACTI-ECTNOL-X,Raw Material,0.003,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,VIT-ATCAT-X,Raw Material,0.00093,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PARF-VMR-X,Raw Material,0.000093,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-C338--K,Raw Material,0.052372,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,TITA-OTS2CR50-,Raw Material,0.035598,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-C19012-DCR6-K,Raw Material,0.012516,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-TOA403-KF,Raw Material,0.008556,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-ABIO-X,Raw Material,0.004,kg,,
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-UNK753-X,Raw Material,0.00075,kg,,
L-RIPEI01-W/3,L-RIPEI01-W,L-RIPEI01-BULK,Semi Finished Goods,0.0042,kg,,
L-RIPEI01-W/3,L-RIPEI01-W,BOTO-WEIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,CAPA-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,STIC-BEIML01R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,DUS-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,STIC-VEIML01R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,IBOX-12IMLPR2-IP,Packaging Material,0.083333,Pc(s),,
L-RIPEI01-W/3,L-RIPEI01-W,KB-WIPSKMMR1-W,Packaging Material,0.007576,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,L-RIPEI02-BULK,Semi Finished Goods,0.0042,kg,,
L-RIPEI02-W/3,L-RIPEI02-W,BOTO-WEIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,CAPA-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,STIC-BEIML02R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,DUS-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,STIC-VEIML02R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,IBOX-12IMLPR2-IP,Packaging Material,0.083333,Pc(s),,
L-RIPEI02-W/3,L-RIPEI02-W,KB-WIPSKMMR1-W,Packaging Material,0.007576,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,L-RIPEI03-BULK,Semi Finished Goods,0.0042,kg,,
L-RIPEI03-W/3,L-RIPEI03-W,BOTO-WEIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,CAPA-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,STIC-BEIML03R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,DUS-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,STIC-VEIML03R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,IBOX-12IMLPR2-IP,Packaging Material,0.083333,Pc(s),,
L-RIPEI03-W/3,L-RIPEI03-W,KB-WIPSKMMR1-W,Packaging Material,0.007576,Pc(s),,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,BENT-BGISDV-X,Raw Material,0.287479,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,SILI-AXU3-X,Raw Material,0.162827,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,SILI-DC-PSFCS-X,Raw Material,0.112351,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,SILI-BEL803-X,Raw Material,0.102349,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,PURO-IDD-X,Raw Material,0.095,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,SILC-SP500LS-X,Raw Material,0.06164,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,COSM-222--K,Raw Material,0.04,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,SILI-1202-,Raw Material,0.018609,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,ALUM-MN10D-X,Raw Material,0.009304,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,PEN-PRSVPE-X,Raw Material,0.007444,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,PEN-SENSC50-X,Raw Material,0.003722,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,ACTI-ECTNOL-X,Raw Material,0.003,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,VIT-ATCAT-X,Raw Material,0.00093,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,PARF-VMR-X,Raw Material,0.000093,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,WARN-C338--K,Raw Material,0.02662,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,TITA-OTS2CR50-,Raw Material,0.028667,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,WARN-TOA403-KF,Raw Material,0.030203,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,WARN-UNK753-X,Raw Material,0.00075,kg,,
L-RIPEI04-BULK/1,L-RIPEI04-BULK,WARN-C19012-DCR6-K,Raw Material,0.00901,kg,,
L-RIPEI04-W/3,L-RIPEI04-W,L-RIPEI04-BULK,Semi Finished Goods,0.0042,kg,,
L-RIPEI04-W/3,L-RIPEI04-W,BOTO-WEIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,CAPA-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,STIC-BEIML04R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,DUS-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,STIC-VEIML04R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,IBOX-12IMLPR2-IP,Packaging Material,0.083333,Pc(s),,
L-RIPEI04-W/3,L-RIPEI04-W,KB-WIPSKMMR1-W,Packaging Material,0.007576,Pc(s),,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,BENT-BGISDV-X,Raw Material,0.207479,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,SILI-AXU3-X,Raw Material,0.162827,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,SILI-DC-PSFCS-X,Raw Material,0.112351,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,SILI-BEL803-X,Raw Material,0.102349,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,PURO-IDD-X,Raw Material,0.1405,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,SILC-SP500LS-X,Raw Material,0.05164,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,COSM-222--K,Raw Material,0.04,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,SILI-1202-,Raw Material,0.018609,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,ALUM-MN10D-X,Raw Material,0.009304,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,PEN-PRSVPE-X,Raw Material,0.007444,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,PEN-SENSC50-X,Raw Material,0.003722,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,ACTI-ECTNOL-X,Raw Material,0.003,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,VIT-ATCAT-X,Raw Material,0.00093,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,PARF-VMR-X,Raw Material,0.000093,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,WARN-C338--K,Raw Material,0.058952,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,TITA-OTS2CR50-,Raw Material,0.041036,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,WARN-TOA403-KF,Raw Material,0.017119,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,WARN-C19011-R7CL-K,Raw Material,0.019541,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,WARN-C19012-DCR6-K,Raw Material,0.002351,kg,,
L-RIPEI05-BULK/1,L-RIPEI05-BULK,WARN-UNK753-X,Raw Material,0.00075,kg,,
L-RIPEI05-W/3,L-RIPEI05-W,L-RIPEI05-BULK,Semi Finished Goods,0.0042,kg,,
L-RIPEI05-W/3,L-RIPEI05-W,BOTO-WEIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI05-W/3,L-RIPEI05-W,CAPA-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI05-W/3,L-RIPEI05-W,STIC-BEIML05R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI05-W/3,L-RIPEI05-W,DUS-EIMLR0-IP,Packaging Material,1,Pc(s),,
L-RIPEI05-W/3,L-RIPEI05-W,STIC-VEIML05R0-IP,Packaging Material,1,Pc(s),,
L-RIPEI05-W/3,L-RIPEI05-W,IBOX-12IMLPR2-IP,Packaging Material,0.083333,Pc(s),,
