DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC SURABAYA,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYEBROW PENCIL BLISTER,03445,EB-REPBL-W,8993137681452,WARDAH EYEXPERT EYEBROW PENCIL BLACK 1.14 G (BLISTER),37837.84,3,0,3,113513.52,0,113513.52,
DC SURABAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02525,M-RHOVN2-W,8993137708715,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 17 ML,46396.4,8,0,8,371171.2,0,371171.2,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LOOSE POWDER,02388,B-R3L02B-W,8993137701013,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,32432.43,1,0,1,32432.43,0,32432.43,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02166,L-CUM06-W,8993137705950,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 06 PUNCH FUCHSIA 3.6 G,40990.99,4,0,4,163963.96,0,163963.96,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02046,TC-RRE03-W,8993137679077,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,52252.25,1,0,1,52252.25,0,52252.25,
DC SURABAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02523,M-RHDGN2-W,8993137708692,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 17 ML,45045.05,2,0,2,90090.1,0,90090.1,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02383,TC-RR3LLF04-W,8993137685726,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,32432.43,8,0,8,259459.44,0,259459.44,
DC TASIKMALAYA,CRYSTALLURE,FACE MAKE UP,CRYSTALLURE TWC,02842,TC-CPLS01-W,8993137704526,CRYSTALLURE PRECIOUS LUMINIZING SILK POWDER FOUNDATION 11 FAIR 12 G,167567.57,5,0,5,837837.85,0,837837.85,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA SKIN BUDDY FACE WASH,02836,FW-SBRDBR-EM,8993137711265,EMINA SKIN BUDDY DOT BURST FACE WASH 60 ML,17747.75,1,0,1,17747.75,0,17747.75,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF MICELLAR WATER,01843,REM-MWBS-EM100ML,8993137701464,EMINA MICELLAR WATER DROP CLEANSER – BRIGHT STUFF 100 ML,29279.28,3,0,3,87837.84,0,87837.84,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01841,CUS-BWM03-EM,8993137702751,EMINA BARE WITH ME MINERAL CUSHION 03 CARAMEL 15 G,110360.37,3,0,3,331081.11,0,331081.11,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SUGAR RUSH LIPSTICK,01604,L-SR12BG-EM3.8GR,8993137699914,EMINA SUGAR RUSH LIPSTICK 12 BUBBLE GUM 3.8 GR (PC(S)),33783.78,2,0,2,67567.56,0,67567.56,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA SKIN BUDDY MICELLAR WATER,02838,REM-SBRMW-EM,8993137711555,EMINA SKIN BUDDY MICELLAR WATER 100 ML,29279.28,2,0,2,58558.56,0,58558.56,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA CHEEK LIT BLUSH STICK,02876,BO-CLBSPI-EM,8993137708944,EMINA CHEEK LIT BLUSH STICK PINK 7 G,48648.65,1,0,1,48648.65,0,48648.65,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02454,F-BWMM04-EM,8993137707879,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,71171.17,1,0,1,71171.17,0,71171.17,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02915,L-SMULGA-EM,8993137709668,EMINA SQUEEZE ME UP LIP GLASS 01 SURF N’ SLIDE 6.5 G,50450.45,2,0,2,100900.9,0,100900.9,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA BEAUTY BLISS BB CREAM,01014,BBC-BBC-EM20ML,8993137693189,EMINA BEAUTY BLISS BB CREAM CARAMEL 20 ML (PC(S)),30180.18,1,0,1,30180.18,0,30180.18,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA LIP MASK,02026,LB-LM-EM,8993137703048,EMINA LIP MASK 9 G,34684.68,1,0,1,34684.68,0,34684.68,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA LIP TINT ERASER,01804,REM-LTWO-EM10ML,8993137699402,EMINA LIP TINT ERASER 10 ML,39639.64,1,0,1,39639.64,0,39639.64,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA SEBUM FIGHTER LOOSE POWDER,01923,B-SFLP-EM8G,8993137702034,EMINA SEBUM FIGHTER LOOSE POWDER 8 G,54954.95,2,0,2,109909.9,0,109909.9,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01042,LB-SCJ-EM3.7GR,8993137691772,EMINA SMOOCHIES LIP BALM CUCUMBER JUICE 3.7 GR (PC(S)),27477.48,1,0,1,27477.48,0,27477.48,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01839,CUS-BWM01-EM,8993137702737,EMINA BARE WITH ME MINERAL CUSHION 01 LIGHT 15 G,110360.37,4,0,4,441441.48,0,441441.48,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA GLOSSY STAIN,02397,L-GS03-EM,8993137707244,EMINA GLOSSY STAIN 03 CANDY RAIN 3 G,44594.59,1,0,1,44594.59,0,44594.59,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01266,FM-GS-EM60ML,8993137693509,EMINA GRAPE SEED OLIVE FACE MASK 60 ML (PC(S)),36486.49,1,0,1,36486.49,0,36486.49,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01043,LB-SLN-EM3.7GR,8993137691765,EMINA SMOOCHIES LIP BALM LEMONADE 3.7 GR (PC(S)),27477.48,3,0,3,82432.44,0,82432.44,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA CLAY MASK,02475,FM-CMSS-EM,8993137708104,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,37387.39,3,0,3,112162.17,0,112162.17,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA CREAMATTE,01679,L-CM14-EM5.5GR,8993137700580,EMINA CREAMATTE 14 GINGERALE 5.5 GR,43243.24,2,0,2,86486.48,0,86486.48,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA CLAY MASK,02474,FM-CMSC-EM,8993137708098,EMINA CLAY MASK SEBUM CONTROL 60 ML,37387.39,6,0,6,224324.34,0,224324.34,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA CHEEK LIT HIGHLIGHTER POWDER,02879,FA-CLHP-EM,8993137711579,EMINA CHEEK LIT HIGHLIGHTER POWDER NUDESPARKLE 3.8 G,40540.54,1,0,1,40540.54,0,40540.54,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA CITY CHIC CC CREAM,01015,CCC-CCN-EM20ML,8993137691338,EMINA CITY CHIC CC CREAM NATURAL 20 ML (PC(S)),48198.2,2,0,2,96396.4,0,96396.4,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01840,CUS-BWM02-EM,8993137702744,EMINA BARE WITH ME MINERAL CUSHION 02 NATURAL 15 G,110360.37,2,0,2,220720.74,0,220720.74,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA CREAMY MILK CLEANSING LOTION,01039,CM-CML-EM50ML,8993137693899,EMINA CREAMY MILK CLEANSING LOTION 50 ML (PC(S)),21171.17,1,0,1,21171.17,0,21171.17,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA CREAMATTE,02446,L-CM16-EM5.5GR,8993137708357,EMINA CREAMATTE 16 SODA GEMBIRA 5.5 GR,41441.45,6,0,6,248648.7,0,248648.7,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA ALOE VERA GEL,02033,HBL-AVG-EM,8993137702201,EMINA ALOE VERA GEL 60 ML,26576.58,3,0,3,79729.74,0,79729.74,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02466,L-IPEI08-W,8993137707688,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 08 DASHING 4.2 G,90090.09,1,0,1,90090.09,0,90090.09,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01753,L-IPMLMP02-W5.5G,8993137700948,INSTAPERFECT MATTESETTER LIP MATTE PAINT 02. DEAR 5.5 G,85585.59,4,0,4,342342.36,0,342342.36,
DC TASIKMALAYA,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01690,TC-IPMFPF14-W13G,8993137700658,INSTAPERFECT MATTE FIT POWDER FOUNDATION 14. CRÉME13 G,109009.01,3,0,3,327027.03,0,327027.03,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIPSTICK MATTETITUDE,01859,L-IPMMS05-W3.5G,8993137701303,INSTAPERFECT MATTETITUDE MATTE STAIN LIPSTICK 05. FLUX 3.5 G,72972.97,1,0,1,72972.97,0,72972.97,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIPSTICK MATTETITUDE,01855,L-IPMMS01-W3.5G,8993137701266,INSTAPERFECT MATTETITUDE MATTE STAIN LIPSTICK 01. SWING 3.5 G,72972.97,1,0,1,72972.97,0,72972.97,
DC TASIKMALAYA,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01688,TC-IPMFPF12-W13G,8993137700634,INSTAPERFECT MATTE FIT POWDER FOUNDATION 12. IVORY 13 G,109009.01,1,0,1,109009.01,0,109009.01,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02464,L-IPEI06-W,8993137707664,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 06 AUTHENTIC 4.2 G,90090.09,3,0,3,270270.27,0,270270.27,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02463,L-IPEI05-W,8993137707657,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 05 SPLENDID 4.2 G,90090.09,2,0,2,180180.18,0,180180.18,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02462,L-IPEI04-W,8993137707640,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 04 GRANDE 4.2 G,90090.09,3,0,3,270270.27,0,270270.27,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,04052,L-RRIPLMP08-W,8993137704403,INSTAPERFECT MATTESETTER LIP MATTE PAINT 08. EDGE 5.5 G,85585.59,3,0,3,256756.77,0,256756.77,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01754,L-IPMLMP03-W5.5G,8993137700955,INSTAPERFECT MATTESETTER LIP MATTE PAINT 03. CHIC 5.5 G,85585.59,1,0,1,85585.59,0,85585.59,
DC TASIKMALAYA,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM,01997,L-IPMLMP06-W,8993137704427,INSTAPERFECT MATTESETTER LIP MATTE PAINT 06. FLAIR 5.5 G,85585.59,1,0,1,85585.59,0,85585.59,
DC TASIKMALAYA,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01687,TC-IPMFPF11-W13G,8993137700627,INSTAPERFECT MATTE FIT POWDER FOUNDATION 11. FAIR 13 G,109009.01,2,0,2,218018.02,0,218018.02,
DC TASIKMALAYA,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01689,TC-IPMFPF13-W13G,8993137700641,INSTAPERFECT MATTE FIT POWDER FOUNDATION 13. BEIGE 13 G,109009.01,1,0,1,109009.01,0,109009.01,
DC TASIKMALAYA,KAHF,FACE CLEANSER,KAHF FACE WASH,02812,FW-PCSRB-KA,8993137710411,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,34864.86,2,0,2,69729.72,0,69729.72,
DC TASIKMALAYA,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY TWC,01594,TC-PMC62-MO12G,8993137699785,MAKE OVER POWERSTAY MATTE POWDER FOUNDATION C62 RICH COCOA 12 G,169369.37,1,0,1,169369.37,0,169369.37,
DC TASIKMALAYA,MAKE OVER,FACE MAKE UP,MAKE OVER LIQUID FOUNDATION,00534,F-LUC09-MO33ML,8993137692687,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 09 CRÈME ROSE 33 ML (PC(S)),133333.33,1,0,1,133333.33,0,133333.33,
DC TASIKMALAYA,MAKE OVER,FACE MAKE UP,MAKE OVER LOOSE POWDER,00561,B-PT05-MO35G,8993137688239,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 05 SNOW 35 G (PC(S)),118918.92,1,0,1,118918.92,0,118918.92,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00366,S-P1L-P450,8993137184052,PUTRI PURE CLEAN SHAMPOO LEMON 450 ML (PC(S)),20270.27,1,0,1,20270.27,0,20270.27,
DC TASIKMALAYA,PUTRI,HAIR TONIC,PUTRI HAIR TONIC,00313,HT-P1G1-P5,8993137250047,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 5 L",269369.37,5,0,5,1346846.85,0,1346846.85,
DC TASIKMALAYA,PUTRI,HAIR TONIC,PUTRI SPA HAIR TONIC,00378,HT-P1SEL2-P450,8993137572064,"HAIR TONIC SPA ENERGIZING LEMON, 450 ML",46396.4,6,0,6,278378.4,0,278378.4,
DC TASIKMALAYA,PUTRI,CONDITIONER,PUTRI CONDITIONER,00356,HC-P1F-P450,8993137174510,PUTRI PURE CLEAN HAIR CONDITIONER FLORAL 450 ML (PC(S)),20270.27,46,0,46,932432.42,0,932432.42,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00361,S-P1A2-P450,8993137184540,PUTRI PURE CLEAN SHAMPOO APPLE 450 ML (PC(S)),20270.27,9,0,9,182432.43,0,182432.43,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00365,S-P1L-P200,8993137182058,PUTRI PURE CLEAN SHAMPOO LEMON 200 ML (PC(S)),15315.32,9,0,9,137837.88,0,137837.88,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00147,TC-W3ELB2-W12G,8993137680325,WARDAH EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),44594.59,3,0,3,133783.77,0,133783.77,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING NIGHT CREAM,02417,M-LNCN1-W,8993137688666,WARDAH LIGHTENING NIGHT CREAM ADVANCED NIACINAMIDE 20 ML,28378.38,1,0,1,28378.38,0,28378.38,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL COMPACT POWDER,00211,B-W3RELCP03-W14G,8993137680257,WARDAH REFILL EVD LUM COMPACT POWDER 03 IVORY 14 G (PC(S)),28378.38,1,0,1,28378.38,0,28378.38,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00141,B-W3ELFP04-W30G,8993137678773,WARDAH EVD LUM FACE POWDER 04 NATURAL 30 G (PC(S)),39189.19,3,0,3,117567.57,0,117567.57,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00140,B-W3ELFP03-W30G,8993137574549,WARDAH EVD LUM FACE POWDER 03 IVORY 30 G (PC(S)),39189.19,3,0,3,117567.57,0,117567.57,
DC TASIKMALAYA,WARDAH,EYE MAKE UP,WARDAH EXCLUSIVE EYESHADOW,02080,ES-EP01-W,8993137704786,WARDAH EXCLUSIVE EYESHADOW PALETTE 01 SUNSET BROWN 10 G,90990.99,1,0,1,90990.99,0,90990.99,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING TWC LIGHT FEEL,02370,TC-R3LLF02-W,8993137685603,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,47747.75,1,0,1,47747.75,0,47747.75,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00297,M-WSNC-W30GR,8993137692304,WARDAH WHITE SECRET NIGHT CREAM 30 GR (PC(S)),92792.79,4,0,4,371171.16,0,371171.16,
DC TASIKMALAYA,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYE SHADOW,00940,"ES-ECL-W3,3GR",8993137692359,"WARDAH EYEXPERT EYESHADOW CLASSIC 3,3 GR",44144.14,1,0,1,44144.14,0,44144.14,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH C-DEFENSE CREAMY WASH,01150,FW-CD-W100ML,8993137695190,WARDAH C-DEFENSE ENERGIZING CREAMY WASH 100 ML (PC(S)),30180.18,1,0,1,30180.18,0,30180.18,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01109,L-LL05-W2.3G,8993137694926,WARDAH LIPSTICK LONGLASTING 05 FUCHSIA FEVER 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00217,TC-W3RELLB1-W12G,8993137680394,WARDAH REFILL EVD LUM TWO WAY CAKE 01 LIGHT BEIGE 12 G (PC(S)),31081.08,2,0,2,62162.16,0,62162.16,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02041,TC-RE03-W,8993137679022,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,84504.5,2,0,2,169009,0,169009,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING NIGHT CREAM,02415,M-LNCN2-W,8993137572194,WARDAH LIGHTENING NIGHT CREAM ADVANCED NIACINAMIDE 30 G,42792.79,1,0,1,42792.79,0,42792.79,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH CRYSTAL SECRET FACIAL WASH,00294,FW-WS-W100ML,8993137692335,WARDAH WHITE SECRET FACIAL WASH WITH AHA 100 ML (PC(S)),33783.78,3,0,3,101351.34,0,101351.34,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + SMOOTHING,01518,FW-PBCFLS-W60ML,8993137690942,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + SMOOTHING 60 ML (PC(S)),17747.75,3,0,3,53243.25,0,53243.25,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL CUSHION,02176,CUS-REFC01-W,8993137706254,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 01 LIGHT BEIGE 15 G,89639.64,2,0,2,179279.28,0,179279.28,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01105,L-LL01-W2.3G,8993137694889,WARDAH LIPSTICK LONGLASTING 01 FABULOUS PEACH 2.3 G (PC(S)),44144.14,1,0,1,44144.14,0,44144.14,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY WITCH HAZEL PURIFIYING MOISTURIZER GEL,01607,M-WHPG-W40ML,8993137695114,WARDAH NATURE DAILY WITCH HAZEL PURIFYING MOISTURIZER GEL 40 ML,23423.42,5,0,5,117117.1,0,117117.1,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00296,M-WSNC-W17ML,8993137692533,WARDAH WHITE SECRET NIGHT CREAM 17 ML (PC(S)),46396.4,1,0,1,46396.4,0,46396.4,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT MOISTURIZER SPF 28,01638,M-RPBSPF-W20ML,8993137692472,WARDAH PERFECT BRIGHT MOISTURIZER SPF 28 20 ML,25315.32,2,0,2,50630.64,0,50630.64,
DC TASIKMALAYA,WARDAH,CONDITIONER,WARDAH CONDITIONER,01706,HC-NS-W170ML,8993137699570,WARDAH NUTRI SHINE CONDITIONER 170 ML (PC(S)),22072.07,4,0,4,88288.28,0,88288.28,
DC TASIKMALAYA,WARDAH,CONDITIONER,WARDAH CONDITIONER,01705,HC-HF-W170ML,8993137699563,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),22072.07,2,0,2,44144.14,0,44144.14,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH LIGHTENING FACIAL WHIP,02393,FW-LWFN1-W,8993137707732,WARDAH LIGHTENING WHIP FACIAL FOAM 50 ML,20270.27,1,0,1,20270.27,0,20270.27,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02034,F-RELF01-W,8993137678858,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,77927.93,4,0,4,311711.72,0,311711.72,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02035,F-RELF02-W,8993137678865,WARDAH EXCLUSIVE LIQUID FOUNDATION 02 SHEER PINK 20 ML,77927.93,2,0,2,155855.86,0,155855.86,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LIQUID FOUNDATION,00143,F-W3ELLB5-W40ML,8993137575218,WARDAH EVD LUM LIQUID FOUNDATION 03 BEIGE 40 ML (PC(S)),37387.39,2,0,2,74774.78,0,74774.78,
DC TASIKMALAYA,WARDAH,BODY BUTTER,WARDAH SPA BODY BUTTER,00281,BUT-W3S-W150ML,8993137681513,WARDAH CREAMY BODY BUTTER WITH STRAWBERRY 150 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00148,TC-W3ELI3-W12G,8993137680332,WARDAH EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),44594.59,3,0,3,133783.77,0,133783.77,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU TREATMENT ESSENCE,02120,SRM-AGTEN3-W,8993137704175,WARDAH RENEW YOU TREATMENT ESSENCE 50 ML,83333.33,3,0,3,249999.99,0,249999.99,
DC TASIKMALAYA,WARDAH,EDT,WARDAH SCENTSATION EDT,01884,BP-SPRE-W35ML,8993137698429,WARDAH SCENTSATION PURITY EAU DE TOILETTE 35 ML (PC(S)),50000.0,1,0,1,50000,0,50000,
DC TASIKMALAYA,WARDAH,EDT,WARDAH SCENTSATION EDT,01781,BP-SPCE-W35ML,8993137698412,WARDAH SCENTSATION PEACEFUL EAU DE TOILETTE 35 ML (PC(S)),50000.0,1,0,1,50000,0,50000,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE CREAMY FOUNDATION,02051,F-RECF03-W,8993137678827,WARDAH EXCLUSIVE CREAMY FOUNDATION 03 SANDY BEIGE 12 G,83333.33,2,0,2,166666.66,0,166666.66,
DC TASIKMALAYA,WARDAH,EDT,WARDAH SCENTSATION EDT,01779,BP-SBSE-W35ML,8993137698382,WARDAH SCENTSATION BLISS EAU DE TOILETTE 35 ML (PC(S)),50000.0,1,0,1,50000,0,50000,
DC TASIKMALAYA,WARDAH,SHAMPOO,WARDAH SHAMPOO,01488,S-HM-W170ML,8993137698467,WARDAH DAILY FRESH SHAMPOO 170 ML (PC(S)),22072.07,2,0,2,44144.14,0,44144.14,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02326,FM-NDAAB-W,8993137706667,WARDAH NATURE DAILY AMAZONIAN ACAI BERRY ANTIOXIDANT CAPSULE MASK 10 ML,18918.92,1,0,1,18918.92,0,18918.92,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH LIP PALETTE,00172,L-W0PC-W10G,8993137680639,WARDAH LIP PALETTE CHOCOAHOLIC 10 G (PC(S)),63063.06,3,0,3,189189.18,0,189189.18,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02320,FM-NDOPB-W,8993137706674,WARDAH NATURE DAILY ORANGE POMELO BRIGHTENING WASH OFF CAPSULE MASK 10 ML,18918.92,1,0,1,18918.92,0,18918.92,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02332,FM-NDTOC-W,8993137706681,WARDAH NATURE DAILY TEA TREE OIL CONTROL CLAY CAPSULE MASK 10 ML,18918.92,1,0,1,18918.92,0,18918.92,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE WOMEN'S DAY SPECIAL EDITION,02994,L-CVM03LE-W,8993137713030,WARDAH COLORFIT VELVET MATTE LIP MOUSSE - WOMEN'S DAY SPECIAL EDITION 03 ROSE BALLERINA 4 G,64864.87,1,0,1,64864.87,0,64864.87,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIPSTICK MOIST,02065,L-REMO46-W,8993137706407,WARDAH EXCLUSIVE MOIST LIPSTICK 46 CHIC MAGENTA 3.5 G,39189.19,3,0,3,117567.57,0,117567.57,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIPSTICK MOIST,02064,L-REMO43-W,8993137706391,WARDAH EXCLUSIVE MOIST LIPSTICK 43 MAGNIFICENT RED 3.5 G,39189.19,2,0,2,78378.38,0,78378.38,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + OIL CONTROL,01520,FW-PBCFLO-W60ML,8993137698719,WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHTENING + OIL CONTROL 60 ML (PC(S)),17747.75,2,0,2,35495.5,0,35495.5,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER,01522,REM-EELM-W50ML,8993137694070,WARDAH EYEXPERT EYE & LIP MAKEUP REMOVER 50 ML,23423.42,1,0,1,23423.42,0,23423.42,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT PEEL OFF MASK,01524,FM-PBPO-W60ML,8993137699556,WARDAH PERFECT BRIGHT PEEL OFF MASK 60 ML,29639.64,2,0,2,59279.28,0,59279.28,
