Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
STIC-BCUCLMF6MO-PW1W,0,0,2493,2493,0,2493,0,2493,0,2493,0,2493,2493,0,2493,0,
STIC-BCUCLMF7MO-PW1W,0,0,1860,1240,620,1240,620,620,1240,620,1240,1240,620,620,1240,620,
STIC-BCUCLMF8MO-PW1W,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,
STIC-BCUCLMF9MO-PW1W,0,0,2160,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,2160,720,
STIC-BCULML10R0-W,19088,19088,28632,23860,23860,33404,23860,14316,28632,23860,23860,33404,23860,23860,28632,14316,
STIC-BCULML11R0-W,9544,14316,19088,14316,14316,19088,14316,9544,19088,14316,19088,14316,14316,19088,14316,9544,
STIC-BCULML12R0-W,14316,19088,23860,23860,19088,23860,23860,14316,23860,23860,19088,23860,23860,19088,23860,14316,
STIC-BCULML13R0-W,14316,19088,19088,19088,19088,23860,19088,14316,19088,19088,19088,23860,14316,19088,23860,9544,
STIC-BCULML1R1-W,0,4772,9544,9544,4772,9544,4772,4772,9544,4772,9544,9544,4772,4772,9544,0,
STIC-BCULML2R1-W,4772,4772,9544,9544,4772,9544,4772,4772,9544,9544,4772,9544,4772,9544,4772,4772,
STIC-BCULML3R1-W,4772,4772,9544,9544,4772,9544,4772,4772,9544,4772,9544,9544,4772,4772,9544,0,
STIC-BCULML4R1-W,4772,4772,14316,9544,4772,9544,9544,4772,14316,4772,9544,9544,9544,9544,4772,4772,
STIC-BCULML5R1-W,9544,14316,14316,14316,14316,19088,9544,14316,14316,14316,14316,14316,14316,14316,14316,9544,
STIC-BCULML6R1-W,0,9544,9544,4772,9544,4772,9544,4772,9544,4772,9544,4772,9544,4772,9544,0,
STIC-BCULML7R1-W,4772,9544,14316,9544,9544,14316,9544,9544,14316,9544,9544,14316,9544,9544,14316,4772,
STIC-BCULML8R1-W,9544,9544,9544,14316,9544,14316,9544,9544,9544,14316,9544,14316,9544,9544,14316,4772,
STIC-BCULML9R0-W,9544,9544,14316,14316,9544,14316,14316,4772,14316,14316,9544,14316,14316,9544,14316,9544,
STIC-BCVML10R0-W,6548,13096,26192,19644,19644,26192,19644,13096,19644,19644,19644,19644,19644,19644,19644,13096,
STIC-BCVML11R0-W,6548,19644,19644,19644,19644,19644,19644,13096,19644,19644,19644,19644,19644,13096,19644,6548,
STIC-BCVML12R0-W,19644,32740,39288,32740,26192,39288,32740,26192,39288,26192,32740,39288,32740,32740,32740,19644,
STIC-BCVML13R0-W,26192,19644,45836,32740,32740,39288,32740,26192,39288,32740,32740,39288,32740,32740,32740,19644,
STIC-BCVML14R0-W,13096,19644,26192,26192,19644,32740,19644,19644,26192,26192,19644,32740,19644,26192,19644,13096,
STIC-BCVML9R0-W,6548,26192,32740,26192,26192,39288,26192,19644,32740,26192,26192,32740,26192,26192,26192,13096,
STIC-BCVMLM1R1-W,0,6548,19644,6548,13096,13096,13096,6548,13096,13096,13096,13096,6548,13096,13096,0,
STIC-BCVMLM2R1-W,6548,6548,13096,13096,6548,13096,13096,6548,6548,13096,6548,13096,6548,13096,6548,6548,
STIC-BCVMLM3R1-W,6548,0,13096,6548,6548,13096,6548,6548,6548,6548,6548,13096,6548,6548,6548,0,
STIC-BCVMLM4R1-W,6548,6548,19644,6548,13096,19644,6548,13096,13096,13096,13096,13096,13096,13096,13096,6548,
STIC-BCVMLM5R1-W,6548,13096,26192,13096,19644,19644,13096,13096,19644,19644,13096,19644,13096,19644,19644,6548,
STIC-BCVMLM6R1-W,0,6548,6548,13096,6548,13096,6548,6548,6548,13096,6548,6548,13096,6548,6548,6548,
STIC-BCVMLM7R1-W,6548,6548,19644,13096,13096,19644,13096,13096,13096,13096,13096,19644,13096,13096,19644,6548,
STIC-BCVMLM8R1-W,6548,19644,39288,32740,32740,39288,32740,19644,39288,26192,32740,39288,26192,32740,26192,19644,
STIC-BCVPF11CR0-W,2844,6416,8020,6416,8020,9624,8020,6416,9624,6416,8020,9624,8020,6416,8020,4812,
STIC-BCVPF22NR0-W,4812,8020,9624,9624,11228,14436,9624,9624,12832,11228,9624,14436,9624,11228,11228,8020,
STIC-BCVPF23WR0-W,6594,9564,19128,15940,12752,19128,15940,12752,15940,15940,15940,19128,12752,15940,15940,9564,
STIC-BCVPF32NR0-W,12970,12752,19128,19128,15940,22316,15940,12752,19128,19128,15940,19128,15940,19128,15940,12752,
STIC-BCVPF33WR0-W,3188,4688,5860,5860,4688,8204,5860,4688,7032,7032,5860,7032,7032,5860,7032,3516,
STIC-BCVPF42NR0-W,2112,704,5632,4928,4928,6336,4928,3520,5632,4928,4928,5632,4928,4224,4928,3520,
STIC-BCVPF43WR0-W,704,1408,4224,4928,4224,4928,4224,3520,4928,4224,4224,4928,4224,4224,4224,2816,
STIC-BCVPF52NR0-W,1017,1808,3164,2712,2260,3164,2712,1808,3164,2260,2712,3164,2260,2712,1356,1356,
STIC-BDMCC01LR0-E,0,0,0,0,0,0,0,0,0,0,23820,0,0,0,0,0,
STIC-BDMCN02LR0-E,0,0,0,30260,0,0,0,0,30260,0,0,0,0,30260,0,0,
STIC-BDMCP01R0-E,16480,13184,19776,16480,16480,19776,16480,9888,19776,16480,16480,19776,16480,16480,19776,9888,
STIC-BDMCP02R0-E,27440,27440,41160,27440,27440,41160,27440,20580,41160,27440,27440,41160,27440,27440,41160,13720,
STIC-BDMCP03R0-E,16480,13184,16480,13184,13184,16480,13184,9888,16480,13184,13184,16480,13184,13184,16480,9888,
STIC-BDMCP04R0-E,4892,3520,4928,4224,4928,4928,4224,3520,4928,4224,4224,5632,4224,4224,4224,2112,
STIC-BDMCW01LR0-E,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,
STIC-BDMCW02NR0-E,0,0,30260,0,0,0,0,0,0,30260,0,0,0,0,30260,0,
STIC-BDMCW03CR0-E,3800,0,3800,3800,0,3800,3800,0,3800,3800,3800,3800,3800,3800,3800,3800,
STIC-BDMCW04CR0-E,0,3800,0,0,3800,0,3800,0,3800,0,3800,0,3800,3800,0,3800,
STIC-BDROR1-K,54685,54685,43748,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BEESCR1-W,4220,12660,12660,8440,8440,12660,12660,4220,12660,12660,8440,12660,8440,12660,8440,8440,
STIC-BEESPR1-W,860,2580,2580,2580,2580,3440,2580,1720,3440,2580,2580,2580,2580,2580,3440,860,
STIC-BEFCC01R0-W,6378,6378,12428,6378,6050,12428,6378,6378,12428,6050,6378,12428,6378,12428,6378,6050,
STIC-BEFCC02R0-W,15970,11850,13910,13910,11850,8240,11850,11850,13910,6180,11850,13910,13910,11850,11850,2060,
STIC-BEFCC03R0-W,15270,5090,10180,5090,10180,5090,5090,5090,5090,10180,5090,10180,5090,10180,5090,0,
STIC-BEFCC04R0-W,7600,3800,7600,7600,3800,7600,7600,3800,7600,7600,7600,3800,7600,7600,3800,3800,
STIC-BEGHR0-WRL,788,788,1576,1576,1576,2364,1576,788,2364,1576,1576,1576,2364,1576,2364,788,
STIC-BEIML01R0-IP,0,9194,0,3056,134,3592,3592,268,3592,3592,536,3592,3592,3726,536,3592,
STIC-BEIML02R0-IP,0,9194,3056,3324,3324,3592,3592,268,3592,3592,3726,3726,3592,3726,3726,3592,
STIC-BEIML03R0-IP,0,3056,3056,0,0,3056,0,0,3056,0,0,3056,0,3056,0,3056,
STIC-BEIML04R0-IP,3056,1474,3592,3592,134,3592,3592,134,3592,402,3592,3592,536,3592,3592,536,
STIC-BEIML05R0-IP,0,6138,3056,0,3056,268,3592,134,3458,3458,536,3458,3592,402,3592,402,
STIC-BEIML06R0-IP,3056,3056,3056,0,3056,3056,0,3056,3056,0,3056,3056,3056,0,3056,3056,
STIC-BEIML07R0-IP,3056,0,3056,0,3056,0,3056,0,3056,3056,0,3056,0,3056,3056,0,
STIC-BEIML08R0-IP,0,4396,402,3458,134,3458,268,3190,3324,134,3324,268,3324,268,3324,134,
STIC-BELFR0-W,14776,66449,61934,46731,81716,58435,56164,36063,71195,71564,33621,103204,34657,71564,68893,12603,
STIC-BELM01FR0-W,25414,25414,25414,25414,25414,50828,25414,25414,25414,25414,25414,25414,50828,25414,25414,25414,
STIC-BELM02FR0-W,25420,25420,50840,50840,50840,50840,25420,25420,50840,50840,50840,50840,25420,50840,50840,25420,
STIC-BELM03FR0-W,0,25241,50482,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,50482,0,
STIC-BELM04FR0-W,0,16100,16100,16100,0,16100,16100,16100,16100,16100,16100,16100,16100,16100,16100,0,
STIC-BELTCR1R1-W,8968,17936,17936,17936,13452,17936,17936,13452,17936,17936,13452,22420,13452,17936,17936,8968,
STIC-BELTCR2R1-W,4484,13452,17936,13452,13452,17936,13452,13452,17936,13452,13452,17936,13452,13452,17936,8968,
STIC-BELTCR3R1-W,4484,17936,22420,17936,17936,17936,17936,13452,22420,17936,17936,17936,17936,17936,22420,8968,
STIC-BELTCR4R1-W,4484,8968,13452,8968,13452,8968,13452,4484,13452,8968,13452,8968,13452,8968,13452,4484,
STIC-BEMLC01R0-W,18740,18740,37480,18740,37480,37480,18740,18740,37480,18740,37480,37480,18740,37480,37480,0,
STIC-BEMLC03R0-W,0,37480,18740,37480,18740,37480,18740,18740,37480,18740,18740,37480,18740,37480,18740,18740,
STIC-BEMLC05R0-W,0,0,18740,18740,37480,37480,18740,18740,37480,37480,18740,37480,37480,18740,37480,18740,
STIC-BEMLC06R0-W,0,37480,37480,18740,37480,18740,37480,18740,37480,18740,37480,18740,37480,18740,37480,18740,
STIC-BEMLC07R0-W,18740,37480,37480,18740,37480,37480,37480,18740,37480,37480,18740,37480,37480,37480,37480,0,
STIC-BEMLC08R0-W,0,18740,56220,37480,37480,37480,37480,37480,37480,37480,37480,56220,37480,37480,37480,18740,
STIC-BEMLC09R0-W,0,37480,56220,37480,37480,56220,37480,37480,37480,56220,37480,37480,37480,56220,37480,18740,
STIC-BEMLC11R0-W,0,16660,19992,16660,13328,23324,13328,13328,19992,16660,16660,19992,16660,16660,19992,9996,
STIC-BEMLC12R0-W,18740,18740,37480,18740,37480,37480,18740,18740,37480,18740,37480,18740,37480,18740,37480,18740,
STIC-BEMLC13R0-W,0,37480,37480,18740,37480,37480,18740,37480,18740,37480,37480,18740,37480,37480,18740,18740,
STIC-BEMLC16R0-W,0,3332,16660,13328,16660,16660,13328,9996,16660,13328,13328,16660,13328,13328,16660,9996,
STIC-BEMLC17R0-W,3332,13328,19992,13328,16660,16660,13328,13328,16660,13328,16660,16660,16660,13328,16660,9996,
STIC-BEMLC19R0-W,6664,6664,9996,9996,9996,13328,9996,6664,13328,9996,6664,13328,9996,9996,9996,6664,
STIC-BEMLC20R0-W,0,0,16660,9996,13328,13328,13328,9996,13328,13328,9996,16660,13328,9996,16660,6664,
STIC-BEMLC21R0-W,3332,13328,16660,9996,13328,13328,13328,9996,13328,13328,13328,13328,13328,9996,16660,6664,
STIC-BEMLC22R0-W,3332,6664,13328,9996,9996,13328,9996,6664,13328,9996,9996,9996,9996,9996,13328,6664,
STIC-BEMLC23R0-W,3332,9996,16660,9996,13328,13328,13328,9996,13328,13328,13328,13328,13328,9996,16660,6664,
STIC-BEMLC24R0-W,6664,6664,13328,9996,9996,13328,9996,6664,13328,9996,9996,9996,9996,9996,13328,6664,
STIC-BEMLS01R0-W,6356,12712,12712,6356,12712,12712,12712,6356,12712,12712,6356,12712,12712,12712,12712,6356,
STIC-BEMLS02R0-W,6356,6356,12712,6356,6356,12712,6356,6356,12712,6356,12712,6356,12712,6356,12712,0,
STIC-BEMLS03R0-W,6356,12712,12712,6356,12712,12712,6356,12712,12712,6356,12712,12712,6356,12712,12712,6356,
STIC-BEMLS04R0-W,12712,6356,19068,12712,6356,19068,6356,12712,12712,12712,12712,12712,12712,12712,12712,6356,
STIC-BEMLS05R0-W,12712,12712,12712,12712,12712,19068,12712,6356,19068,12712,12712,12712,12712,12712,12712,6356,
STIC-BEMRSR1-K,0,1642,1642,821,1642,1642,1642,821,1642,821,1642,1642,821,1642,1642,821,
STIC-BEOBBLBR0-B,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,
STIC-BEOBGBBR0-B,0,0,0,0,0,2150,0,0,0,0,0,0,2150,0,0,0,
STIC-BEOBHFBR0-B,0,0,0,2600,0,0,0,0,0,0,0,2600,0,0,0,0,
STIC-BEOBIUBR0-B,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,
STIC-BEOBRABR0-B,0,0,0,0,2150,0,0,0,0,0,0,0,2150,0,0,0,
STIC-BEOBRBR0-B,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,
STIC-BEOBSEBR0-B,0,0,0,0,2150,0,0,0,0,0,2150,2150,0,0,0,0,
STIC-BEOBSUBR0-B,0,0,0,0,0,2150,0,0,0,0,0,2150,2150,0,0,0,
STIC-BEOBTTBBR0-B,0,0,0,0,0,2150,0,0,0,0,0,2150,2150,0,0,0,
STIC-BEOSCBR0-B,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,
STIC-BEOSER0-B,0,0,0,0,0,450,0,450,0,450,0,450,0,450,450,0,
STIC-BEOSLGR0-B,450,0,450,0,0,450,0,450,0,450,0,450,0,450,0,450,
STIC-BEOSLR0-B,0,450,0,450,2150,450,450,0,450,0,2600,0,450,0,450,0,
STIC-BEOSLVR0-B,0,450,2150,450,0,450,450,0,2600,0,450,0,2600,0,450,0,
STIC-BEOSOR0-B,0,0,450,0,450,450,450,450,450,450,450,450,450,450,450,450,
STIC-BEOSPR0-B,2150,450,0,2600,0,450,450,2150,450,0,450,2150,450,0,2600,0,
STIC-BEOSTTR0-B,0,0,0,0,0,0,450,0,450,0,450,0,450,0,450,0,
STIC-BFCBGSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-BFCBW250R0-ELL,0,0,0,0,0,0,1372,686,2058,686,1372,3430,1372,1372,2058,686,
STIC-BFCBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,2398,2398,1199,1199,1199,
STIC-BFCKR4-MO,764,3056,6112,3820,3820,4584,3820,3056,4584,3820,3820,5348,3820,3820,4584,2292,
STIC-BGBBC40-L,10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BGBMC100R0-L,0,0,5418,0,0,0,5418,0,0,0,5418,0,0,0,5418,0,
STIC-BGS02ASR0-E,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BGS03CRR0-E,9607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BGS04PSR0-E,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BGS05SDR0-E,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BGSRV01R0-E,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,71342,35671,
STIC-BGSRV02R0-E,0,28568,14284,28568,14284,28568,14284,14284,28568,14284,28568,14284,28568,14284,28568,14284,
STIC-BGSRV03R0-E,0,0,21878,0,0,0,21878,0,0,0,21878,21878,21878,0,43756,0,
STIC-BGSRV04R0-E,0,28568,14284,14284,28568,14284,14284,14284,28568,14284,14284,14284,28568,14284,14284,14284,
STIC-BGSRV05R0-E,14284,14284,14284,14284,14284,28568,14284,0,28568,14284,14284,14284,14284,14284,14284,14284,
STIC-BGSRV06R0-E,43756,21878,43756,21878,21878,43756,43756,21878,21878,43756,21878,43756,21878,21878,43756,21878,
STIC-BGSRV07R0-E,21878,43756,43756,21878,43756,43756,43756,21878,43756,21878,43756,43756,43756,21878,43756,21878,
STIC-BGSRV08R0-E,14284,14284,28568,28568,14284,28568,14284,28568,14284,28568,28568,28568,14284,28568,28568,14284,
STIC-BGSRV09R0-E,14284,28568,28568,14284,28568,28568,14284,14284,28568,28568,28568,28568,14284,28568,28568,14284,
STIC-BGSRV10R0-E,28568,14284,14284,14284,14284,14284,14284,14284,14284,28568,14284,14284,14284,14284,28568,0,
STIC-BHGCC21R0-MO,2636,0,2636,2636,2636,0,2636,0,2636,2636,0,2636,2636,0,2636,2636,
STIC-BHGCC31R0-MO,0,0,1512,0,0,0,1512,0,0,0,1512,0,0,1512,0,0,
STIC-BHGCC41R0-MO,0,0,1512,0,0,1512,0,0,1512,0,0,1512,0,0,1512,0,
STIC-BHGCC51R0-MO,0,0,0,1512,0,0,0,0,0,1512,0,0,0,0,0,1512,
STIC-BHGCC62R0-MO,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,
STIC-BHGCN10R0-MO,5048,2524,2524,2524,2524,5048,2524,2524,2524,2524,2524,5048,2524,2524,2524,2524,
STIC-BHGCN20R0-MO,0,0,1512,1512,1512,1512,0,1512,1512,1512,0,1512,1512,1512,0,1512,
STIC-BHGCN30R0-MO,3330,0,9990,3330,6660,6660,6660,3330,6660,6660,3330,6660,6660,6660,6660,3330,
STIC-BHGCN40R0-MO,0,0,0,1512,0,1512,0,0,1512,0,0,1512,0,0,1512,0,
STIC-BHGCN50R0-MO,0,0,0,0,0,7228,0,0,0,0,0,0,0,0,0,0,
STIC-BHGCW12R0-MO,0,2738,0,0,2738,0,0,0,2738,0,0,2738,0,0,0,2738,
STIC-BHGCW21R0-MO,0,1512,3024,1512,1512,1512,1512,0,1512,1512,1512,1512,1512,1512,1512,0,
STIC-BHGCW22R0-MO,2608,2608,5216,2608,5216,2608,5216,2608,2608,5216,2608,5216,2608,2608,5216,2608,
STIC-BHGCW30R0-MO,0,1512,3024,1512,1512,1512,0,1512,1512,1512,1512,1512,1512,0,1512,1512,
STIC-BHGCW32R0-MO,2644,0,5288,0,2644,0,2644,0,2644,2644,0,2644,2644,0,2644,0,
STIC-BHGCW33R0-MO,0,2667,2667,2667,0,2667,2667,2667,2667,0,2667,2667,2667,2667,2667,0,
STIC-BHGCW41R0-MO,0,0,1346,1346,0,1346,0,1346,0,1346,0,1346,1346,0,1346,0,
STIC-BHGCW42R0-MO,0,0,1346,1346,1346,1346,0,1346,1346,0,1346,1346,1346,1346,0,1346,
STIC-BHGCW50R0-MO,0,0,0,0,0,0,0,0,1512,0,0,0,0,1512,0,0,
STIC-BHGCW60R0-MO,0,0,0,2738,0,0,0,0,0,0,0,2738,0,0,0,0,
STIC-BHGFFC21-MO,0,0,1950,650,650,650,650,650,1300,650,650,650,650,1300,650,650,
STIC-BHGFFN10-MO,0,601,2404,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,601,
STIC-BHGFFN30-MO,1202,1803,3606,2404,1803,3005,2404,1803,2404,2404,2404,2404,2404,2404,3005,1202,
STIC-BHGFFN50-MO,601,0,0,0,0,601,0,601,0,601,0,601,0,601,0,601,
STIC-BHGFFW22-MO,0,1803,3606,2404,1803,3005,1803,1803,2404,2404,1803,3005,2404,1803,3005,1202,
STIC-BHGFFW33-MO,0,1202,3005,1202,1202,1803,1202,1202,1803,1202,1202,1803,1202,1202,1803,601,
STIC-BHGFFW41-MO,0,0,1202,601,0,601,601,601,601,0,601,601,601,601,601,0,
STIC-BHGFFW42-MO,601,0,1202,601,601,601,601,601,601,601,601,601,601,601,601,601,
STIC-BHGFHLMR0-IP,0,2243,0,2243,0,2243,2243,0,0,2243,0,2243,2243,0,0,2243,
STIC-BHGFHLRR0-IP,2243,0,2243,2243,0,2243,0,2243,0,2243,0,2243,2243,0,0,2243,
STIC-BHLTB01F-MO,0,0,3461,0,0,3461,0,3461,0,3461,0,0,3461,0,3461,0,
STIC-BHLTB02G-MO,0,0,3461,0,0,3461,0,0,3461,0,0,0,3461,0,0,0,
STIC-BHLTB03S-MO,0,0,0,3461,0,0,0,0,3461,0,0,3461,0,0,0,0,
STIC-BHLTB04D-MO,0,0,0,0,3461,0,0,0,3461,0,0,0,3461,0,0,0,
STIC-BHLTB05SB-MO,3461,0,3461,0,0,3461,3461,0,0,3461,0,3461,0,3461,0,3461,
STIC-BHSLWC01R0-MO,0,524,2096,1048,524,1572,524,1048,1048,1048,1048,1048,1048,1048,1048,524,
STIC-BHSLWC02R0-MO,0,524,2096,1048,524,1572,524,524,1572,524,1048,1048,1048,524,1572,0,
STIC-BHSLWC03R0-MO,0,1048,2096,524,1048,1572,524,1048,1048,1048,1048,1048,1048,1048,1572,524,
STIC-BHSLWC04R0-MO,0,1048,2620,1048,1048,1572,1048,1048,1572,1572,1048,1572,1048,1572,1572,524,
STIC-BHSLWC05R0-MO,0,524,3144,1048,1572,1572,1572,1048,1572,1572,1048,2096,1572,1048,2096,524,
STIC-BHSLWC06R0-MO,524,1572,2620,1572,1572,1572,1572,1048,2096,1572,1572,2096,1572,1572,1572,1048,
STIC-BHSLWC07R0-MO,0,1048,2096,1572,1048,1572,1048,1048,1572,1048,1572,1572,1048,1048,1572,1048,
STIC-BHSLWC08R0-MO,0,524,2620,1048,1048,1048,1048,1048,1048,1048,1048,1572,1048,1048,1048,524,
STIC-BHSLWC09R0-MO,0,1572,2096,1572,1048,1572,1572,1048,1572,1048,1572,1572,1048,1572,1572,524,
STIC-BHSLWC10R0-MO,0,1572,3668,2096,1572,2620,2096,1572,2620,1572,2096,2620,2096,2096,2620,1048,
STIC-BHSLWC11R0-MO,0,2096,3144,2096,1572,2620,2096,1572,2096,2096,2096,2620,1572,2096,2620,1048,
STIC-BHSLWC12R0-MO,0,1048,2620,1048,1048,1572,1572,524,2096,1048,1048,1572,1572,1048,1572,524,
STIC-BHSRFPR0-MO,2344,4688,5860,3516,3516,5860,3516,2344,5860,3516,4688,4688,3516,4688,4688,2344,
STIC-BHWMGTR0-BD,0,0,3866,0,0,3866,0,3866,0,0,3866,0,3866,0,3866,0,
STIC-BHWMYZR0-BD,0,0,3870,0,3870,0,3870,0,3870,0,0,3870,0,3870,0,0,
STIC-BILSLS01R0-W,0,0,2992,0,0,0,0,2992,0,0,0,2992,0,0,0,0,
STIC-BILSLS02R0-W,0,0,0,0,0,0,2992,0,0,0,0,2992,0,0,0,0,
STIC-BILSLS03R0-W,0,0,0,0,0,0,0,0,2992,0,0,0,0,2992,0,0,
STIC-BILSLS04R0-W,0,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-BILSLS05R0-W,0,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-BILSLS06R0-W,2992,0,0,0,0,0,0,2992,0,0,0,0,0,2992,0,0,
STIC-BIMLC01R1-MOMSF,1000,1000,2000,1000,1500,1500,1500,1000,1500,1500,1000,1500,1500,1500,1500,500,
STIC-BIMLC02R1-MOMSF,0,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,
STIC-BIMLC03R1-MOMSF,0,6108,6108,6108,4072,6108,4072,4072,6108,6108,4072,6108,6108,4072,6108,4072,
STIC-BIMLC04R1-MOMSF,0,2036,6108,2036,4072,4072,4072,2036,6108,2036,4072,4072,4072,4072,4072,2036,
STIC-BIMLC05R1-MOMSF,0,0,4072,2036,2036,4072,2036,2036,2036,2036,4072,2036,2036,2036,4072,0,
STIC-BIMLC06R1-MOMSF,0,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,
STIC-BIMLC07R1-MOMSF,0,0,2036,2036,0,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,0,
STIC-BIMLC08R1-MOMSF,2036,4072,6108,4072,4072,6108,4072,4072,6108,4072,4072,6108,4072,4072,6108,2036,
STIC-BIMLC09R1-MOMSF,0,2036,4072,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,4072,0,
STIC-BIMLC10R1-MOMSF,500,1500,1500,1000,1000,1500,1500,1000,1500,1000,1500,1500,1000,1500,1500,500,
STIC-BIMLC11R1-MOMSF,4072,8144,10180,8144,8144,10180,8144,6108,10180,8144,8144,10180,8144,10180,10180,4072,
STIC-BIMLC12R1-MOMSF,1000,2000,2000,1500,2000,2000,1500,1500,2000,1500,2000,2000,1500,2000,2000,1000,
STIC-BIMLC13R1-MOMSF,0,2036,4072,2036,4072,2036,4072,2036,2036,4072,2036,4072,2036,2036,4072,2036,
STIC-BIMLC14R1-MOMSF,0,0,2036,2036,2036,4072,2036,0,4072,2036,2036,2036,2036,2036,2036,2036,
STIC-BIMLC15R1-MOMSF,0,0,2036,2036,0,2036,2036,2036,2036,2036,0,2036,2036,2036,2036,2036,
STIC-BIMLC16R1-MOMSF,0,4072,6108,6108,4072,6108,4072,4072,6108,6108,4072,6108,4072,6108,6108,2036,
STIC-BIMLC17R1-MOMSF,1000,1500,1500,1500,1500,2000,1500,1000,2000,1500,1500,2000,1000,1500,2000,1000,
STIC-BIMLC18R1-MOMSF,0,2036,4072,2036,2036,4072,2036,2036,4072,2036,4072,2036,4072,2036,4072,0,
STIC-BIMLC19R1-MOMSF,0,2036,8144,4072,4072,4072,4072,4072,6108,4072,4072,4072,6108,4072,4072,2036,
STIC-BIMLC20R1-MOMSF,500,500,1000,500,500,500,1000,500,500,500,500,1000,500,500,1000,0,
STIC-BJKLTS01R0-OMG,7080,7080,7080,10620,7080,7080,14159,3540,10620,7080,7080,14159,7080,7080,10620,3540,
STIC-BJKLTS02R0-OMG,7080,7080,10620,10620,7080,10620,10619,7080,10620,10620,7080,14159,10620,7080,10620,3540,
STIC-BJKLTS03R0-OMG,3540,0,3540,3540,7080,7080,10619,3540,7080,3540,7080,10619,7080,3540,7080,3540,
STIC-BJKLTS04R0-OMG,3540,3540,10620,7080,10620,7080,14159,3540,10620,7080,10620,14159,7080,7080,10620,3540,
STIC-BLASSMR0-W,12775,12610,33,12676,33,66,12643,33,12643,66,33,12709,33,12676,132,66,
STIC-BLLC01LR0-W,38708,0,38708,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLLC02BR0-W,74674,37337,14656,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP1RR0-W,19232,12035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP2RR0-W,19232,20976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP3RR0-W,12878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLMP4RR0-W,19232,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE01R0-W,2672,3340,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE02R0-W,3146,5120,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE03R0-W,1352,2440,714,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPE04R0-W,3146,5120,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BLPFLFR01R0-W,0,8046,40230,23136,30848,46272,23136,15424,38560,38560,23136,38560,30848,23136,38560,23136,
STIC-BLPFLFR02R0-W,0,8047,85728,97370,82390,134820,59920,52430,104860,89880,74900,97370,89880,67410,104860,74900,
STIC-BLPFLFR03R0-W,0,7832,46992,39160,46992,62656,23496,31328,54824,39160,39160,46992,39160,39160,46992,39160,
STIC-BLPFLFR04R0-W,0,7832,46992,39160,39160,62656,31328,23496,54824,39160,39160,46992,39160,31328,54824,31328,
STIC-BLPFLFR05R0-W,0,8046,16092,4412,8824,17648,4412,8824,13236,13236,8824,13236,8824,13236,8824,13236,
STIC-BLPFLFR06R0-W,0,0,16092,0,0,5932,2966,2966,5932,5932,2966,5932,2966,5932,5932,2966,
STIC-BLPFLFR07R0-W,0,0,8044,0,1631,3262,1631,1631,3262,3262,1631,3262,3262,1631,3262,3262,
