"Korporat Code","Component FG/Korporat Code","Component REFILL/Korporat Code"
"FW-LMGWN1-W","FW-LMGW-BULK",""
"FW-RLMGWN1-W","",""
"CM-W1L-W150ML","",""
"CM-RL-W150ML","",""
"CM-W2TL1-W150ML","",""
"M-RLNC-W20ML","",""
"M-RLNC-W30G","",""
"M-LNCN1-W","M-LNCN-BULK",""
"M-LNCN2-W","M-LNCN-BULK",""
"M-C2LS1W1-W20ML","",""
"M-C2LS1W1-W30GR","",""
"M-C2LS1W1-W36ML","",""
"M-W2TC2LS1-W30GR","",""
"M-C2LS2W1-W20ML","",""
"M-C2LS2W1-W30GR","",""
"M-C2LS2W1-W36ML","",""
"REM-LOIMWN2-W","REM-LOIMW-BULK",""
"","REM-LOIMWB-BULK",""
"REM-RLOIMWN2-W","REM-RLOIMWA-BULK",""
"","REM-RLOIMWB-BULK",""
"REM-LOIMWN1-W","REM-LOIMW-BULK",""
"","REM-LOIMWB-BULK",""
"REM-RLOIMWN1-W","REM-RLOIMWA-BULK",""
"","REM-RLOIMWB-BULK",""
"P-LPM02-W","",""
"P-LPM03-W","",""
"TC-R3LEC01-W","TC-R3LEC01-BULK",""
"TC-R4LEC01-W","TC-R4LEC01-BULK",""
"TC-R3LEC02-W","TC-R3LEC02-BULK",""
"TC-R4LEC02-W","TC-R4LEC02-BULK",""
"TC-R4LEC03-W","TC-R4LEC03-BULK",""
"TC-R3LEC03-W","TC-R3LEC03-BULK",""
"TC-R3LEC04-W","TC-R3LEC04-BULK",""
"TC-R4LEC04-W","TC-R4LEC04-BULK",""
"TC-R4LLF01-W","TC-R4LLF01-BULK",""
"TC-R3LLF01-W","TC-R3LLF01-BULK",""
"TC-R3LLF02-W","TC-R3LLF02-BULK",""
"TC-R4LLF02-W","TC-R4LLF02-BULK",""
"TC-R4LLF03-W","TC-R4LLF03-BULK",""
"TC-R3LLF03-W","TC-R3LLF03-BULK",""
"TC-R3LLF04-W","TC-R3LLF04-BULK",""
"TC-R4LLF04-W","TC-R4LLF04-BULK",""
"TC-R3LLF05-W","TC-R3LLF05-BULK",""
"TC-R4LLF05-W","TC-R4LLF05-BULK",""
"TC-R3LLF06-W","TC-R3LLF06-BULK",""
"TC-R4LLF06-W","TC-R4LLF06-BULK",""
"TC-R4LLF07-W","TC-R4LLF07-BULK",""
"TC-R3LLF07-W","TC-R3LLF07-BULK",""
"P-LZLS-W","",""
"P-LSE-W","",""
"P-LSMINI1-W","",""
"P-LSMINI2A-W","",""
"SRM-RLSAN1-W","SRM-RLSAN1-BULK",""
"SRM-LSA-W","SRM-LSA-BULK",""
"SRM-RLSAN2-W","SRM-LSA-BULK",""
"SRM-NSRLSAN2-W","SRM-LSA-BULK",""
"MA-MSL-W","MA-MSL-BULK",""
"MA-MSLP-W","MA-MSL-BULK",""
"TC-RLEC01-W10G","",""
"TC-R2LEC01-W","TC-RLEC01-BULK",""
"TC-W0LECB4C1-W10GR","",""
"TC-RLEC02-W10G","",""
"TC-R2LEC02-W","TC-RLEC02-BULK",""
"TC-W0LECB5C2-W10GR","",""
"TC-WOLSPC2-W12GR","",""
"TC-R2LEC03-W","TC-RLEC03-BULK",""
"TC-RLEC03-W10G","",""
"TC-W0LECSPC3-W10GR","",""
"TC-RLEC04-W10G","",""
"TC-R2LEC04-W","TC-RLEC04-BULK",""
"TC-W0LECNC4-W10GR","",""
"TC-RLLF01-W12G","",""
"TC-R2LLF01-W","TC-RLLF01-BULK",""
"TC-W1LB4C1-W12GR","",""
"TC-R2LLF02-W","TC-RLLF02-BULK",""
"TC-RLLF02-W12G","",""
"TC-W1LB5C2-W12GR","",""
"TC-R2LLF03-W","TC-RLLF03-BULK",""
"TC-RLLF03-W12G","",""
"TC-W1LSPC3-W12GR","",""
"TC-R2LLF04-W","TC-RLLF04-BULK",""
"TC-RLLF04-W12G","",""
"TC-W1LNC4-W12GR","",""
"TC-RLLF05-W","TC-RRLLF05-BULK",""
"TC-RLLF06-W","TC-RRLLF06-BULK",""
"TC-RLLF07-W","TC-RRLLF07-BULK",""
"FW-LWFN2-W","FW-LWF-BULK",""
"FW-RLWFN2-W","FW-RLWF-BULK",""
"FW-LWFN1-W","FW-LWF-BULK",""
"FW-RLWFN1-W","FW-RLWF-BULK",""
"P-LBA-W","L-EMC09-W4GR",""
"","L-EMC11-W4GR",""
"","L-EMC12-W4GR",""
"P-LBB-W","L-EMC09-W4GR",""
"","L-EMC17-W4GR",""
"","L-EMC18-W4GR",""
"P-LBC-W","L-IM06-W2.3G",""
"","L-IM13-W2.3G",""
"","L-IM16-W2.3G",""
"P-LBD-W","L-LL03-W2.3G",""
"","L-LL15-W2.3G",""
"","L-LL16-W2.3G",""
"L-W0PC-W10G","L-E37-BULK",""
"","L-EM91C26-BULK",""
"","L-EW0C41-BULK",""
"","L-EW0C44-BULK",""
"","L-EW0C48-BULK",""
"","L-EW0C49-BULK",""
"","L-W1CMNPC20-BULK",""
"","L-W1CMTRC9-BULK",""
"L-W0PPR-W10G","L-E35-BULK",""
"","L-E38-BULK",""
"","L-E42-BULK",""
"","L-ER16C23-BULK",""
"","L-EW0C46-BULK",""
"","L-NWB1C8-BULK",""
"","L-NWR13C11-BULK",""
"","L-NWR1N3-BULK",""
"L-W0PPP-W10G","L-E36-BULK",""
"","L-E37-BULK",""
"","L-E40-BULK",""
"","L-EB18C33-BULK",""
"","L-EL1C29-BULK",""
"","L-EW0C50-BULK",""
"","L-EXXA28-BULK",""
"","L-W1CMGPC17-BULK",""
"L-NSLT-W","",""
"L-W0BO-W6,5GR","",""
"L-W0BS-W6,5GR","L-W0BS-BULK",""
"L-W0BV-W6,5GR","L-W0BV-BULK",""
"L-W1G2-W3,8GR","L-W1G2-BULK",""
"L-CGC01-W3.8GR","",""
"L-CRR02-W3.8GR","",""
"L-CRD03-W3.8GR","",""
"L-CGR04-W3.8GR","",""
"L-CTP05-W3.8GR","",""
"L-CWA06-W3.8GR","",""
"L-CPQ07-W3.8GR","",""
"L-CTC08-W3.8GR","",""
"L-CCH09-W3.8GR","",""
"L-CCP10-W3.8GR","",""
"L-EW1P15C20-W3,8GR","",""
"L-EW1P16C21-W3,8GR","",""
"L-W1ER16C23-W3,8GR","L-ER16C23-BULK",""
"L-EW1M91C26-W3,8GR","L-EM91C26-BULK",""
"L-W1EP41C28-W3,8GR","L-EXXA28-BULK",""
"L-EW1L1C29-W3,8GR","L-EL1C29-BULK",""
"L-W1EC2C30-W3,8GR","L-EC2C30-BULK",""
"L-EW1W2C31-W3,8GR","",""
"L-W1EB17C32-W3,8GR","",""
"L-EW1B18C33-W3,8GR","L-EB18C33-BULK",""
"L-W1ESOC34-W3,8GR","",""
"L-EW1GBC35-W3,8GR","L-E35-BULK",""
"L-EW1SUPC36-W3,8GR","L-E36-BULK",""
"L-W1EPLC37-W3,8GR","L-E37-BULK",""
"L-W1ERBC38-W3,8GR","L-E38-BULK",""
"L-W1EWRC39-W3,8GR","",""
"L-W1EDVC40-W3,8GR","L-E40-BULK",""
"L-EW0C41-W3,8GR","L-EW0C41-BULK",""
"L-W0EPVC42-W3,8GR","L-E42-BULK",""
"L-EW0C43-W3,8GR","",""
"L-W0EDBC44-W3,8GR","L-EW0C44-BULK",""
"L-W0EMSC45-W3,8GR","",""
"L-W0ECMC46-W3,8GR","L-EW0C46-BULK",""
"L-W0ELRC47-W3,8GR","",""
"L-W0EROC48-W3,8GR","L-EW0C48-BULK",""
"L-W0ECNC49-W3,8GR","L-EW0C49-BULK",""
"L-W0EWPC50-W3,8GR","L-EW0C50-BULK",""
"L-EPB51-W3,8GR","",""
"L-EEB52-W3,8GR","",""
"L-EQR53-W3,8GR","",""
"L-LL01-W2.3G","L-LLW0C1-BULK",""
"L-LL02-W2.3G","L-LLW0C2-BULK",""
"L-LL03-W2.3G","L-LLW0C3-BULK",""
"L-LL04-W2.3G","L-LLW0C4-BULK",""
"L-LL05-W2.3G","L-LLW0C5-BULK",""
"L-LL06-W2.3G","L-LLW0C6-BULK",""
"L-LL07-W2.3G","L-LLW0C7-BULK",""
"L-LL08-W2.3G","L-LLW0C8-BULK",""
"L-LL09-W2.3G","L-LLW0C9-BULK",""
"L-LL10-W2.3G","L-LLW0C10-BULK",""
"L-LL11-W2.3G","L-LLW0C11-BULK",""
"L-LL12-W2.3G","L-LLW0C12-BULK",""
"L-LL13-W2.3G","L-LLW0C13-BULK",""
"L-LL14-W2.3G","L-LLW0C14-BULK",""
"L-LL15-W2.3G","L-LL15-BULK",""
"L-LL16-W2.3G","L-LL16-BULK",""
"L-LL17-W2.3G","L-LL17-BULK",""
"L-LL18-W2.3G","L-LL18-BULK",""
"L-LL19-W2.3G","L-LL19-BULK",""
"P-LSEBT-W","",""
"P-LSECC-W","",""
"L-LLW0C1-W2,5GR","",""
"L-LLW0C2-W2,5GR","",""
"L-LLW0C3-W2,5GR","",""
"L-LLW0C4-W2,5GR","",""
"L-LLW0C5-W2,5GR","",""
"L-LLW0C6-W2,5GR","",""
"L-LLW0C7-W2,5GR","",""
"L-LLW0C8-W2,5GR","",""
"L-LLW0C9-W2,5GR","",""
"L-LLW0C10-W2,5GR","",""
"L-LLW0C11-W2,5GR","",""
"L-LLW0C12-W2,5GR","",""
"L-LLW0C13-W2,5GR","",""
"L-LLW0C14-W2,5GR","",""
"B-W1T3LFP03-W30GR","B-W1T3LFP03-BULK",""
"MUK-SE-W","BO-W0E015GRRNFS-W",""
"","BO-W0F025GRRNFS-W",""
"","BO-W0G015GRRNFS-W",""
"","ES-W0M01RNFS1,3-W",""
"","ES-W0M3RNFS1,3-W",""
"","ES-W0N01RNFS1,3-W",""
"","ES-W0N3RNFS1,3-W",""
"","ES-W0R101RNFS1,-W",""
"","ES-W1E01RNFS1,3-W",""
"","ES-W1F3RNFS1,3W-W",""
"","ES-W1G3RNFS1,3W-W",""
"","ES-W1K01RNFS1,3-W",""
"","ES-W1K02RNFS1,3-W",""
"","ES-W1L02RNFS1,3-W",""
"","ES-W1L3RNFS1,3-W",""
"","F-W1CLUB51-BULK",""
"","F-W1CLUN-BULK",""
"","L-E37-BULK",""
"","L-E42-BULK",""
"","L-EL1C29-BULK",""
"","L-ER16C23-BULK",""
"","L-EW0C41-BULK",""
"","L-EW0C50-BULK",""
"","L-NWCLC13-BULK",""
"","L-NWV11C7-BULK",""
"","TC-W1C1RNFSWNL1-W",""
"","TC-W1LLF0112RNF-W",""
"","TC-W1LLF0412RNF-W",""
"REM-W0M-W100ML","",""
"L-W1CMTRC9-W3,8GR","L-W1CMTRC9-BULK",""
"L-W1CMSPC16-W3,8GR","L-W1CMSPC16-BULK",""
"L-W1CMGPC17-W3,8GR","L-W1CMGPC17-BULK",""
"L-W1CMRPC18-W3,8GR","L-W1CMRPC18-BULK",""
"L-CMLC21-W3,8GR","",""
"L-CMRP22-W3,8GR","",""
"M-W3MPNP-W30GR","M-MP-BULK",""
"M-NSPJT-W","",""
"HBL-ME-W100ML","",""
"HS-NSNP-W","HS-NSNP-BULK",""
"SRM-NFSASRM-W","",""
"A-NFSSATG-W5ML","A-SATG-W15ML",""
"A-NFSDM-W5ML","",""
"A-NFSNTM-W5ML","",""
"A-NFSPFC-W10ML","",""
"P-NFSACS-W","",""
"FW-NFSAH-W10ML","",""
"S-NFSA1-W10ML","",""
"P-BHRFWSRM2-W","",""
"L-NFSCLAD04-W","L-SLWCH-BULK",""
"L-NFSCLAD03-W","L-SLWCD-BULK",""
"L-NFSCLAD09-W","L-SLWCI-BULK",""
"L-NFSCLAD13-W","L-CLADC02-BULK",""
"L-NFSCLAD17-W","L-CLADC06-BULK",""
"F-CLCMS01-W","F-CLCMA-BULK",""
"F-CLCMS02-W","",""
"F-CLCMS03-W","",""
"BUT-W2LG-W100ML","",""
"BUT-W2MP-W100ML","",""
"BUT-W2P-W100ML","",""
"BUT-W2LG-W150ML","",""
"BUT-W2LG-W50ML","",""
"BUT-W2R-W50ML","",""
"BUT-W2S-W50ML","",""
"M-NFSRWSDCS-W","M-RWSDC-BULK",""
"P-NFSBCSDCFW-W","",""
"SRM-NFSCABE-W","SRM-CAB-BULK",""
"S-NFSHM-W10ML","",""
"S-NFSHMN2-W","",""
"IN-NW3C-W30GR","",""
"EB-W2BR-W","",""
"EL-W2ESG-W2GR","",""
"EL-W2ESL-W3,5GR","",""
"S-NFSUS-W10ML","",""
"S-NFSHFT-W","S-USS-BULK",""
"FW-NFSRHMF-W","",""
"SRM-NFSRIH-W","",""
"HBL-W2IS-W100ML","",""
"TC-NFSLBB01-W4GR","",""
"TC-NFSLBB02-W4GR","",""
"FW-W3NLCF-W10ML","",""
"FW-W2LCF-W60ML","",""
"M-NFSRLDC-W5ML","",""
"FW-W2LGWID-W20ML","",""
"B-NFSL01LB-W","",""
"B-NFSL02BN2-W","",""
"B-NFSL02B-W","",""
"B-NFSL03IN2-W","",""
"M-NFSRLNC-W5ML","",""
"M-NFSRLSP-W","",""
"TC-W2LLFB4C1-W3,7GR","TC-RLLF01-BULK",""
"TC-W2LLFB5C2ID-W3,7G","TC-RLLF02-BULK",""
"TC-W2LLFSPC3-W3,7GR","",""
"FW-NFSMCFN2-W","",""
"FW-NFSMCF-W10ML","",""
"HBL-W2ME-W100ML","",""
"FW-NFSAHN2-W","",""
"S-NFSNS-W10ML","",""
"FW-NFSPBCFLO-W10ML","",""
"FW-NFSPBCFLON2-W","FW-PBCFLO-BULK",""
"FW-NFSPBCFLS-W10ML","",""
"FW-NFSPBCFLSN2-W","",""
"FW-NFSPBJ-W","",""
"M-NFSRPBNS20-W","M-RRPBNS-BULK",""
"M-NFSRPBSPF30-W","M-RPBSPF30-BULK",""
"M-NFSRPBNS-W5ML","",""
"M-NFSRPBS3-W","",""
"M-NFSRPBS25-W5ML","",""
"M-RPBSPFS-W","M-RPBSPF-W20ML",""
"M-NFSPBNC-W","",""
"M-NFSPBTUC-W","",""
"M-NFSBTUC-W","",""
"SRM-NFSAGIS2-W","SRM-AGIS-BULK",""
"SRM-NFSAGIS5-W","SRM-AGIS-W17ML",""
"","SRM-AGIS-BULK",""
"M-NFSAGNC2-W","M-AGNC-BULK",""
"M-NFSAGNC3-W","M-AGNC-BULK",""
"M-NFSAGNC5-W","M-AGNC-BULK",""
"P-NFSRY-W","",""
"S-NFSSHFT-W","S-USS-BULK",""
"FW-NFSSB-W10ML","",""
"P-NFSSH-W","",""
"P-NFSSHSL-W","",""
"LW-W2O-W240ML","",""
"LW-W2P-W150ML","",""
"S-W2US-W100ML","",""
"P-NFSWS-W","",""
"HBW-NDAHBW-W","HBW-NDAHBW-BULK",""
"FT-NDATE-W","FT-NDATE-BULK",""
"FW-AH-W100ML","FW-AH-BULK",""
"FW-AH-W60ML","FW-AH-BULK",""
"HS-AHHGELN2-W","HS-AHHGELN2-BULK",""
"HS-NDHGCSR-W","HS-AHHGELN2-BULK",""
"HS-AHHGEL-W","HS-AHHGEL-BULK",""
"HS-NDAHHGN2-W","HS-AHHGEL-BULK",""
"HBW-NDAHHW-W","HBW-NDAHHW-BULK",""
"HBW-NDAHHWN2-W","HBW-NDAHHW-BULK",""
"HBW-NDAHHWN3-W","HBW-NDAHHW-BULK",""
"M-AHC-W40ML","M-AHC-BULK",""
"HBL-AHMG-W100ML","HBL-AHMG-BULK",""
"HS-NDAHSS-W","",""
"SRM-AH-W5X5ML","SRM-AH-BULK",""
"HBL-RAHMG-W","HBL-AHMG-BULK",""
"REM-NDACN1-W","REM-NDAC-BULK",""
"REM-NDACN2-W","REM-NDAC-BULK",""
"FM-NDASR-W","FM-NDASR-BULK",""
"FM-NDAAB-W","FM-NDAAB-BULK",""
"FM-NDOES-W","FM-NDOES-BULK",""
"FM-MCC-W60ML","FM-MCC-BULK",""
"FW-MCF-W100ML","FW-MCF-BULK",""
"FW-MCF-W60ML","FW-MCF-BULK",""
"FM-NDOPB-W","FM-NDOPB-BULK",""
"CM-SB-W150ML","CM-SB-BULK",""
"FM-SB-W60ML","",""
"FS-SB-W100ML","FS-SB-BULK",""
"FS-SB-W60ML","FS-SB-BULK",""
"FW-SB-W100ML","FW-SB-BULK",""
"FW-SB-W60ML","FW-SB-BULK",""
"FT-SB-W150ML","FT-SB-BULK",""
"REM-SBMW-W100ML","REM-SBMW-BULK",""
"REM-SBMW-W240ML","REM-SBMW-BULK",""
"IN-SC-W30G","",""
"SRM-ESE-W100ML","SRM-ESE-BULK",""
"MA-NDSAV-W","SMAS-NDAVR0-W",""
"MA-NDSGT-W","SMAS-NDGTR0-W",""
"MA-NDSRI-W","SMAS-NDRCR0-W",""
"MA-NDSRO-W","SMAS-NDRSR0-W",""
"MA-NDSVC-W","SMAS-NDVCR1-W",""
"MA-MSND-W","MA-MSND-BULK",""
"MA-MSNDP-W","MA-MSND-BULK",""
"FM-NDTOC-W","FM-NDTOC-BULK",""
"M-WHPG-W40ML","M-WHPG-BULK",""
"SRM-WHP-W5X5ML","",""
"SRM-NLBP-W","",""
"FT-NLC-W","",""
"FM-NL-W","",""
"FW-NL-W","",""
"SRM-NLP-W","",""
"L-NSN01-W3.9GR","",""
"L-NCR02-W3.9GR","",""
"L-NPH03-W3.9GR","",""
"L-NPC04-W3.9GR","",""
"L-NCB05-W3.9GR","",""
"L-NMP06-W3.9GR","",""
"HC-NS-W170ML","HC-NS-BULK",""
"S-NSSEC-W","S-NSS-BULK",""
"S-R2NSSEC-W","S-R2NSSEC-BULK",""
"S-NS-W170ML","S-NSS-BULK",""
"S-NSGWP-W170ML","S-NS-W170ML",""
"MZ-W1M2-W150ML","MZ-W1M2-BULK",""
"P-SCR1702-W","",""
"P-SCR1703-W","",""
"P-S1E-W","",""
"P-S2E-W","",""
"P-S3E-W","",""
"P-S4E-W","",""
"P-S5E-W","",""
"P-S6E-W","",""
"P-S7E-W","",""
"P-S8E-W","",""
"B-PBTUBB-W","B-PBTUBB-BULK",""
"M-PBNC20-W","M-PBNC-BULK",""
"REM-R2PBTUMW-W","REM-R2PBTUMW-BULK",""
"REM-RPBTUMW-W","REM-RPBTUMW-BULK",""
"FW-PBNW100-W","FW-PBNW-BULK",""
"FW-RPBCFLO100-W","FW-RPBCFLO-BULK",""
"FW-RPBCFLO50-W","FW-RPBCFLO-BULK",""
"FW-RPBCFLS100-W","FW-RPBCFLS-BULK",""
"FW-RPBCFLS50-W","FW-RPBCFLS-BULK",""
"FW-RPBCFLSN3H-W","FW-RPBCFLS-BULK",""
"FW-RPBCFLSN3-W","FW-RPBCFLS-BULK",""
"FW-PBCFLO100-W","FW-PBCFLO-BULK",""
"FW-PBCFLO-W100ML","FW-PBCFLO-BULK",""
"FW-PBCFLOP-W","",""
"FW-PBCFLO50-W","FW-PBCFLO-BULK",""
"FW-PBCFLO-W60ML","FW-PBCFLO-BULK",""
"FW-PBCFLS-W100ML","FW-PBCFLS-BULK",""
"FW-PBCFLS100-W","FW-PBCFLS-BULK",""
"FW-PBCFLSP-W","",""
"FW-PBCFLS50-W","FW-PBCFLS-BULK",""
"FW-PBCFLSN3-W","FW-PBCFLS-BULK",""
"FW-PBCFLS-W60ML","FW-PBCFLS-BULK",""
"FW-PBCFLSN3H-W","FW-PBCFLS-BULK",""
"FW-PBCFBM-W","",""
"M-PBL-W20ML","",""
"M-RPBSPF30-W","M-RPBSPF30-BULK",""
"M-R2PBSPF30-W","",""
"M-RPBNS20-W","M-RRPBNS-BULK",""
"M-R2PBNS20-W","",""
"M-RPBNS-W20ML","M-RPBNS-BULK",""
"M-RPBSPF-W20ML","M-RPBS25-BULK",""
"FM-PBPO-W60ML","FM-PBPO-BULK",""
"M-PBPC-W","",""
"SRM-PB-W","SRM-PB-BULK",""
"MA-MSPB-W","MA-MSPB-BULK",""
"MA-MSPBP-W","MA-MSPB-BULK",""
"M-PBTUC-W","M-PBTUC-BULK",""
"REM-PBTUMW-W","REM-PBTUMW-BULK",""
"REM-PBTUMWN2-W","",""
"MA-PB-W","",""
"P-PRFA-W","",""
"P-PRFB-W","",""
"P-PRFC-W","",""
"P-CDL-W","DDC-CDL-W20ML",""
"","SRM-CD-W17ML",""
"","FMI-CDFM-W55ML",""
"","FW-CD-W60ML",""
"MY-PCDL-W","",""
"P-CDN-W","DDC-CDN-W20ML",""
"","SRM-CD-W17ML",""
"","FMI-CDFM-W55ML",""
"","FW-CD-W60ML",""
"MY-PCDN-W","",""
"MUK-P-W","",""
"PUFF-W0N-WP","PUFF-TWCNBRD545-T",""
"MZ-W1M1-W50ML","MZ-M1W1-BULK",""
"MZ-W2TM1-W50ML","",""
"CM-W3CNO-W150ML","",""
"SRM-W3NO-W5X5ML","",""
"M-W3PG-W40ML","",""
"FT-W3NO-W150ML","",""
"CUS-CLPGCRA-W","CUS-CLPGCA-BULK",""
"CUS-CLPGCRB-W","CUS-CLPGCB-BULK",""
"CUS-CLPGCRC-W","CUS-CLPGCC-BULK",""
"CUS-CLPGCRD-W","CUS-CLPGCD-BULK",""
"CUS-CLPGCRE-W","CUS-CLPGCE-BULK",""
"CUS-CLPGCRG-W","CUS-CLPGCG-BULK",""
"CUS-CLPGCRF-W","CUS-CLPGCF-BULK",""
"CUS-CLPGCRH-W","CUS-CLPGCH-BULK",""
"B-W1RCL01-W14GR","",""
"B-W0RCL04-W14GR","",""
"B-W3RELCP01-W14G","B-W1C1L01-BULK",""
"B-W3RELCP02-W14G","B-W1C1L02-BULK",""
"B-W3RELCP03-W14G","B-W1C1L03-BULK",""
"B-W3RELCP04-W14G","B-W0C1L04-BULK",""
"B-W3RELFP01-W30G","B-W1T3LFP01-BULK",""
"B-W3RELFP02-W30G","B-W1T3LFP02-BULK",""
"B-W3RELFP03-W30G","B-W1T3LFP03-BULK",""
"B-W3RELFP04-W30G","B-W0T3LFP04-BULK",""
"TC-W3RELLB1-W12G","TC-W1C1-BULK",""
"TC-W3RELB2-W12G","TC-W1C2-BULK",""
"TC-W3RELI3-W12G","TC-W1C3-BULK",""
"TC-W3RELLI4-W12G","TC-W1I2C4-BULK",""
"CUS-REFC01-W","CUS-EFC01-BULK",""
"CUS-RREFC01-W","CUS-R2EFC01-BULK",""
"CUS-RREFC02-W","CUS-R2EFC02-BULK",""
"CUS-REFC02-W","CUS-EFC02-BULK",""
"CUS-RREFC03-W","CUS-R2EFC03-BULK",""
"CUS-REFC03-W","CUS-EFC03-BULK",""
"CUS-REFC04-W","CUS-EFC04-BULK",""
"CUS-RREFC04-W","CUS-R2EFC04-BULK",""
"TC-W0REB4C1-W12GR","TC-PC02-BULK",""
"TC-W0REB4C1-W14GR---","",""
"TC-R2RE01-W","TC-PC02-BULK",""
"TC-RRE01-W","TC-PC02-BULK",""
"TC-RRE02-W","TC-PC08-BULK",""
"TC-R2RE02-W","TC-PC08-BULK",""
"TC-W0RESPC2-W12GR","TC-PC08-BULK",""
"TC-R2RE03-W","TC-PC03-BULK",""
"TC-RRE03-W","TC-PC03-BULK",""
"TC-W0RESBC3-W12GR","TC-PC03-BULK",""
"TC-RRE04-W","TC-PC04-BULK",""
"TC-R2RE04-W","TC-PC04-BULK",""
"TC-W0RENC4-W12GR","TC-PC04-BULK",""
"TC-R2RE05-W","TC-PC05-BULK",""
"TC-RRE05-W","TC-PC05-BULK",""
"TC-W0RECBC5-W12GR","TC-PC05-BULK",""
"TC-RIPMFPF11-W","TC-IPMFPF11-BULK",""
"TC-RIPMFPF12-W","TC-IPMFPF12-BULK",""
"TC-RIPMFPF13-W","TC-IPMFPF13-BULK",""
"TC-RIPMFPF14-W","TC-IPMFPF14-BULK",""
"CUS-RIPMB11-W15G","INSP-RMBC1FWR1-X",""
"CUS-RIPMB12-W15G","INSP-RMBC2IWR1-X",""
"CUS-RIPMB13-W15G","INSP-RMBC3BWR1-X",""
"CUS-RIPMB14-W15G","INSP-RMBC4CWR1-X",""
"TC-RLPGBB01-W11GR","TC-LPGBB01-BULK",""
"TC-RLPGBB02-W11GR","TC-LPGBB02-BULK",""
"TC-RLPGBB03-W11GR","TC-LPGBB03-BULK",""
"TC-RR3LEC01-W","TC-R3LEC01-BULK",""
"TC-RR4LEC01-W","TC-R4LEC01-BULK",""
"TC-RR3LEC02-W","TC-R3LEC02-BULK",""
"TC-RR4LEC02-W","TC-R4LEC02-BULK",""
"TC-RR4LEC03-W","TC-R4LEC03-BULK",""
"TC-RR3LEC03-W","TC-R3LEC03-BULK",""
"TC-RR3LEC04-W","TC-R3LEC04-BULK",""
"TC-RR4LEC04-W","TC-R4LEC04-BULK",""
"TC-RR4LLF01-W","TC-R4LLF01-BULK",""
"TC-RR3LLF01-W","TC-R3LLF01-BULK",""
"TC-RR3LLF02-W","TC-R3LLF02-BULK",""
"TC-RR4LLF02-W","TC-R4LLF02-BULK",""
"TC-RR4LLF03-W","TC-R4LLF03-BULK",""
"TC-RR3LLF03-W","TC-R3LLF03-BULK",""
"TC-RR3LLF04-W","TC-R3LLF04-BULK",""
"TC-RR4LLF04-W","TC-R4LLF04-BULK",""
"TC-RR3LLF05-W","TC-R3LLF05-BULK",""
"TC-RR4LLF05-W","TC-R4LLF05-BULK",""
"TC-RR3LLF06-W","TC-R3LLF06-BULK",""
"TC-RR4LLF06-W","TC-R4LLF06-BULK",""
"TC-RR4LLF07-W","TC-R4LLF07-BULK",""
"TC-RR3LLF07-W","TC-R3LLF07-BULK",""
"TC-RRLEC01-W10G","",""
"TC-RR2LEC01-W","TC-RLEC01-BULK",""
"TC-W0RLECB4C1-W10GR","",""
"TC-RR2LEC02-W","TC-RLEC02-BULK",""
"TC-RRLEC02-W10G","",""
"TC-W0RLECB5C2-W10GR","",""
"TC-RR2LEC03-W","TC-RLEC03-BULK",""
"TC-RRLEC03-W10G","",""
"TC-W0RLECSPC3-W10GR","",""
"TC-RR2LEC04-W","TC-RLEC04-BULK",""
"TC-RRLEC04-W10G","",""
"TC-W0RLECNC4-W10GR","",""
"TC-W0RLSPC4-W12GR","",""
"TC-RR2LLF01-W","TC-RLLF01-BULK",""
"TC-RRLLF01-W12G","",""
"TC-W1RLB4C1-W12GR","",""
"TC-W1RLB4C1S-W12GR","",""
"TC-RR2LLF02-W","TC-RLLF02-BULK",""
"TC-RRLLF02-W12G","",""
"TC-W1RLB5C2-W12GR","",""
"TC-W1RLB5C2S-W12GR","",""
"TC-RR2LLF03-W","TC-RLLF03-BULK",""
"TC-RRLLF03-W12G","",""
"TC-W1RLSPC3-W12 GR","",""
"TC-W1RLSPC3S-W12GR","",""
"TC-RRLLF04-W12G","",""
"TC-RR2LLF04-W","TC-RLLF04-BULK",""
"TC-W1RLNC4-W12GR","",""
"TC-W1RLNC4S-W12GR","",""
"TC-RRLLF05-W","TC-RRLLF05-BULK",""
"TC-RRLLF06-W","TC-RRLLF06-BULK",""
"TC-RRLLF07-W","TC-RRLLF07-BULK",""
"M-AGDC-W17ML","M-AGDC-BULK",""
"M-AGDC-W30GR","M-AGDC-BULK",""
"EC-RYAG-W10ML","EC-RYAG-BULK",""
"EC-RYAG-W15ML","",""
"FW-RYAG-W100ML","FW-RYAG-BULK",""
"SRM-RAGIS-W","SRM-AGIS-BULK",""
"SRM-AGIS-W17ML","SRM-AGIS-BULK",""
"SRM-RYAGI5-W","SRM-AGIS-BULK",""
"SRM-RYAGI5P-W","SRM-AGIS-BULK",""
"M-AGNC-W17ML","M-AGNC-BULK",""
"M-AGNC-W30GR","M-AGNC-BULK",""
"M-RRYDCN1-W","M-RRYDC-BULK",""
"M-RRYDCN2-W","M-RRYDC-BULK",""
"P-NFSAGNC2RRYDCN2-W","",""
"P-NFSAGNC3RRYDCN2-W","",""
"P-NFSAGNC5RRYDCN2-W","",""
"M-RYDC9-W","M-RRYDC-BULK",""
"M-RRYDCN3-W","M-RRYDC-BULK",""
"M-RYDC9P-W","M-RRYDC-BULK",""
